"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.762057877813505,0.983922829581994,0.499891479099678,0.221762694839149,311,311
"catch",0.73862947240752,0.989690721649485,0.498084445118254,0.277036799004647,1649,1649
