"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.697435897435897,0.984615384615385,0.493775641025641,0.267922514108003,195,195
"catch",0.618320610687023,0.977099236641221,0.509484732824428,0.275314150555124,131,131
