"event_date","L_prior_mu","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-12-01,5.41911553958231,1.68754529189643,0.928358765621928,3.04993524490438
2024-12-02,5.6700920745626,1.69450847061522,0.939831569550052,3.07335707792032
2024-12-03,5.67009516020066,1.69874529584943,0.940386840090463,3.05158196858194
2024-12-04,5.67007500458186,1.69824268811168,0.947775207484927,3.04326221880335
2024-12-05,5.67003160795405,1.6969509765251,0.952854770006626,3.02865734215247
2024-12-06,5.41901922298848,1.86580932114119,1.04928575122773,3.33535784684223
2024-12-07,5.41893332406528,1.70157460289582,0.951009665743344,2.99537688038916
2024-12-08,5.41882521510126,1.6941216819259,0.940502204696055,3.06915331259437
2024-12-09,5.66962562631192,1.69293252737987,0.951076220964357,3.00839930923784
2024-12-10,5.6694660383588,1.70505961376094,0.945483243525455,3.02353823379695
2024-12-11,5.66928321688469,1.70894870606499,0.94803090917909,3.08396457421333
2024-12-12,5.6690771641375,1.69701169653036,0.941198974280306,3.02901884881638
2024-12-13,5.41795157575233,1.69998290692527,0.9401863104872,3.05501159731598
2024-12-14,5.41771024401554,1.69796619296892,0.948885134272751,3.01190286674552
2024-12-15,5.41744671727631,1.69704534631094,0.944493065360761,3.09355209408747
2024-12-16,5.66802069537085,1.69617777367373,0.936838164519919,3.10141906175817
2024-12-17,5.66769852997071,1.69991384635354,0.945861736295341,3.07493420744775
2024-12-18,5.66735315278031,1.70409642804275,0.935477920320372,3.10157127132217
2024-12-19,5.66698456804541,1.69574661912961,0.938786769103399,3.07936612387942
2024-12-20,5.41579628148357,1.69346696830341,0.934332400245253,3.0979805975118
2024-12-21,5.41539966231,1.70969559097577,0.937608484724828,3.00150495613458
2024-12-22,5.41498087653759,1.70175574241444,0.943796834339318,3.05574699430921
2024-12-23,5.66527824855187,1.69893040622818,0.947820218443283,2.99385987809661
2024-12-24,5.66479369975557,1.7014034305179,0.939683417225693,3.07642483079302
2024-12-25,5.66428597487282,1.70069408677767,0.933452311608587,3.15412174371356
2024-12-26,5.66375508014291,1.70501731081915,0.954833908824152,3.06912762990523
2024-12-27,5.41255463836586,1.70110826949847,0.941853446280822,3.09522448240396
2024-12-28,5.4120029706109,1.70634852858283,0.954917073297227,3.06649659541215
2024-12-29,5.41142917799739,1.69881329392724,0.942373298279328,3.10069425876662
2024-12-30,5.66139993748609,1.6996064658885,0.958964570480061,3.03144164826816
2024-12-31,5.41021524666327,1.69802933330279,0.959531399867996,3.06106443583902
2025-01-01,4.2960228928067,1.70339427771117,0.936669202414134,3.03449673804249
2025-01-02,4.50116190612191,1.69550106420963,0.935811333612684,3.0670761461977
2025-01-03,4.307859534254,1.695209170402,0.945677315189556,3.04156302166339
2025-01-04,4.31376355646243,1.69699788545771,0.945255021398275,3.05516630146081
2025-01-05,4.319657964282,1.70112189268962,0.948330423763048,3.08404462920965
2025-01-06,4.52585136872198,1.70224917966013,0.956314283647562,3.01933241572885
2025-01-07,4.53199842453165,1.70082051209058,0.942655073782049,3.07169417843931
2025-01-08,4.5381352278199,1.69755543237182,0.944822528279763,3.06708006949357
2025-01-09,4.54426171436118,1.70317109858368,0.952838663532732,3.05567505135042
2025-01-10,4.34898363659164,1.69886691829388,0.948871745233202,3.06610141790365
2025-01-11,4.35481906802086,1.69733644808859,0.940652808506711,3.04591796368461
2025-01-12,4.36064445539503,1.7040989050038,0.93996241372686,3.17042128430033
2025-01-13,4.56866320997299,1.70175967359261,0.92353986103332,3.10938832696845
2025-01-14,4.57473715083899,1.69763024201136,0.947241468419009,3.0661648425014
2025-01-15,4.5808003904859,1.7007544161866,0.953745221007121,3.03876066991553
2025-01-16,4.58685286499223,1.71002535870969,0.942952533105567,3.04548599531492
2025-01-17,4.38961859013709,1.70075812475368,0.953801281609033,3.10410885568352
2025-01-18,4.39538242901889,1.70371548443545,0.936067196877456,3.07158149100628
2025-01-19,4.40113579621372,1.68987566211871,0.942164586362127,3.03183899567915
2025-01-20,4.61095383488099,1.70041814593116,0.944498509581947,3.09416832003386
2025-01-21,4.61695152657666,1.70436525692723,0.937354416298315,3.05937949502494
2025-01-22,4.62293807064712,1.77499336336614,1.00249997980307,3.11867115418664
2025-01-23,4.62891340352936,1.69752972690003,0.924265528255456,3.06083264301866
2025-01-24,4.42974342705085,1.7083485668049,0.947610185718509,3.01605420821824
2025-01-25,4.43543268694832,1.70080416344532,0.946126929121576,3.01581736865276
2025-01-26,4.4411110499252,1.69965652823828,0.942187049313451,3.0474839886224
2025-01-27,4.65270135388748,1.70131818567466,0.936174378758933,3.03030778177775
2025-01-28,4.65861967937064,1.70556681702505,0.944913285371374,3.04372796135953
2025-01-29,4.66452641349543,1.70009333722311,0.936224133806941,3.08175137992026
2025-01-30,4.67042149311186,1.69493134261861,0.956867624789215,3.0382163461467
2025-01-31,4.46933729446297,1.70419572241281,0.953420512456831,3.02530712372062
