"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-561.07692880632,23.8224916815534,12.3007894111348,0,-548.78
"catch",131,-452.238037542569,9.74438724092195,10.8228072255047,1,-441.42
