"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",2.67483298132011,0.109645323060224,2.72363871744123,5.02083375661712,7830,0.9999
"mu_mu_C[1]",0.636046896732028,-2.23643485895109,0.863492873290689,2.42917468568796,6428,0.9999
"sigma_eps_E",1.02191499673187,0.590322704651362,0.966665179104676,1.78167096804807,4814,1.0001
"sigma_eps_C",0.421487928613359,0.0962797008406416,0.400892133778774,0.875841452161925,2685,1.0011
"phi_E",0.678511243981123,0.240980992324119,0.709956744800959,0.941778898365114,6299,1.0007
"phi_C",-0.126549390464812,-0.775181453890495,-0.166460646619086,0.70730761776492,6400,1.001
"sigma_r_E",0.929817816915225,0.813725699247418,0.927976138972883,1.05782472114142,20949,0.9997
"sigma_r_C",0.773286600014709,0.655725654588312,0.771238444115192,0.906206841163405,11806,1
"r_E",1.17216353018286,0.893660537217704,1.16125174979135,1.51023293150361,20074,0.9997
"r_C",1.70704922143323,1.21771407860538,1.68121269360782,2.32571047723484,12208,1
"sigma_mu_E",1.24865600119602,0.0321851238038165,0.726863567507232,5.74319515461759,6808,1.0002
"sigma_mu_C",1.30866590189739,0.0334528913852316,0.762728776974827,6.00630063971977,7107,1.0005
"sigma_IE",0.198666189293634,0.0044178685444488,0.137336563166767,0.750097342013472,16735,1
"R_G",1.28407947984413,0.67473647161534,1.22592154864609,2.20011891980427,18919,1
"R_G_boat",3.55267645880733,3.24246485176756,3.55126249153386,3.87221332652469,23740,0.9998
"B1",0.262520269524671,-0.0523515849712332,0.262682511593088,0.579448846551002,19900,0.9997
"B2",0.535168589738274,-0.191691246744261,0.51906331392633,1.33232494520933,19207,0.9997
"B1_C",-0.00954894406563463,-0.317460925559542,-0.0106053882211324,0.301893676830047,19302,0.9999
