"draw","C_sum","C_expected_sum","E_sum"
4,5558,5503.78472946078,4304.93059352808
14,5759,5837.65424298977,4201.73328185863
15,8051,7973.95455602,5628.94531378127
16,6418,6362.25737584399,4933.45266945101
20,5708,5721.44320675976,4370.24934477393
26,5715,5773.22857277102,4054.37846376517
30,6818,6882.81181809175,5226.23140204255
33,6006,6245.89295736625,5023.39506921367
39,5169,5233.84737877095,4191.64980801041
48,5651,5669.4381664354,4664.49661903785
55,6929,6929.06422503845,4830.89892879587
61,7921,7912.68050697778,6307.07960650552
66,5846,5850.64849569493,4371.27451201204
71,6377,6471.86044739558,4871.36560525234
75,5907,5945.69509671314,4730.60478859593
76,6772,6756.44804291435,5330.89518011614
79,6353,6395.36911527731,4672.4121582296
84,6231,6178.90469512183,5109.99351778999
86,7296,7513.60762615802,5058.84312769324
89,5818,5890.82594277989,4362.02516881967
92,5400,5529.1715257872,4234.26585557067
93,7111,7064.41479251845,5149.22493054429
95,5833,5884.12802624837,4604.18162181647
97,6219,6391.27005027427,4654.56894854603
98,4838,4804.48569645503,3901.28414625962
99,7189,7205.98122944302,5280.45339275544
100,6403,6245.66913578504,5061.91866393317
105,5773,5763.36484800805,4560.20892236528
106,6867,7041.17717753274,5186.16568653064
108,6013,6041.47374158921,4659.41476825189
111,7834,7928.18341581347,5702.54490998832
130,6043,6082.87334127396,4471.84759965542
138,5992,5953.3286950763,4485.62756294972
150,7143,7096.42535589517,5222.72037248736
151,6455,6483.57879475723,5023.76276321963
156,6734,6756.1587887835,5440.34603989267
157,7230,7047.61971017612,5178.8611802085
161,6520,6383.00951045724,4852.93508597161
165,6922,6900.22368207112,5094.80245665739
175,7167,7126.88670661297,5359.06378999212
178,6923,6818.20863766354,4996.86915950927
180,6814,6938.88089975182,5125.46723440573
186,5416,5373.65593580286,4226.42292282232
189,5805,5971.89866362973,4775.23578051369
193,6392,6380.24080009211,5121.39294180571
195,5644,5645.22179547799,4222.77796428965
197,5853,5867.6855412802,4444.06061873106
199,5429,5597.64921596357,4262.76412415637
205,6658,6621.70962714493,4698.04121683723
206,5405,5474.8886460134,4165.04549669178
215,7161,7049.68300115933,5353.15602483957
220,6476,6443.83456357149,4853.2421865445
228,5828,5730.4636314989,4551.7077098244
231,6170,6142.02256676501,4712.52803974055
233,5730,5755.06768252167,3969.85832097723
239,6911,6947.13693847243,5291.49625840777
244,6216,6169.1304692389,4845.46681959549
249,6713,6607.76191114103,5444.04504832293
255,7110,7165.25583367935,5015.52141449551
263,7039,7085.47811048277,5334.60564111261
264,5969,5958.24645455294,4762.98711343626
274,5771,5712.07773438029,4452.53540297305
276,4648,4815.89825880028,3896.45422781329
278,6720,6733.83406338246,4738.65991347054
287,5853,5845.74339552649,4365.93994771586
289,6963,6949.88571838473,5261.57049456785
291,6363,6341.0668858111,4963.00917585358
293,6182,6353.44101106316,5043.48228432266
295,5478,5555.51560812814,4086.82453555881
300,6905,6743.82730293612,4500.69906647102
302,6587,6660.66395034981,5100.7392464848
307,5850,5802.41048301029,4549.22136106082
311,6724,6860.02534653661,5082.13925654311
314,6211,6123.55658943878,4379.54518092096
315,6396,6470.08038154638,4602.40126021756
321,5802,5796.31156956899,4589.99722551617
324,5773,5782.1843047903,4540.32726709345
328,6092,6051.52369969203,4936.92207935175
330,6791,6790.33391957337,5101.81482109251
332,6401,6317.22442777054,4680.23361567274
344,6591,6528.02145090452,5145.0030621662
353,7265,7224.57872754063,5715.1213213275
360,6951,7027.47521179945,5159.51159547356
364,5231,5209.22088819229,3863.35981538754
369,6047,6053.81920764506,4479.46364667876
371,6013,6016.54861025178,4921.62788687633
376,6517,6467.89629136648,4743.11867970735
379,6463,6414.72818142462,4759.8386037897
382,7400,7280.22848021739,5438.08802642054
383,6248,6176.68560811209,4742.22823645091
384,6200,6234.34716811713,4701.72019884703
385,5216,5414.27374468645,4202.93676183991
399,6017,6127.79297595823,4622.37604361694
403,6776,6834.37063433933,5048.40126046673
407,7318,7378.22549969407,5441.95960188612
413,5975,5931.92701176827,4485.67061907194
415,6589,6561.64943785201,4867.61335579941
416,7802,7749.00069612467,6030.59273344754
420,6270,6252.11987389728,4603.60147888493
430,6858,6830.36392165903,5299.65606895578
432,5981,6047.24181675579,4543.51022721233
440,6748,6818.44920766061,5049.44210007503
442,5946,5935.94770517366,4632.35079365389
445,5306,5262.78858386054,4135.86516304557
446,5140,5216.93364938076,4426.37531748297
449,6300,6281.42050007616,4993.30165626584
451,5518,5434.10158851591,4236.34913206477
457,7755,7633.19562936678,5189.27949543237
461,5767,5756.8378421924,4421.48512253769
462,5195,5164.24418361343,3908.91435160847
467,6087,6049.41950152248,4883.4343999661
468,5741,5755.97060672235,4683.35460431445
471,6419,6325.87470868648,4850.60561734523
477,6647,6545.29822461485,4838.50914356632
478,6199,6308.80448004571,4950.0238965933
484,6021,5952.13820666414,4475.27163532239
486,6164,6090.43197348886,4647.309604303
491,5576,5607.87746915984,4424.7067645961
493,6354,6389.26390046074,4702.01436328307
495,8458,8420.85035390927,6339.33090219949
500,7124,6981.13484861098,5593.05984122866
502,6681,6747.61969345415,4691.00490888868
503,5513,5531.13851801785,4278.1786197391
504,6609,6578.04232610291,4909.96255372853
506,6729,6737.78676928085,5235.39280467862
508,5880,5882.54034067228,4411.30526427914
522,6926,7054.96658893995,5217.25249630045
523,6352,6337.69191196889,4891.86065780013
531,6078,6046.21448936827,4504.65369727746
534,7037,6938.81647811509,5277.72681707601
537,7091,7112.10501338932,5405.76956114201
538,6808,6842.26810942434,5189.31605620022
544,7386,7309.62905760392,5185.58900464124
545,5996,5960.62046968669,4906.87619507351
547,5938,5896.18112349939,5005.55410583165
560,5726,5679.36145680569,4508.80508028153
563,6452,6429.29844648528,4746.88581328115
568,6448,6296.1737184275,4769.51362341997
574,5812,5694.4613096163,4428.13541460094
575,5990,6039.71201043417,4408.91989935461
580,6217,6286.64293359597,4978.52606564253
583,7210,7336.71754783535,5207.12042171248
589,6297,6362.11695551405,5004.6616617441
598,5440,5387.66609147303,3885.71528939711
603,6515,6492.20140315816,4989.38269409871
607,7401,7361.112357054,5495.81901599593
610,6742,6819.28717121752,4976.10159831075
615,5702,5717.89221035566,4369.82985417217
618,6138,6206.63699983216,4538.96152155381
621,5802,5802.94950484066,4554.51912949637
632,6598,6617.57891025527,5490.90851376731
635,7011,6968.08552645719,5067.69591627762
637,6675,6705.48263203346,4949.47614236045
638,5816,5776.15947584395,4473.89564059771
639,7246,7352.47967811717,5471.99877370331
642,6565,6579.82356108667,4636.50178008041
644,6701,6596.1100351176,4913.52675092259
656,6560,6550.46742142281,5062.88097900869
657,6753,6726.15473679206,5223.59895939146
662,5414,5397.37186806189,3942.05732352539
679,8076,8048.61330454756,5767.88540240873
684,5873,5755.73571305601,4370.23562571299
685,7001,7017.49050662359,5578.16593711988
698,5259,5197.75286458383,4337.1973524152
700,6127,6167.25721577044,4941.92521186586
706,5540,5608.62095065394,4347.88459496442
714,6555,6505.38040652813,4790.37920212584
718,5437,5359.83620399648,4191.23857832632
719,7013,6995.77912972149,5267.65663956077
722,7427,7316.0727491751,5439.28275734178
723,7038,6962.51633815132,4880.20837450159
727,7557,7516.72614967093,5388.2779067691
729,6348,6170.54834659838,4844.34359406534
733,5796,5783.55345557005,4430.89092341113
736,6835,6846.61115751382,5082.05915066631
739,6084,6266.1483551949,4751.03054835763
749,5962,5994.39334735214,4485.65609574222
754,6288,6314.84823758913,4894.47559237659
755,6663,6759.23135148248,4992.56299446757
760,6801,6841.00927306516,4597.49037006109
762,6378,6403.04820823656,4997.54117970776
763,5482,5505.07763534573,4352.14369863525
768,6478,6629.13123713541,4970.14299504506
776,6692,6626.56263624145,4637.8013184238
777,5188,5207.52615096878,4016.98775211899
782,5484,5451.8185690648,4220.39427780554
793,4976,4890.0564851997,3789.06775731768
794,6062,6093.06670418604,4422.60239131681
800,6170,6149.47563723433,5022.52543285545
802,7251,7181.46285189281,5455.50444204401
805,6320,6332.96255048459,5009.87498245258
810,5343,5393.2992068883,4072.51752345177
814,7805,7815.7825217016,5775.73690371034
816,7149,7126.02764692014,5306.54607706196
819,6424,6392.42380511524,4714.11136226741
821,6955,6954.94508383227,5024.23798704407
833,5521,5515.15531581191,4102.88157752781
835,6081,5988.44925707491,4615.08897590237
843,5917,5901.21200977741,4585.69045547777
844,5986,5935.46905108397,4114.90619124633
846,6195,6023.27801201105,4601.49336836857
850,6537,6524.39907415369,4924.3025815644
867,5378,5397.03687669596,4343.23965022039
868,6367,6349.8124852802,4900.96345960377
870,5919,5829.93101502123,4460.45728853104
878,5660,5674.6087687894,4289.22273351238
881,6010,6248.34612818935,5016.47264341694
882,6287,6329.40400935016,4645.38252402309
884,6289,6224.49621614626,4828.94607341455
892,5746,5645.90682779091,4374.78881781219
894,6807,6803.86594148161,5243.05312152328
895,7203,7174.28085777876,5071.2864940276
900,6857,6833.44809861842,5366.51492602103
901,6994,7075.91751298918,5263.47463261083
903,8457,8394.37262088389,6546.41565427031
907,6012,6042.1254186188,4574.72243885587
910,6819,6922.84150138714,5072.60323409155
914,6043,6118.05143175862,4817.12537352566
