"fit","data_type","n_obs","n_obs_dropped","n_draws_used","rE_median","R_median","mean_mu","share_poisson","share_nb_overdisp","share_latent","pred_vmr_mean","nb_vmr_mean","ppc_coverage_50","ppc_pit_sd","lever"
"private_boat_all_gear_Dungeness_Kept","trailer",195,0,2000,1.11566404567944,0.281612390847672,13.198,0.0321,0.9323,0.0356,13.826,13.359,0.6769,0.269,"observation NB over-dispersion dominates: lever is r_E / sigma_r_E prior (T1.5 5a; pair with T1.3)"
