"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.32411566205609,0.0304268775067873,1.32400232535685,1.2649592484363,1.38366923092881,0.927,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.079506283045824,0.417975860413254,0.0895214128054843,-0.72767493101365,0.817892424070273,0.065,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.23665636180502,0.429470529511463,-0.294855328340988,-0.889157712556632,0.671424199821487,0.04,TRUE
"B1","normal(0, 1.0)",0,1,0.471862338774393,0.16698826042464,0.472025699330006,0.146800847266437,0.797327834709698,0.833,FALSE
"B2","normal(0, 1.0)",0,1,0.042482087742137,0.545694548336237,0.0204082212450634,-0.966971660044325,1.16765187473967,0.454,TRUE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.06800249160627,0.210767800372713,3.05658821087975,2.68532761622307,3.54428459010602,0.895,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.374982539436942,0.0996648038838361,0.375313730970688,0.177695260945825,0.572386186426167,0.95,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,0.250188471266466,0.199993394705982,0.211338499058185,0.0128026029962827,0.757243813088395,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.138276519785123,0.101045739178957,0.113847485357603,0.0172107043666227,0.396503007117487,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.564048204836766,0.06731503993096,0.559666906461577,0.445578038148556,0.707868118732615,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,0.772863440952617,0.0389406309825702,0.772699041407853,0.698019354819213,0.851026696633145,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,11.0716012645641,98.6063101396317,2.00545962409869,0.0801364952049966,47.0643328996629,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,8.83950741772852,61.4362128110392,2.03255061019351,0.0864988528547194,47.8901991001195,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.204015026052004,0.0836235286404503,-0.203052936315222,-0.366937131416901,-0.0398960772832404,0.916,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.50092072562356,2.34553559352322,4.01619992365584,1.51662367790723,10.4009025871276,0.029,TRUE
