"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,1000,1,0.950126158173746,6.998,7,126.917,0.0331724121351492,0.94209124507656,FALSE
2,1000,0,0.972476072796923,7,7,127,0.027579470943806,0.981789589479638,FALSE
3,1000,4,0.95837561657989,6.985,7,126.553,0.030592399988171,0.923419617278363,FALSE
4,1000,0,0.953843756050533,7,7,127,0.0350419644748807,0.940600909873887,FALSE
