"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.565916398713826,0.958199356913183,0.504320739549839,0.277279292898147,311,311
"catch",0.734990903577926,0.981807155852031,0.499217707701637,0.282104792823629,1649,1649
