"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,0,0.957955512209593,6,6,63,0.0647600278947513,0.937964705354655,FALSE
2,2000,4,0.93808506572609,5.997,6,62.935,0.0764641720036875,0.805203970426017,FALSE
3,2000,0,0.967045726117586,6,6,63,0.060026386328878,0.933720409284143,FALSE
4,2000,2,0.956950756723003,5.9985,6,62.9725,0.0667904069995023,0.858970078269669,FALSE
