"draw","C_sum","C_expected_sum","E_sum"
6,47892,48135.6417439812,15287.256866872
9,54461,54477.6940204785,16132.8273165512
12,55230,55311.158540272,19932.3392049526
14,39073,38639.6424632422,12828.5841464702
17,86541,86688.8289256155,18315.7687706692
18,59207,58911.1763989415,15132.7759071271
31,48510,48803.2370012587,19432.282712815
32,76553,76542.8616736063,20425.0423599982
39,46923,46911.6867944079,14935.8134269008
45,45057,44929.1684555074,16040.7934573109
47,52562,52554.8496474229,17353.8465545084
55,45608,45350.8804317835,14366.1245443284
56,55790,55717.0566563314,15328.9175727599
57,77552,77515.7509895993,22165.6945128782
61,49150,49416.6520055933,15332.6953773824
70,73704,73234.895873307,21397.6756592475
71,56154,55912.6664513134,16349.3830845525
74,60626,60742.6701975627,14606.2253270392
82,42001,42218.0655207138,14078.8055647972
90,60887,60861.803541216,15146.0974452653
109,59861,60347.5147368786,16612.4822159558
127,71020,71522.4415647143,19143.5074908935
128,47327,47028.6039176685,14168.8342970888
133,37132,37543.7545404084,11278.3597660013
144,59613,59536.2253318762,17582.6581179274
148,42435,42762.5180129641,13740.0458286065
149,50589,50079.8420358349,12643.8819005109
159,46583,46677.0579435001,14223.9880530472
162,58014,57487.2123007785,17148.8993557156
163,46484,46362.245515002,18062.660036062
164,73169,73733.2374119508,17303.3616332676
170,66949,66665.9380270654,19993.6126522562
176,42987,43228.2518461887,12440.8510385866
178,51204,51040.0670479201,16519.6263792049
179,41742,41451.7486014761,12818.1834841895
180,60025,59877.1561157377,15801.0454697097
182,35585,35625.8892289555,11985.9224868838
189,49529,49377.7995051209,14622.4329856807
197,45248,45492.9807045784,13523.6194754555
201,50868,50654.7103267242,19126.7105313704
210,56854,56536.3251551209,19182.8819452962
213,49271,49010.697631264,16268.9150037223
215,53953,54099.7876627092,15314.3575106919
224,47823,48171.9147560911,17503.7058613513
235,61453,61339.8764585137,19574.475387957
261,57986,57942.3555353325,16884.2304186757
262,54419,54161.0041223886,16147.9706145251
264,58611,58254.8767223812,18599.477714021
273,56414,56231.9009030441,17924.6787164825
276,73841,74000.1079199791,21918.5901593176
277,36966,36911.3502192465,11991.8254883907
285,60561,60680.890634058,18877.8550720782
288,62435,62273.2709436409,16108.0554344017
290,51632,51872.5672945314,16397.1140717891
292,42877,42728.0050328199,15577.7971061098
294,47659,47555.2949848391,18479.643019615
299,76313,76029.4395225159,21327.7202932351
302,41704,41614.7689756661,13941.1085619062
303,52274,52099.6174329999,15796.0246681064
304,59076,59079.8833382323,16784.7767451645
307,53062,53095.433830556,14629.6319231262
308,48527,48573.0230151403,12848.2473730989
319,44136,44266.8479649386,18068.8380293789
320,47761,47852.5563887239,16040.6272418939
321,64314,64532.5809862854,16176.5352024856
322,57136,57002.2977554889,18239.9294401887
325,45817,46030.2382816598,13623.9074237975
339,56651,56624.1141506928,18451.2959980984
341,50566,50806.2534650063,15150.3230607769
358,64511,64379.8760464137,17927.5502930277
367,78621,78348.5024271149,19874.6569941069
369,42973,42977.7156255723,14003.9011535037
371,42460,42742.1125351734,13935.8158401476
380,52523,52542.6894308401,16721.8921691734
385,74123,74884.4095416158,17335.2727033152
388,64138,63403.0761237049,18714.4102201593
391,72143,71718.5651753624,22585.5745429004
392,47989,47921.6052079886,17223.4787471823
393,50966,51221.8667670125,15829.3331744852
394,58914,58905.5098625378,17906.0063512247
397,44589,44194.2425493122,15337.315631192
401,53225,53384.9000201814,16784.9623073034
436,74385,74783.2311443238,23397.6389169869
442,43819,44018.4176323174,13574.9418812252
445,62665,62670.7304204696,21335.553142978
448,73561,73232.8078317219,22069.0427167634
449,69119,68984.0445605354,20187.0012900744
458,46387,46524.4850433723,15036.1463620997
461,51492,51565.99931747,14077.7899111977
467,64743,64745.0328519985,18432.2527304625
485,55216,55077.5044225001,17737.0861235578
505,63318,63295.2030808581,21855.1096891755
506,45782,45779.6725851407,15291.0802470769
509,53829,53597.1216251095,17097.2896740542
524,46063,45955.4347362716,14592.8746905397
533,58750,58775.054050028,18625.062327547
536,53710,53788.5355171881,15780.3278932019
537,34318,34165.3708915545,12369.0670906519
551,76656,76177.4353962134,19345.3985499533
562,46997,47006.3442516414,16571.0661571838
567,37746,37590.0263672796,13377.3349034002
569,61151,61176.504294724,16499.0364852418
570,42257,42151.772717396,15282.8412353533
577,57467,57376.2834946209,16754.1856195971
582,56116,56166.5098549065,20566.336300362
588,54398,54347.9679004671,17319.3351446401
590,69513,69214.2446600863,19044.6906075934
595,42243,42165.5598742696,15632.9437881
605,73276,73582.8547454579,18481.5470545457
608,36708,36639.4276181355,12010.7054122049
625,45428,45552.372616598,14798.2451104023
633,47330,47329.4135082843,13344.066890087
648,48811,49197.1751790588,13420.588592788
656,60582,60494.0198829872,17940.6759138766
660,68155,68221.0485161275,18053.948092337
671,46040,46282.2222965598,13712.1335894473
675,50559,50591.7578252552,16383.5823798617
678,43304,43339.4435390652,14631.175498346
