"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"gear",1,1,"2024-12-01",76,-4.6361,0.3105,0.511,-4.7449
"gear",2,3,"2024-12-03",27,-3.6259,0.1904,0.211,-3.6628
"gear",3,4,"2024-12-04",30,-3.842,0.2798,0.23,-3.922
"gear",4,5,"2024-12-05",20,-3.2845,0.1143,0.151,-3.2977
"gear",5,6,"2024-12-06",25,-3.5018,0.1379,0.202,-3.5211
"gear",6,7,"2024-12-07",31,-4.4538,0.4264,0.269,-4.6377
"gear",7,10,"2024-12-10",23,-3.4035,0.1096,0.124,-3.4156
"gear",8,11,"2024-12-11",20,-3.2782,0.1067,0.175,-3.2897
"gear",9,12,"2024-12-12",39,-4.7078,0.6083,0.398,-5.0902
"gear",10,13,"2024-12-13",22,-3.3553,0.0977,0.086,-3.3649
"gear",11,14,"2024-12-14",37,-4.2405,0.333,0.26,-4.3525
"gear",12,15,"2024-12-15",33,-4.3353,0.3897,0.242,-4.4886
"gear",13,18,"2024-12-18",32,-4.1686,0.53,0.41,-4.4696
"gear",14,20,"2024-12-20",22,-3.3888,0.154,0.222,-3.4131
"gear",15,21,"2024-12-21",20,-4.8698,0.6389,0.197,-5.2794
"gear",16,22,"2024-12-22",19,-4.9618,0.6582,0.203,-5.3965
"gear",17,23,"2024-12-23",29,-3.6106,0.1045,0.188,-3.6216
"gear",18,24,"2024-12-24",31,-3.6761,0.1095,0.107,-3.6882
"gear",19,26,"2024-12-26",33,-3.7547,0.1358,0.116,-3.7734
"gear",20,27,"2024-12-27",50,-4.773,0.542,0.315,-5.0773
"gear",21,28,"2024-12-28",58,-4.4903,0.2786,0.187,-4.5694
"gear",22,31,"2024-12-31",96,-4.8474,0.292,0.4,-4.9416
"gear",23,32,"2025-01-01",55,-4.6276,0.4387,0.361,-4.8264
"gear",24,33,"2025-01-02",28,-3.5961,0.1287,0.028,-3.6129
"gear",25,34,"2025-01-03",55,-5.1243,0.7586,0.543,-5.7543
"gear",26,35,"2025-01-04",39,-4.8344,0.5224,0.258,-5.1104
"gear",27,38,"2025-01-07",19,-3.7206,0.3285,0.182,-3.8297
"gear",28,39,"2025-01-08",29,-3.6323,0.1246,0.23,-3.6481
"gear",29,40,"2025-01-09",35,-3.7928,0.118,0.172,-3.8069
"gear",30,41,"2025-01-10",34,-3.7584,0.1073,0.181,-3.77
"gear",31,42,"2025-01-11",149,-5.8726,0.6039,0.296,-6.2525
"gear",32,45,"2025-01-14",50,-4.8274,0.5955,0.467,-5.201
"gear",33,47,"2025-01-16",16,-3.6562,0.3773,0.172,-3.8006
"gear",34,48,"2025-01-17",47,-4.6091,0.5136,0.429,-4.8855
"gear",35,49,"2025-01-18",62,-4.46,0.235,0.158,-4.5162
"gear",36,52,"2025-01-21",16,-3.0818,0.1089,0.189,-3.0938
"gear",37,53,"2025-01-22",8,-3.2112,0.3965,0.144,-3.3695
"gear",38,54,"2025-01-23",16,-3.0818,0.1089,0.189,-3.0938
"gear",39,55,"2025-01-24",9,-3.1145,0.3515,0.162,-3.239
"gear",40,56,"2025-01-25",68,-4.8328,0.5191,0.573,-5.1323
"gear",41,60,"2025-01-29",32,-4.2547,0.5164,0.269,-4.5317
"gear",42,61,"2025-01-30",24,-3.5334,0.2149,0.185,-3.5807
"gear",43,62,"2025-01-31",14,-3.1374,0.2394,0.34,-3.1958
"gear",44,63,"2025-02-01",48,-4.1185,0.1562,0.319,-4.1433
"gear",45,67,"2025-02-05",2,-4.683,0.7245,0.226,-5.2095
"gear",46,68,"2025-02-06",4,-3.7511,0.6039,0.191,-4.1171
"gear",47,69,"2025-02-07",13,-2.9382,0.1505,-0.011,-2.9611
"gear",48,70,"2025-02-08",65,-4.7976,0.6482,0.447,-5.2792
"gear",49,73,"2025-02-11",20,-3.2877,0.1288,0.146,-3.3046
"gear",50,74,"2025-02-12",11,-3.194,0.3444,0.327,-3.3149
"gear",51,76,"2025-02-14",23,-3.4873,0.2136,0.183,-3.5343
"gear",52,77,"2025-02-15",65,-4.5205,0.2988,0.362,-4.6155
"gear",53,81,"2025-02-19",12,-3.1653,0.3052,0.254,-3.2598
"gear",54,82,"2025-02-20",30,-4.0904,0.475,0.243,-4.3246
"gear",55,83,"2025-02-21",18,-3.1913,0.1184,0.171,-3.2055
"gear",56,84,"2025-02-22",28,-4.2552,0.4449,0.331,-4.4565
"gear",57,87,"2025-02-25",11,-3.6075,0.4061,0.211,-3.7745
"gear",58,88,"2025-02-26",32,-3.9098,0.2818,0.296,-3.9906
"gear",59,89,"2025-02-27",32,-3.9098,0.2818,0.296,-3.9906
"gear",60,90,"2025-02-28",16,-3.3183,0.251,0.156,-3.3822
"gear",61,91,"2025-03-01",105,-5.4606,0.5666,0.485,-5.7992
"gear",62,94,"2025-03-04",1,-5.4766,0.4863,-0.02,-5.7133
"gear",63,94,"2025-03-04",3,-4.1084,0.3874,-0.007,-4.2587
"gear",64,94,"2025-03-04",9,-2.8709,0.1755,0.093,-2.9017
"gear",65,95,"2025-03-05",0,-6.8003,0.5505,0.026,-7.1034
"gear",66,95,"2025-03-05",7,-3.0451,0.2395,0.058,-3.1026
"gear",67,95,"2025-03-05",1,-5.4766,0.4863,-0.02,-5.7133
"gear",68,96,"2025-03-06",17,-3.1621,0.1085,0.016,-3.1739
"gear",69,96,"2025-03-06",35,-5.891,0.7202,0.253,-6.4184
"gear",70,96,"2025-03-06",20,-3.4933,0.2003,0.036,-3.5336
"gear",71,97,"2025-03-07",13,-2.8746,0.0672,0.117,-2.8792
"gear",72,97,"2025-03-07",9,-2.8709,0.1755,0.093,-2.9017
"gear",73,97,"2025-03-07",9,-2.8709,0.1755,0.093,-2.9017
"gear",74,98,"2025-03-08",58,-4.6557,0.3078,0.188,-4.7518
"gear",75,98,"2025-03-08",54,-4.4468,0.2469,0.153,-4.5085
"gear",76,98,"2025-03-08",69,-5.3034,0.4815,0.233,-5.5402
"gear",77,101,"2025-03-11",18,-3.2377,0.1352,0.093,-3.2561
"gear",78,101,"2025-03-11",13,-2.8905,0.0812,0.182,-2.8971
"gear",79,101,"2025-03-11",12,-2.8645,0.1067,0.155,-2.8759
"gear",80,102,"2025-03-12",13,-2.8905,0.0812,0.182,-2.8971
