"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,1,"2024-12-01",2,-1.9656,0.031,0.058,-1.9666
"catch",2,1,"2024-12-01",3,-2.3511,0.0583,0.052,-2.3545
"catch",3,1,"2024-12-01",0,-0.7073,0.0931,0.066,-0.716
"catch",4,1,"2024-12-01",6,-3.4509,0.2149,0.073,-3.4972
"catch",5,1,"2024-12-01",8,-3.393,0.1273,0.091,-3.4092
"catch",6,1,"2024-12-01",4,-3.3455,0.2487,0.061,-3.4075
"catch",7,1,"2024-12-01",4,-3.3455,0.2487,0.061,-3.4075
"catch",8,1,"2024-12-01",7,-3.0866,0.0414,0.17,-3.0883
"catch",9,1,"2024-12-01",4,-2.7408,0.0833,0.025,-2.7478
"catch",10,1,"2024-12-01",4,-2.725,0.108,0.062,-2.7367
"catch",11,1,"2024-12-01",4,-3.3455,0.2487,0.061,-3.4075
"catch",12,1,"2024-12-01",12,-4.1777,0.2541,0.118,-4.2426
"catch",13,1,"2024-12-01",0,-0.7073,0.0931,0.066,-0.716
"catch",14,1,"2024-12-01",12,-3.651,0.075,0.08,-3.6566
"catch",15,1,"2024-12-01",2,-1.9656,0.031,0.058,-1.9666
"catch",16,1,"2024-12-01",0,-0.7073,0.0931,0.066,-0.716
"catch",17,1,"2024-12-01",5,-2.7795,0.0445,0.094,-2.7815
"catch",18,1,"2024-12-01",3,-2.3493,0.0506,0.048,-2.3519
"catch",19,1,"2024-12-01",0,-1.3636,0.1391,0.071,-1.383
"catch",20,1,"2024-12-01",0,-0.7073,0.0931,0.066,-0.716
"catch",21,1,"2024-12-01",1,-1.5597,0.0652,0.029,-1.564
"catch",22,1,"2024-12-01",3,-2.7254,0.165,0.03,-2.7526
"catch",23,1,"2024-12-01",1,-1.5597,0.0652,0.029,-1.564
"catch",24,1,"2024-12-01",0,-1.57,0.15,0.082,-1.5926
"catch",25,1,"2024-12-01",0,-1.3636,0.1391,0.071,-1.383
"catch",26,1,"2024-12-01",0,-1.0946,0.1229,0.05,-1.1097
"catch",27,1,"2024-12-01",3,-2.3493,0.0506,0.048,-2.3519
"catch",28,1,"2024-12-01",4,-2.725,0.108,0.062,-2.7367
"catch",29,1,"2024-12-01",0,-0.7073,0.0931,0.066,-0.716
"catch",30,1,"2024-12-01",1,-1.4298,0.0243,0.074,-1.4304
"catch",31,1,"2024-12-01",1,-2.1237,0.1256,0.084,-2.1395
