"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.590909090909091,1,0.513516493457827,0.252864122319702,44,44
"osp",0.5,1,0.49882434673703,0.285376278063875,18,18
"catch",0.444444444444444,1,0.539373822644318,0.291505243285971,18,18
