"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.565916398713826,0.958199356913183,0.509772686863542,0.269949090513547,311,311
"catch",0.448818897637795,0.986069049061175,0.49756604895414,0.279331742941705,1651,1651
