"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_r_E",0.432194947314099,0.470774957322047,1.61726599918105,0.102207103088448,0.0638170683514785
"phi_E",0.670042170492206,0.930328032812571,1.6112121213556,0.102207103088448,0.0638170683514785
"r_E",5.35353479044945,4.52284859124837,-1.44034003274369,0.102207103088448,0.0638170683514785
"phi_C",0.665068872944671,0.795355948186505,0.912167018920168,0.102207103088448,0.0638170683514785
"sigma_IE",0.550834424171216,0.715226847489691,0.546238934643601,0.102207103088448,0.0638170683514785
"sigma_eps_C",0.298997682077447,0.251455636398335,-0.487073721546084,0.102207103088448,0.0638170683514785
"sigma_eps_E",0.316639717844026,0.294614378329762,-0.34915271417143,0.102207103088448,0.0638170683514785
"R_G",1.28022977836913,1.28338979379615,0.295258890255647,0.102207103088448,0.0638170683514785
"R_G_boat",4.02812206015951,3.52927481887582,0.130839972441849,0.102207103088448,0.0638170683514785
"sigma_mu_E",2.01333607246622,2.10484815150459,-0.075058911957856,0.102207103088448,0.0638170683514785
"sigma_mu_C",1.9965802208797,2.70270915998448,-0.0499201089487582,0.102207103088448,0.0638170683514785
"r_C",0.897338478699905,0.897240223916833,-0.0467533407642694,0.102207103088448,0.0638170683514785
"sigma_r_C",1.05565462425032,1.05578162062274,0.0305941049185436,0.102207103088448,0.0638170683514785
