"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",311,-1336.97600340242,15.2118156793605,29.1586978089521,0,-1307.82
"catch",1651,-3164.28663842995,46.988199303689,23.860018102536,0,-3140.43
