"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-12-01","2024-12-01",1,-0.705870919956552,-2.74640397654033,1.32768149906042,0.00904632471307961,-0.568380728893095,0.658567930900408
2,"2024-12-02","2024-12-08",7,-0.791133984360178,-2.54025532300791,0.979223649475492,0.0561314343153971,-0.209318323211917,0.498188287888367
3,"2024-12-09","2024-12-15",7,-1.4163792572857,-3.20360016945147,0.417456341477394,0.0796843165837825,-0.235343755577117,0.68228749260209
4,"2024-12-16","2024-12-22",7,-1.18391616698302,-2.93939697517469,0.622538131498922,0.0251481661428621,-0.37155684916033,0.623403787036129
5,"2024-12-23","2024-12-29",7,-1.13957938217256,-2.88014353006795,0.693076144996865,0.202513473280743,-0.0992912998583068,0.926154668534632
6,"2024-12-30","2024-12-31",2,-1.47365609608084,-3.36034707970766,0.472437421838888,0.0148629112744532,-0.451572836025722,0.685519864670581
7,"2025-01-01","2025-01-05",5,-1.68828947753961,-3.54954652011813,0.215474002507918,0.149768845040877,-0.150314847878044,0.851314602908701
8,"2025-01-06","2025-01-12",7,-1.24954494460697,-3.03360962979209,0.576814092222535,-0.00703196123118389,-0.433822569713712,0.446980636406427
9,"2025-01-13","2025-01-19",7,-0.955763640506178,-2.72918335751597,0.846651032560902,0.00280293189764021,-0.384660383315489,0.437389437472403
10,"2025-01-20","2025-01-26",7,-1.52955803044372,-3.34316973559759,0.326370873159802,0.0765931965819622,-0.234013714775967,0.687217506278355
11,"2025-01-27","2025-02-02",7,-1.81086793189867,-3.68433255032398,0.0851876596114178,0.0520737401377458,-0.29019641947228,0.635890795967784
12,"2025-02-03","2025-02-09",7,-2.10309106056672,-4.01518131358378,-0.161125601122597,0.00742936296521779,-0.534986914286106,0.616839373316631
13,"2025-02-10","2025-02-16",7,-1.97244821107644,-3.84351637453512,-0.110041861279395,-0.0102159499473306,-0.577817554756492,0.500111862286705
14,"2025-02-17","2025-02-23",7,-2.19675579168118,-4.09560646451707,-0.286321458142882,-0.000619102668620882,-0.680927806109171,0.637652134873335
15,"2025-02-24","2025-03-02",7,-2.02339045253557,-3.89064166449357,-0.142971692457949,-0.125693367144619,-1.09255578134967,0.243747051938531
16,"2025-03-03","2025-03-09",7,-2.05434087089835,-3.87334914832834,-0.221027784225086,-0.00353977593688141,-0.724969250641219,0.636811920628006
17,"2025-03-10","2025-03-16",7,-1.57580696724272,-3.3329266062061,0.18050224247026,-0.00558955544695933,-0.68024637797664,0.614117548390263
18,"2025-03-17","2025-03-23",7,-1.52404415915297,-3.24273100283547,0.236275342516714,-0.00473444835332338,-0.665219029840373,0.63031408598563
19,"2025-03-24","2025-03-30",7,-1.0977556119847,-2.83732035888377,0.683286179827988,0.0650412141877518,-0.303351243352605,0.786245808141461
20,"2025-03-31","2025-04-06",7,-0.221568164807728,-1.91511039181739,1.53560137629325,-0.0910591176465475,-0.762350700996105,0.276789104274462
