"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,11,0.950295609540413,4.994,6,30.9585,0.108822359348288,0.901412592826613,FALSE
2,2000,2,0.938779363637588,4.9985,5,30.9825,0.12336417287967,0.914278783220925,FALSE
3,2000,7,0.886644540325717,4.993,5,30.9505,0.156077883787984,0.927833924068955,FALSE
4,2000,0,0.974415492268309,5.9995,6,62.984,0.0715890786197378,0.910231452971232,FALSE
