"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B1",0.475683850131661,0.0016451205941982,0.162326025424287,0.157562449733703,0.36720426143496,0.476113606401503,0.582891924737115,0.797043196721871,9736.00597934587,0.999884650088459
"B2",0.049039404004921,0.00545649462754917,0.552427933384078,-1.00603744035263,-0.320965078285814,0.0274069921588286,0.390689010150023,1.20990129341462,10249.9983869175,0.999545047320733
"B1_C",-0.205078414615427,0.000827439869463467,0.0828713361026184,-0.367927529607473,-0.260527740113192,-0.204637560317146,-0.151574409984809,-0.0404363770112558,10030.8051765189,0.999952880474978
"L_raw[1]",0.00157144614643237,0.0096388789975944,1.01021260703811,-1.95087304089134,-0.685716695668811,0.0115957096779612,0.693942084950273,1.98802821123729,10984.3031773651,0.999599535238332
"L_raw[2]",0.00240751537620674,0.00870665654629534,1.0044712787285,-1.96208233736117,-0.672851159159154,0.0156158811578877,0.669772994516885,1.99343912340813,13309.8211727737,0.999691905299138
"L_raw[3]",0.0113793696872846,0.00935936363676323,1.02964876076257,-1.99723751490354,-0.685380538199161,0.0128423779414176,0.719191155076877,1.98742229550244,12102.7917352142,0.999978399055959
"L_raw[4]",0.00428779346707415,0.00858955905323911,0.991251092278142,-1.92323841738213,-0.66517313031778,-0.00452612668898215,0.664437443108946,1.99336573285282,13317.5893171075,0.999892525651289
"L_raw[5]",-0.00747253258735509,0.00892921769504599,1.01109066434319,-2.00376875004431,-0.675361548785548,-0.00774965966303491,0.659744516861754,2.01879042261738,12821.9293176307,0.999701944939894
"L_raw[6]",0.0210309963852344,0.00839421366362534,1.00267127793328,-1.90432006815338,-0.658124530177079,0.0158915326770698,0.698575803924483,1.99575800443829,14267.8031953936,0.999905624819635
"L_raw[7]",0.00306913074011235,0.00882919790002856,1.00980252360208,-2.00630091020605,-0.673325567755661,-0.000950004607279988,0.686476685123669,1.98545277763612,13080.6823905671,1.0000496487597
"L_raw[8]",-0.00557721440400127,0.00857784801228938,0.989428606531621,-1.92844742949808,-0.686712271317524,-0.0134053602904108,0.665871105538585,1.94103319218954,13304.918894486,0.999977280308618
"L_raw[9]",0.00503741372016539,0.00870268664881267,1.02838681653965,-1.97356785114087,-0.696641525168613,-0.0144975639000818,0.701384894112463,2.01416471054407,13963.8864343382,0.999617531030949
"L_raw[10]",-0.0035443027988839,0.00938297296556464,1.00305393827262,-1.97454436429143,-0.660484123978084,-0.00814608439366291,0.66423757282801,1.96677154392178,11427.931928022,0.999799725617474
"L_raw[11]",0.00960278442409143,0.00905796263228494,1.00108738881541,-1.92248121586604,-0.659515555825637,0.00432653485595411,0.68599942212771,1.92047330634734,12214.7035560441,0.999784056861344
"L_raw[12]",0.0162028505500817,0.0099554054724912,1.0115480005456,-1.96090204056265,-0.669968277945128,0.0134086603066716,0.699493240381498,1.98068757865582,10324.1685438679,1.00001577229042
"L_raw[13]",0.00131697236456173,0.00815021116225673,0.984355238847755,-1.94564628615085,-0.665389844267002,-0.00649104270794629,0.660211809110534,1.93334214386112,14587.0003078318,1.00011081980426
"L_raw[14]",0.0167886466204782,0.00885366197573486,1.02778886194391,-1.97733610145097,-0.672694224118462,0.0199621167114733,0.708981918672634,2.01178527568912,13476.0290930605,0.999676474923454
"L_raw[15]",0.00588313745168991,0.00945271161453685,1.01938491952943,-1.9931406467002,-0.683123184272367,0.00884565468903384,0.68675853124413,2.03641792982273,11629.5682531152,0.999880499090543
"L_raw[16]",-0.0011968140514471,0.00914766506912263,1.01875519444822,-1.99976539168605,-0.684983595242693,-0.0095230020306134,0.676257794741791,2.0014414378065,12402.783481707,1.00004317453218
"L_raw[17]",-0.00342139113175296,0.0087245525150374,0.992316791458587,-1.91836820487944,-0.664805804045538,-0.00613171711866738,0.658738807199104,1.92565699839717,12936.4274851059,0.999628000192141
"L_raw[18]",-0.00131120168307862,0.00865243985211566,0.97295185052223,-1.90225465249485,-0.654419145424039,0.0044790663438668,0.643701534864653,1.93754636705549,12644.6123310106,0.999866887613737
"L_raw[19]",-0.0123094798709884,0.00982311538459806,1.003326939146,-1.97962101303304,-0.677696783378485,-0.00942005441749616,0.647613307654122,1.90867151749419,10432.453447851,0.999835012305986
"L_raw[20]",-0.00459284375693903,0.00829032269628846,0.997610269641186,-1.94323264171691,-0.6819479679645,-0.0100931300970798,0.66081825999452,1.93130400007981,14480.3464042991,0.999617603749337
"L_raw[21]",-0.00579283711688373,0.00855254943019402,1.00530758377985,-1.95186469624665,-0.686953630224463,-0.0214432573236185,0.677967798135332,1.94548821166896,13816.7764753588,0.999607130727192
"L_raw[22]",-6.87919531347913e-05,0.00809775546225935,1.00187013521342,-1.95541156865479,-0.663333897056696,-0.00284714821158059,0.6775965066037,1.94807189211326,15307.1220974039,0.999709883180347
"L_raw[23]",0.0123110506418877,0.00858952278632139,1.01232704427912,-1.94620567638655,-0.675132583416234,0.0196964913837511,0.689074721707957,1.9992427630337,13890.0435079362,0.999811972100135
"L_raw[24]",-0.00720286300798727,0.00880466234390965,1.02136985283992,-2.00770136183392,-0.701711942598443,-0.00752787901953683,0.677533892896514,2.00801014959945,13456.764703399,0.999874690962828
"L_raw[25]",-0.0048477670269774,0.00832488466822554,0.990463375325817,-1.93604185189128,-0.672996858624004,-0.0103495531482943,0.668357081361875,1.94595388585787,14155.3427995332,0.999916848467239
