"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,3,0.952909840890389,5.998,6,62.962,0.0633561045922952,1.01206806208457,FALSE
2,2000,2,0.95798460803588,5.9985,6,62.978,0.0572463631755645,0.95728493791807,FALSE
3,2000,6,0.940264758249221,5.996,6,62.918,0.0724073985390564,1.04710349242853,FALSE
4,2000,3,0.949394099809112,5.998,6,62.972,0.0674942681037857,0.976701417675019,FALSE
