"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"phi_C",0.274867029181256,0.633206805990985,0.898233591628345,0.0173276447146687,0.00866565550113927
"sigma_eps_C",0.313558228097425,0.368344160427931,0.604628690412501,0.0173276447146687,0.00866565550113927
"phi_E",0.450248968410823,0.538387547521361,0.427530060274814,0.0173276447146687,0.00866565550113927
"r_C",0.84554186828776,0.843802849102941,-0.29542275258149,0.0173276447146687,0.00866565550113927
"sigma_r_C",1.08750795240245,1.08862806923484,0.290073572840462,0.0173276447146687,0.00866565550113927
"r_E",3.25862288555578,3.16885775706493,-0.239581944503739,0.0173276447146687,0.00866565550113927
"sigma_r_E",0.553965793343782,0.561758847370978,0.225716036644846,0.0173276447146687,0.00866565550113927
"R_G",1.2793614654969,1.27887744678068,0.174855230439122,0.0173276447146687,0.00866565550113927
"sigma_mu_E",2.01461905100004,1.78135546185137,-0.0461372519326123,0.0173276447146687,0.00866565550113927
"R_G_boat",4.0419572568935,4.12315864664188,0.0453471074119303,0.0173276447146687,0.00866565550113927
"sigma_eps_E",0.356042431961529,0.330538367330414,0.0387867785804908,0.0173276447146687,0.00866565550113927
"sigma_IE",0.835253375036364,0.818322427441954,0.0234189020841744,0.0173276447146687,0.00866565550113927
"sigma_mu_C",2.01162492668146,2.39832772652017,-0.0115656729969823,0.0173276447146687,0.00866565550113927
