"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",3,-2.2349,0.0603,0.021,-2.2385
"catch",2,2,"2024-09-17",27,-4.3428,0.1143,0.103,-4.3558
"catch",3,2,"2024-09-17",0,-1.6363,0.1158,-0.113,-1.6497
"catch",4,2,"2024-09-17",1,-1.5971,0.0634,-0.027,-1.6012
"catch",5,3,"2024-09-18",0,-1.6363,0.1158,-0.113,-1.6497
"catch",6,3,"2024-09-18",3,-2.0479,0.0378,0.012,-2.0493
"catch",7,3,"2024-09-18",0,-1.6363,0.1158,-0.113,-1.6497
"catch",8,3,"2024-09-18",12,-3.7868,0.1425,0.127,-3.8072
"catch",9,4,"2024-09-19",0,-1.6363,0.1158,-0.113,-1.6497
"catch",10,4,"2024-09-19",5,-2.7067,0.084,-0.006,-2.7138
"catch",11,4,"2024-09-19",0,-1.6363,0.1158,-0.113,-1.6497
"catch",12,5,"2024-09-20",11,-3.1841,0.0487,-0.092,-3.1865
"catch",13,5,"2024-09-20",2,-1.7364,0.0324,-0.16,-1.7375
"catch",14,5,"2024-09-20",1,-1.4732,0.046,-0.129,-1.4753
"catch",15,5,"2024-09-20",6,-2.8641,0.0775,0.037,-2.8701
"catch",16,5,"2024-09-20",0,-1.8532,0.119,-0.1,-1.8673
"catch",17,5,"2024-09-20",6,-2.8641,0.0775,0.037,-2.8701
"catch",18,5,"2024-09-20",0,-1.4318,0.093,-0.104,-1.4404
"catch",19,6,"2024-09-21",11,-4.4824,0.2169,0.1,-4.5295
"catch",20,6,"2024-09-21",2,-1.7364,0.0324,-0.16,-1.7375
"catch",21,6,"2024-09-21",6,-2.6338,0.0446,-0.072,-2.6358
"catch",22,6,"2024-09-21",3,-2.0868,0.0431,-0.109,-2.0886
"catch",23,6,"2024-09-21",0,-0.8657,0.0593,-0.086,-0.8693
"catch",24,6,"2024-09-21",1,-1.4732,0.046,-0.129,-1.4753
"catch",25,6,"2024-09-21",1,-1.2597,0.0227,-0.16,-1.2602
"catch",26,6,"2024-09-21",0,-0.8657,0.0593,-0.086,-0.8693
"catch",27,6,"2024-09-21",3,-2.131,0.0459,-0.073,-2.1331
"catch",28,6,"2024-09-21",4,-2.2899,0.0411,-0.161,-2.2916
"catch",29,6,"2024-09-21",3,-2.131,0.0459,-0.073,-2.1331
"catch",30,6,"2024-09-21",0,-0.8657,0.0593,-0.086,-0.8693
"catch",31,6,"2024-09-21",5,-2.5707,0.0571,-0.065,-2.5739
"catch",32,6,"2024-09-21",0,-1.4318,0.093,-0.104,-1.4404
"catch",33,6,"2024-09-21",0,-2.1888,0.1411,-0.083,-2.2087
"catch",34,6,"2024-09-21",4,-2.2899,0.0411,-0.161,-2.2916
"catch",35,6,"2024-09-21",6,-2.8641,0.0775,0.037,-2.8701
"catch",36,6,"2024-09-21",4,-2.2969,0.0426,-0.094,-2.2987
"catch",37,6,"2024-09-21",0,-2.1888,0.1411,-0.083,-2.2087
"catch",38,6,"2024-09-21",2,-2.019,0.0581,-0.094,-2.0224
"catch",39,6,"2024-09-21",4,-2.4835,0.0678,0.011,-2.4881
"catch",40,6,"2024-09-21",6,-3.3523,0.1332,0.101,-3.3701
"catch",41,9,"2024-09-24",7,-3.6028,0.1119,-0.043,-3.6153
"catch",42,9,"2024-09-24",0,-1.0124,0.0763,0.006,-1.0182
"catch",43,9,"2024-09-24",0,-1.0124,0.0763,0.006,-1.0182
"catch",44,9,"2024-09-24",3,-2.2349,0.0603,0.021,-2.2385
"catch",45,9,"2024-09-24",6,-2.699,0.0534,-0.055,-2.7018
"catch",46,9,"2024-09-24",9,-3.0034,0.0488,0.03,-3.0058
"catch",47,9,"2024-09-24",5,-2.7067,0.084,-0.006,-2.7138
"catch",48,9,"2024-09-24",0,-1.0124,0.0763,0.006,-1.0182
"catch",49,9,"2024-09-24",6,-4.335,0.2435,0.127,-4.3944
"catch",50,9,"2024-09-24",6,-3.0694,0.1159,0.055,-3.0828
"catch",51,9,"2024-09-24",9,-3.4882,0.1323,0.091,-3.5058
"catch",52,10,"2024-09-25",0,-2.4431,0.1697,-0.154,-2.4719
"catch",53,10,"2024-09-25",3,-2.3752,0.0855,-0.005,-2.3825
"catch",54,10,"2024-09-25",3,-2.2349,0.0603,0.021,-2.2385
"catch",55,10,"2024-09-25",2,-1.9656,0.0608,0,-1.9693
"catch",56,10,"2024-09-25",10,-4.6221,0.2643,0.148,-4.692
"catch",57,10,"2024-09-25",2,-1.779,0.0397,-0.046,-1.7806
"catch",58,10,"2024-09-25",7,-2.9697,0.0835,-0.011,-2.9767
"catch",59,12,"2024-09-27",0,-1.4318,0.093,-0.104,-1.4404
"catch",60,12,"2024-09-27",0,-1.4318,0.093,-0.104,-1.4404
"catch",61,12,"2024-09-27",4,-2.4835,0.0678,0.011,-2.4881
"catch",62,12,"2024-09-27",6,-2.6859,0.0524,-0.096,-2.6886
"catch",63,12,"2024-09-27",2,-1.7364,0.0324,-0.16,-1.7375
"catch",64,12,"2024-09-27",0,-0.8657,0.0593,-0.086,-0.8693
"catch",65,12,"2024-09-27",5,-2.4779,0.0435,-0.13,-2.4798
"catch",66,12,"2024-09-27",3,-2.0868,0.0431,-0.109,-2.0886
"catch",67,12,"2024-09-27",12,-4.1401,0.1713,0.066,-4.1695
"catch",68,12,"2024-09-27",3,-2.0868,0.0431,-0.109,-2.0886
"catch",69,12,"2024-09-27",0,-2.1888,0.1411,-0.083,-2.2087
"catch",70,12,"2024-09-27",2,-1.8756,0.0498,-0.045,-1.8781
"catch",71,13,"2024-09-28",0,-1.4318,0.093,-0.104,-1.4404
"catch",72,13,"2024-09-28",2,-1.7364,0.0324,-0.16,-1.7375
"catch",73,13,"2024-09-28",1,-1.4732,0.046,-0.129,-1.4753
"catch",74,13,"2024-09-28",2,-1.7364,0.0324,-0.16,-1.7375
"catch",75,13,"2024-09-28",4,-2.4835,0.0678,0.011,-2.4881
"catch",76,13,"2024-09-28",2,-1.854,0.045,-0.118,-1.856
"catch",77,13,"2024-09-28",6,-2.6859,0.0524,-0.096,-2.6886
"catch",78,13,"2024-09-28",0,-1.4318,0.093,-0.104,-1.4404
"catch",79,13,"2024-09-28",14,-4.6642,0.2215,0.11,-4.7134
"catch",80,13,"2024-09-28",2,-2.019,0.0581,-0.094,-2.0224
"catch",81,13,"2024-09-28",0,-1.4318,0.093,-0.104,-1.4404
"catch",82,13,"2024-09-28",0,-0.8657,0.0593,-0.086,-0.8693
"catch",83,13,"2024-09-28",0,-0.8657,0.0593,-0.086,-0.8693
"catch",84,13,"2024-09-28",0,-1.4318,0.093,-0.104,-1.4404
"catch",85,13,"2024-09-28",2,-1.8756,0.0498,-0.045,-1.8781
"catch",86,13,"2024-09-28",1,-1.4732,0.046,-0.129,-1.4753
"catch",87,13,"2024-09-28",0,-1.4318,0.093,-0.104,-1.4404
"catch",88,13,"2024-09-28",8,-3.1411,0.0837,0.04,-3.1481
"catch",89,13,"2024-09-28",6,-3.3523,0.1332,0.101,-3.3701
"catch",90,13,"2024-09-28",3,-2.052,0.0377,-0.158,-2.0535
"catch",91,13,"2024-09-28",7,-2.8571,0.0533,-0.091,-2.8599
"catch",92,13,"2024-09-28",3,-2.0868,0.0431,-0.109,-2.0886
"catch",93,13,"2024-09-28",14,-3.8789,0.1211,0.094,-3.8936
"catch",94,13,"2024-09-28",0,-1.4318,0.093,-0.104,-1.4404
"catch",95,13,"2024-09-28",6,-3.3523,0.1332,0.101,-3.3701
"catch",96,13,"2024-09-28",0,-2.1888,0.1411,-0.083,-2.2087
