"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"gear",1,2,"2024-09-17",30,-3.8538,0.1263,0.183,-3.8698
"gear",2,3,"2024-09-18",29,-3.8238,0.1274,0.219,-3.8401
"gear",3,4,"2024-09-19",55,-5.0329,0.4109,0.162,-5.2035
"gear",4,5,"2024-09-20",29,-4.1494,0.2372,0.302,-4.2063
"gear",5,6,"2024-09-21",48,-4.3085,0.1338,0.216,-4.3264
"gear",6,9,"2024-09-24",50,-4.7551,0.3303,0.134,-4.8651
"gear",7,10,"2024-09-25",13,-3.819,0.3115,0.122,-3.9171
"gear",8,12,"2024-09-27",34,-4.1402,0.1937,0.278,-4.178
"gear",9,13,"2024-09-28",79,-5.1826,0.3421,0.299,-5.3019
"gear",10,16,"2024-10-01",30,-3.8532,0.128,0.057,-3.8696
"gear",11,18,"2024-10-03",45,-4.5248,0.2737,0.176,-4.601
"gear",12,19,"2024-10-04",29,-4.1198,0.2187,0.176,-4.1681
"gear",13,20,"2024-10-05",72,-4.9832,0.2774,0.187,-5.0611
"gear",14,23,"2024-10-08",30,-3.8532,0.128,0.057,-3.8696
"gear",15,24,"2024-10-09",29,-3.8209,0.1276,0.048,-3.8372
"gear",16,26,"2024-10-11",14,-4.5781,0.4497,0.36,-4.7848
"gear",17,27,"2024-10-12",62,-4.665,0.1939,0.128,-4.7029
"gear",18,28,"2024-10-13",64,-4.7255,0.2089,0.147,-4.7695
"gear",19,30,"2024-10-15",27,-3.7423,0.1197,0.063,-3.7566
"gear",20,31,"2024-10-16",37,-4.1949,0.1824,0.237,-4.2284
"gear",21,32,"2024-10-17",43,-4.5364,0.2603,0.18,-4.6051
"gear",22,33,"2024-10-18",39,-4.1183,0.1346,0.085,-4.1364
"gear",23,34,"2024-10-19",62,-4.7535,0.2359,0.166,-4.8098
"gear",24,36,"2024-10-21",29,-3.8169,0.1227,0.054,-3.832
"gear",25,37,"2024-10-22",25,-3.6782,0.1219,0.057,-3.693
"gear",26,38,"2024-10-23",35,-4.0905,0.1615,0.241,-4.1168
"gear",27,39,"2024-10-24",24,-3.6506,0.1248,0.115,-3.6662
"gear",28,40,"2024-10-25",10,-4.7415,0.5112,0.454,-5.0098
"gear",29,41,"2024-10-26",36,-4.0731,0.1454,0.15,-4.0943
"gear",30,42,"2024-10-27",18,-4.2079,0.3131,0.246,-4.307
"gear",31,45,"2024-10-30",18,-3.4792,0.1689,0.111,-3.5078
"gear",32,46,"2024-10-31",12,-3.5124,0.2701,0.107,-3.5855
"gear",33,47,"2024-11-01",33,-3.9842,0.1472,0.107,-4.006
"gear",34,48,"2024-11-02",79,-5.674,0.672,0.529,-6.1868
"gear",35,51,"2024-11-05",8,-3.7524,0.3742,0.09,-3.8929
"gear",36,52,"2024-11-06",17,-3.4668,0.1825,0.142,-3.5002
"gear",37,53,"2024-11-07",25,-3.6932,0.1363,0.228,-3.7119
"gear",38,54,"2024-11-08",36,-4.0428,0.1372,0.172,-4.0616
"gear",39,55,"2024-11-09",22,-3.9321,0.2453,0.219,-3.9925
"gear",40,59,"2024-11-13",25,-3.6972,0.1381,0.22,-3.7164
"gear",41,60,"2024-11-14",43,-4.7972,0.5123,0.327,-5.0777
"gear",42,61,"2024-11-15",46,-4.339,0.2025,0.214,-4.3808
"gear",43,62,"2024-11-16",57,-4.7557,0.3574,0.354,-4.8898
"gear",44,65,"2024-11-19",13,-3.4573,0.2436,0.056,-3.5167
"gear",45,66,"2024-11-20",0,-6.3538,1.0307,0.324,-7.4172
"gear",46,67,"2024-11-21",15,-3.438,0.2071,-0.006,-3.4809
"gear",47,68,"2024-11-22",6,-4.9593,0.653,0.346,-5.3912
"gear",48,69,"2024-11-23",23,-3.8979,0.2354,0.118,-3.9534
"gear",49,72,"2024-11-26",26,-3.8167,0.2436,0.355,-3.8789
"gear",50,73,"2024-11-27",33,-3.9861,0.1727,0.305,-4.0166
"gear",51,75,"2024-11-29",51,-4.6062,0.5397,0.639,-4.9831
"gear",52,76,"2024-11-30",123,-6.4515,0.9513,0.401,-7.3807
