"period","date_start","date_end","n_days","n_days_with_effort","n_days_with_interview","frac_days_effort","frac_days_interview","n_effort_obs","n_interviews","n_ie_obs","observed","omega_E_ci95_width","omega_C_ci95_width"
1,"2024-09-16","2024-09-16",1,0,0,0,0,0,0,0,FALSE,1.33952214574971,0.550997387996999
2,"2024-09-17","2024-09-17",1,1,1,1,1,1,4,0,TRUE,0.933092667949425,0.503293792904545
3,"2024-09-18","2024-09-18",1,1,1,1,1,1,4,0,TRUE,0.971477172105478,0.5081747041704
4,"2024-09-19","2024-09-19",1,1,1,1,1,1,3,0,TRUE,1.12632186271346,0.527072269913362
5,"2024-09-20","2024-09-20",1,1,1,1,1,1,7,0,TRUE,0.980963949633931,0.500643740929009
6,"2024-09-21","2024-09-21",1,1,1,1,1,1,22,0,TRUE,0.993904108798563,0.436388029690665
7,"2024-09-22","2024-09-22",1,0,0,0,0,0,0,0,FALSE,1.24408481209175,0.518893195809289
8,"2024-09-23","2024-09-23",1,0,0,0,0,0,0,0,FALSE,1.19231811213761,0.532983896653022
9,"2024-09-24","2024-09-24",1,1,1,1,1,1,11,0,TRUE,1.06663654642579,0.444756253146243
10,"2024-09-25","2024-09-25",1,1,1,1,1,1,7,0,TRUE,1.20309089386198,0.475838079381089
11,"2024-09-26","2024-09-26",1,0,0,0,0,0,0,0,FALSE,1.22253223426551,0.512909824200175
12,"2024-09-27","2024-09-27",1,1,1,1,1,1,12,0,TRUE,0.972399376444301,0.450551227332953
13,"2024-09-28","2024-09-28",1,1,1,1,1,1,36,0,TRUE,1.16127462636434,0.386281486545095
14,"2024-09-29","2024-09-29",1,0,0,0,0,0,0,0,FALSE,1.24521380894555,0.510169659552051
15,"2024-09-30","2024-09-30",1,0,0,0,0,0,0,0,FALSE,1.27152782728397,0.541293253728486
16,"2024-10-01","2024-10-01",1,1,1,1,1,1,11,0,TRUE,0.952065224523454,0.48011076392671
17,"2024-10-02","2024-10-02",1,0,0,0,0,0,0,0,FALSE,1.31198809332142,0.526778236155357
18,"2024-10-03","2024-10-03",1,1,1,1,1,1,14,0,TRUE,0.932842095296871,0.475614542591383
19,"2024-10-04","2024-10-04",1,1,1,1,1,1,6,0,TRUE,1.05221506343603,0.47298558068935
20,"2024-10-05","2024-10-05",1,1,1,1,1,1,20,0,TRUE,0.997563118902183,0.468621534119042
21,"2024-10-06","2024-10-06",1,0,0,0,0,0,0,0,FALSE,1.26048895097777,0.545587761506276
22,"2024-10-07","2024-10-07",1,0,0,0,0,0,0,0,FALSE,1.26442348040227,0.569549751623318
23,"2024-10-08","2024-10-08",1,1,1,1,1,1,6,0,TRUE,0.948545721239985,0.525080554593852
24,"2024-10-09","2024-10-09",1,1,1,1,1,1,7,0,TRUE,0.929841151794867,0.53040119413991
25,"2024-10-10","2024-10-10",1,0,0,0,0,0,0,0,FALSE,1.17942825403135,0.524930905903454
26,"2024-10-11","2024-10-11",1,1,1,1,1,1,4,0,TRUE,1.17693280308325,0.489091069705369
27,"2024-10-12","2024-10-12",1,1,1,1,1,1,12,0,TRUE,1.04218017298466,0.462393322637794
28,"2024-10-13","2024-10-13",1,1,1,1,1,1,8,0,TRUE,1.11314112394686,0.45652673395075
29,"2024-10-14","2024-10-14",1,0,0,0,0,0,0,0,FALSE,1.26345984600131,0.50531560689875
30,"2024-10-15","2024-10-15",1,1,1,1,1,1,13,0,TRUE,0.98579399196586,0.434018719668792
31,"2024-10-16","2024-10-16",1,1,1,1,1,1,15,0,TRUE,0.966116103961913,0.441300586410828
32,"2024-10-17","2024-10-17",1,1,1,1,1,1,20,0,TRUE,0.967933121534921,0.429941935782148
33,"2024-10-18","2024-10-18",1,1,1,1,1,1,22,0,TRUE,0.972307988406083,0.432645166717429
34,"2024-10-19","2024-10-19",1,1,1,1,1,1,18,0,TRUE,0.973949619123587,0.506942568359667
35,"2024-10-20","2024-10-20",1,0,0,0,0,0,0,0,FALSE,1.27844696029519,0.612793465049128
36,"2024-10-21","2024-10-21",1,1,1,1,1,1,15,0,TRUE,0.927120855154105,0.536293501029712
37,"2024-10-22","2024-10-22",1,1,1,1,1,1,8,0,TRUE,0.932878254170621,0.495835338324243
38,"2024-10-23","2024-10-23",1,1,1,1,1,1,4,0,TRUE,0.970645077440381,0.495926212191749
39,"2024-10-24","2024-10-24",1,1,1,1,1,1,7,0,TRUE,1.00921374728822,0.492334501585331
40,"2024-10-25","2024-10-25",1,1,1,1,1,1,1,0,TRUE,1.31019881348172,0.502161314967544
