"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.318), 0.300)",1.37912974278033,0.423224974527781,1.32403078756203,0.0312843641417334,1.32335349476286,1.26445115783598,1.38748377855512,0.926,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.203226071887448,0.412404472026583,0.249486341020348,-0.649121582291634,0.855624906142589,0.078,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.174206968363549,0.404439693395021,0.220325017008047,-0.66408662265209,0.823074331644044,0.096,TRUE
"B1","normal(0, 1.0)",0,1,0.394902369142989,0.173242276277432,0.400940755873485,0.0461988475121515,0.730257261982922,0.827,FALSE
"B2","normal(0, 1.0)",0,1,-0.0222575083136832,0.540800765011224,-0.0420181730064769,-1.00494317548493,1.10151893406689,0.459,TRUE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,2.98023613466541,0.922498578801275,2.94535731239766,1.01305784790255,5.09937512318614,0.539,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.162091939485055,0.943944651292148,0.284497081304594,-2.12726057439457,2.04720690070334,0.528,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.219200730634363,0.153652147527254,0.191869190089778,0.0105886100101228,0.56380720063375,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.0943192993131273,0.0593653890302891,0.0884316989067729,0.00606695805762434,0.223656883765116,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.480166927951319,0.124308915642987,0.50094301134531,0.134945386308783,0.673539578519978,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.774347466089416,0.0394458045132369,0.774778251183383,0.697853811357765,0.852105107267896,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.14660893529634,1.47920091029329,0.7064948855063,0.026554716313865,5.20800531776225,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.13670010771544,1.31732072898608,0.718577926865349,0.030214051491224,4.79731463181191,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.178460797789027,0.0899948694610235,-0.179471279800076,-0.355970650862418,-0.0026854680460949,0.91,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.64019859980727,2.49830146170037,4.08934325415506,1.53808928252559,10.9862223432882,-0.034,TRUE
