"event_date","L_prior_mu","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-12-01,5.41911553958231,1.18519042455671,0.672011375412969,2.14527800146254
2024-12-02,5.6700920745626,1.18771589555336,0.678046779884105,2.11590087428941
2024-12-03,5.67009516020066,1.20464352948214,0.658682435013192,2.16996477805624
2024-12-04,5.67007500458186,1.19022383623427,0.672401337664253,2.14620277839154
2024-12-05,5.67003160795405,1.21982994895121,0.665066903632043,2.1898358715303
2024-12-06,5.41901922298848,1.18801086354452,0.672106069158382,2.1551979048601
2024-12-07,5.41893332406528,1.18387621258556,0.677489228119669,2.13479596569456
2024-12-08,5.41882521510126,1.21850725385677,0.669524486633657,2.14384451912323
2024-12-09,5.66962562631192,1.21492116442802,0.667158923247415,2.16637883268372
2024-12-10,5.6694660383588,1.21619318706173,0.670712025686275,2.16141657255898
2024-12-11,5.66928321688469,1.18197925870897,0.662435401106005,2.15012665825258
2024-12-12,5.6690771641375,1.22451222053481,0.667227477583713,2.16280122218397
2024-12-13,5.41795157575233,1.19131674337725,0.661310124860054,2.18803147554657
2024-12-14,5.41771024401554,1.19164841306901,0.66247751496209,2.1415506395223
2024-12-15,5.41744671727631,1.21391451731089,0.67028737650317,2.13557655089623
2024-12-16,5.66802069537085,1.18717547859624,0.665652577521518,2.17206430223826
2024-12-17,5.66769852997071,1.21126777011511,0.671663418864731,2.16629229958278
2024-12-18,5.66735315278031,1.2014090908087,0.659124632569761,2.15901807214573
2024-12-19,5.66698456804541,1.18041676641784,0.66905023598601,2.17647855149773
2024-12-20,5.41579628148357,1.1807740383353,0.66539021271193,2.12743200425875
2024-12-21,5.41539966231,1.1876656453592,0.671361148153403,2.16525093090661
2024-12-22,5.41498087653759,1.18522348682986,0.679807256325845,2.14440048748565
2024-12-23,5.66527824855187,1.19570446155399,0.670640497999259,2.15622651600846
2024-12-24,5.66479369975557,1.21563221497678,0.679228282585155,2.1679083132334
2024-12-25,5.66428597487282,1.20546992985116,0.671931368041708,2.14672534840328
2024-12-26,5.66375508014291,1.20812977523543,0.669202715190743,2.1325092058844
2024-12-27,5.41255463836586,1.21297630897133,0.670386973243784,2.13961204661282
2024-12-28,5.4120029706109,1.18747884025646,0.673745575401185,2.13719859772055
2024-12-29,5.41142917799739,1.17970492439601,0.669663921256894,2.12963273118758
2024-12-30,5.66139993748609,1.18699571698985,0.668476904655508,2.1477141952206
2024-12-31,5.41021524666327,1.18660443723373,0.675867297558099,2.16211920375117
2025-01-01,4.2960228928067,1.2142698481371,0.681073168438834,2.12237113992789
2025-01-02,4.50116190612191,1.18994077520055,0.665642421007548,2.15101107418437
2025-01-03,4.307859534254,1.18380421357163,0.662976529166116,2.17684261498864
2025-01-04,4.31376355646243,1.21412894661993,0.675040395247761,2.14601768224605
2025-01-05,4.319657964282,1.18249257289067,0.665386465614828,2.15572773083222
2025-01-06,4.52585136872198,1.1856785540396,0.663585960860742,2.15232225500029
2025-01-07,4.53199842453165,1.19191279236694,0.674239608712216,2.16416556165598
2025-01-08,4.5381352278199,1.21436849512979,0.671727777215334,2.13540721095177
2025-01-09,4.54426171436118,1.21891870087817,0.673734660176067,2.17455359316068
2025-01-10,4.34898363659164,1.21556253045356,0.663703348144492,2.16600460197174
2025-01-11,4.35481906802086,1.18606985961031,0.665979693805401,2.14700756263768
2025-01-12,4.36064445539503,1.18715041680979,0.665389865868656,2.13974595514893
2025-01-13,4.56866320997299,1.18420958331853,0.670822639886053,2.13564587367674
2025-01-14,4.57473715083899,1.21551053410905,0.665909398315333,2.19434194355277
2025-01-15,4.5808003904859,1.21514662103485,0.678230824600012,2.11934372204547
2025-01-16,4.58685286499223,1.197614294319,0.665199256476851,2.16387600632685
2025-01-17,4.38961859013709,1.18650185383295,0.672193515130371,2.13308493709797
2025-01-18,4.39538242901889,1.20367485837175,0.673701573271888,2.13244762980404
2025-01-19,4.40113579621372,1.21887682292968,0.676791056709026,2.14395187126962
2025-01-20,4.61095383488099,1.21797498856785,0.672745509826354,2.17531489852386
2025-01-21,4.61695152657666,1.20383328316918,0.676036007435685,2.15000708017976
2025-01-22,4.62293807064712,1.21066694176907,0.672916495394626,2.13415520546041
2025-01-23,4.62891340352936,1.2143598756206,0.655288660426766,2.15327137891335
2025-01-24,4.42974342705085,1.20178479673552,0.657479160559841,2.15345821817418
2025-01-25,4.43543268694832,1.21234969086363,0.671072322575534,2.12989613389684
2025-01-26,4.4411110499252,1.18855978819815,0.669627998921915,2.14527141326241
2025-01-27,4.65270135388748,1.20865020081277,0.669405364903757,2.15770373135821
2025-01-28,4.65861967937064,1.1770702500349,0.673765234978565,2.12825771134128
2025-01-29,4.66452641349543,1.21683312291374,0.670433089930159,2.14046962624779
2025-01-30,4.67042149311186,1.21291093073862,0.675254782248005,2.12105212605236
2025-01-31,4.46933729446297,1.21422501767251,0.676758328881777,2.16487711897766
2025-02-01,4.47494900682193,1.18947175019753,0.659179999185829,2.15798308307503
2025-02-02,4.48054939979,1.19138396843473,0.66820791163757,2.15760418376397
2025-02-03,4.69388400573925,1.20912886172684,0.660449754096211,2.15471048661396
2025-02-04,4.69971986782458,1.18762695608843,0.669162917118328,2.12378825253948
2025-02-05,4.7055436978735,1.17686290061874,0.67371380295578,2.14098101824982
2025-02-06,4.7113554332037,1.21973538369702,0.673412825325492,2.22075961739025
2025-02-07,4.50837947235072,1.21408369100219,0.676257293850878,2.14791482671964
2025-02-08,4.51391068905648,1.21226589922652,0.669860110968966,2.15099950246892
2025-02-09,4.51943016702983,1.20829874162856,0.674088809312027,2.14061804860965
2025-02-10,4.7344801762091,1.18186681470495,0.666085343567056,2.14387092259077
2025-02-11,4.74023050024465,1.20967271631792,0.660961356777482,2.18217908274794
2025-02-12,4.74596835500338,1.1933019859404,0.676360694429696,2.15202281571035
2025-02-13,4.75169367832529,1.19417520485325,0.655957615083111,2.1834633399325
2025-02-14,4.54684939144402,1.18366847767743,0.672549570246514,2.17438379718464
2025-02-15,4.55229718738025,1.1863107824365,0.664871708560249,2.15446039219127
2025-02-16,4.55773282873692,1.21063497288363,0.662807100542267,2.14356792233686
2025-02-17,4.77446841683596,1.21373404816591,0.672139052239157,2.13772659637092
2025-02-18,4.78013015338051,1.21678465642341,0.664894980742805,2.18121018975632
