"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B1",0.394902369142989,0.00277573341484831,0.173242276277432,0.0461988475121515,0.279985309321435,0.400940755873485,0.51291409319321,0.730257261982922,3895.40175596161,1.00086705713762
"B2",-0.0222575083136832,0.00880250207988816,0.540800765011224,-1.00494317548493,-0.390517998661485,-0.0420181730064769,0.328735664688124,1.10151893406689,3774.52513598017,1.00043897234023
"B1_C",-0.178460797789027,0.0009913265320754,0.0899948694610235,-0.355970650862418,-0.237897220610327,-0.179471279800076,-0.118278180523325,-0.0026854680460949,8241.41991776977,0.999690601090302
"B2_C",0.0307485139544171,0.00363518708062162,0.213933460097176,-0.399315963064387,-0.111166118802181,0.0328743277927864,0.176882500653169,0.431011899349434,3463.40993412218,1.00149069996578
"B3",0.349807780501586,0.00375109198247652,0.189056402994411,-0.0432675910738468,0.22878733574049,0.350455909282879,0.474489999124193,0.721127803437112,2540.19673648111,1.0004765481823
"gamma_C",-0.0238275632831528,0.00893843051381635,0.971471152560813,-1.96219553377482,-0.668733126848192,-0.0163132255920519,0.61859489878169,1.92144429950268,11812.3765064157,1.00015029897947
"sigma_eps_E",0.219200730634363,0.00930092927760312,0.153652147527254,0.0105886100101228,0.0957092708063409,0.191869190089778,0.314944101912392,0.56380720063375,272.913227171675,1.01623937893086
"Lcorr_E[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"sigma_r_E",0.480166927951319,0.00849449101625618,0.124308915642987,0.134945386308783,0.430335835087573,0.50094301134531,0.558110316280402,0.673539578519978,214.155796298265,1.02193771435894
"phi_E_scaled",0.601613035943724,0.00445063589187807,0.206202236013291,0.175439208854183,0.453469975257849,0.624743170510174,0.771202995940503,0.927812453071294,2146.55790724025,1.00061281737596
"eps_E[1,1]",0.201529079562508,0.0101273125483109,0.882974305521589,-1.51442809467589,-0.405059197266424,0.201920372572561,0.790536962973009,1.95559647718441,7601.64711711574,0.999718375719827
"eps_E[2,1]",0.198856306026905,0.0108405107753412,0.898046701453287,-1.64126261670873,-0.371603471379422,0.220406559013686,0.795722400693927,1.91649282957787,6862.75276035561,1.00059931136937
"eps_E[3,1]",0.586810741086501,0.020245818322364,0.918419571117179,-1.29051937527966,-0.0195763941800713,0.615459345431147,1.24120417805312,2.29298854155408,2057.83992480675,1.0013051953915
"eps_E[4,1]",-0.137690705639954,0.013067980803606,0.918094366742792,-1.88798381324195,-0.76403266088792,-0.172114386776971,0.468042302686474,1.72556355580147,4935.80131800416,1.00042834901298
"eps_E[5,1]",0.228703409585698,0.0130211333935447,0.900185018519452,-1.62112917914938,-0.340156293170714,0.254670459004721,0.816355673441326,1.96549334806116,4779.3186347035,0.999858579096654
"eps_E[6,1]",0.0653261761017057,0.0107158885339076,0.981132061167791,-1.89193254306631,-0.601389210945672,0.0716346712954878,0.718448085873361,1.97848327826541,8382.98251849442,0.999602600385648
"eps_E[7,1]",0.0974374081746232,0.00994218876932328,0.959729751891423,-1.79856279256373,-0.566946588253912,0.0979590310712544,0.752007097953065,1.93498398398822,9318.24032637005,0.999850747007061
"eps_E[8,1]",0.505501072518944,0.0160414686642791,0.930474746892548,-1.38760643593378,-0.11380269920067,0.523849737039467,1.13943037150753,2.27225004583163,3364.50305667785,1.00047430893452
"eps_E[9,1]",-0.347461229320894,0.0260747350867415,0.978199787026022,-2.20853196880168,-1.02959007853274,-0.371967401347568,0.304630716513982,1.64859526872785,1407.39277850349,1.00142550122974
"eps_E[10,1]",0.0855506493427995,0.00998560932802885,0.981937039182916,-1.87897815286289,-0.575255234225729,0.0973334439567617,0.730419338574984,2.01071224723469,9669.81448950313,0.999654616102331
"eps_E[11,1]",0.0818503425271399,0.0100399915836316,0.906518479580363,-1.72910856418832,-0.502810875482698,0.0881914790087928,0.67469432092584,1.89274363419376,8152.42150506408,1.00012519984661
