"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"gear",1,2,"2024-09-17",30,-3.7682,0.3065,0.569,-3.8678
"gear",2,3,"2024-09-18",29,-3.7283,0.3021,0.596,-3.8283
"gear",3,4,"2024-09-19",55,-4.8959,0.8133,0.575,-5.5798
"gear",4,5,"2024-09-20",29,-3.8005,0.3741,0.531,-3.9532
"gear",5,6,"2024-09-21",48,-4.236,0.365,0.636,-4.3813
"gear",6,9,"2024-09-24",50,-4.6951,0.7171,0.601,-5.2569
"gear",7,10,"2024-09-25",13,-3.3819,0.5082,0.552,-3.6702
"gear",8,12,"2024-09-27",34,-3.8755,0.3184,0.798,-3.9929
"gear",9,13,"2024-09-28",79,-5.1737,0.8173,0.717,-5.9115
"gear",10,16,"2024-10-01",30,-3.7696,0.3278,0.556,-3.8871
"gear",11,18,"2024-10-03",45,-4.1922,0.3985,0.58,-4.3663
"gear",12,19,"2024-10-04",29,-4.031,0.5178,0.616,-4.3293
"gear",13,20,"2024-10-05",72,-4.6644,0.4554,0.789,-4.9118
"gear",14,23,"2024-10-08",30,-3.7753,0.3242,0.671,-3.8912
"gear",15,24,"2024-10-09",29,-3.7301,0.3145,0.698,-3.8387
"gear",16,26,"2024-10-11",14,-3.8362,0.6803,0.75,-4.3583
"gear",17,27,"2024-10-12",62,-4.6749,0.5715,0.788,-5.0553
"gear",18,28,"2024-10-13",64,-4.7351,0.5797,0.501,-5.0974
"gear",19,30,"2024-10-15",27,-3.7197,0.3416,0.458,-3.8428
"gear",20,31,"2024-10-16",37,-3.9402,0.3028,0.426,-4.0368
"gear",21,32,"2024-10-17",43,-4.1161,0.3623,0.518,-4.2575
"gear",22,33,"2024-10-18",39,-4.073,0.3605,0.686,-4.2138
"gear",23,34,"2024-10-19",62,-4.4465,0.3732,0.784,-4.6104
"gear",24,36,"2024-10-21",29,-3.7396,0.3253,0.665,-3.855
"gear",25,37,"2024-10-22",25,-3.5649,0.2702,0.515,-3.6408
"gear",26,38,"2024-10-23",35,-4.0235,0.4193,0.553,-4.2159
"gear",27,39,"2024-10-24",24,-3.5446,0.3116,0.934,-3.673
"gear",28,40,"2024-10-25",10,-3.8908,0.7998,0.708,-4.5809
"gear",29,41,"2024-10-26",36,-3.93,0.3467,0.733,-4.0746
"gear",30,42,"2024-10-27",18,-3.654,0.5098,0.744,-3.9328
"gear",31,45,"2024-10-30",18,-3.3314,0.3034,0.651,-3.4284
"gear",32,46,"2024-10-31",12,-3.2888,0.4526,0.628,-3.5035
"gear",33,47,"2024-11-01",33,-3.9821,0.4172,0.598,-4.1661
"gear",34,48,"2024-11-02",79,-4.8704,0.6024,0.498,-5.3086
"gear",35,51,"2024-11-05",8,-3.8849,0.9159,0.59,-4.7693
"gear",36,52,"2024-11-06",17,-3.318,0.3292,0.813,-3.4401
"gear",37,53,"2024-11-07",25,-3.5773,0.2959,0.642,-3.6733
"gear",38,54,"2024-11-08",36,-3.9218,0.3181,0.597,-4.0332
"gear",39,55,"2024-11-09",22,-3.6716,0.4123,0.553,-3.8502
"gear",40,59,"2024-11-13",25,-3.6653,0.3604,0.54,-3.8038
"gear",41,60,"2024-11-14",43,-4.1335,0.3845,0.814,-4.3102
"gear",42,61,"2024-11-15",46,-4.152,0.3302,0.833,-4.2767
"gear",43,62,"2024-11-16",57,-4.3544,0.3689,0.778,-4.5124
"gear",44,65,"2024-11-19",13,-3.5624,0.6418,0.499,-3.979
"gear",45,66,"2024-11-20",0,-5.4669,1.4954,1.324,-8.159
"gear",46,67,"2024-11-21",15,-3.2657,0.3786,0.861,-3.4339
"gear",47,68,"2024-11-22",6,-4.0658,1.0322,0.393,-5.1549
"gear",48,69,"2024-11-23",23,-3.6441,0.3805,0.599,-3.7945
"gear",49,72,"2024-11-26",26,-3.6125,0.2925,0.668,-3.7087
"gear",50,73,"2024-11-27",33,-3.9061,0.3793,0.538,-4.0631
"gear",51,75,"2024-11-29",51,-4.4126,0.6268,0.713,-4.9135
"gear",52,76,"2024-11-30",123,-5.6899,1.0054,0.78,-6.8184
