"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.273), 0.300)",1.33162153262818,0.408645736325748,1.27896463361576,0.0183287826967121,1.2789702774679,1.24379136713392,1.31497497263486,0.955,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.505860516847476,0.0965420406454148,0.511764048887809,0.298985054454091,0.675902168053898,0.784,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.817606948723218,0.085983891725365,0.833102762071638,0.610911741574396,0.941820482761262,0.808,FALSE
"B1","normal(0, 1.0)",0,1,0.517985108226818,0.117287801538983,0.519514290335833,0.288155531157305,0.746389468470554,0.883,FALSE
"B2","normal(0, 1.0)",0,1,0.481555018455393,0.299820465167195,0.483843376048926,-0.105534383045174,1.07320556224513,0.7,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.07687085070053,0.859737762426486,3.06763842002179,1.15401704434362,4.98414517328211,0.57,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.177497659403581,0.912137435343816,-0.105626245688374,-2.38844939746897,1.67104762910145,0.544,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.584012767916485,0.0469789956809524,0.58204904147497,0.498400637974223,0.681955197543727,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.244782150878823,0.0577356789182701,0.240825908343391,0.14492389295332,0.369718291950158,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.235499791168055,0.0213100907946825,0.23467085018866,0.196480012637054,0.279765770556653,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,1.0300724721539,0.0340155717760627,1.02985843651934,0.963343709106746,1.09749938668867,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.00637826840955,1.06599059541823,0.677750478471219,0.0347044764578102,3.97262407452371,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.12334744435877,1.38703310747788,0.696335661988082,0.0276134990721023,4.98687953673866,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.325574257233185,0.0883876409397742,-0.327033855853584,-0.497293454962486,-0.151227976821451,0.912,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.54046228857453,2.41925610810754,4.01282282992472,1.48484772397156,10.6451185051461,-0.002,TRUE
