"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,21,0.973876322779869,8.9888,9,509.542,0.0100766406177606,0.957530568359539,FALSE
2,2500,8,0.989571617451547,9.9312,10,1001.3532,0.00572114591986237,0.966953383276663,FALSE
3,2500,275,0.844951007391119,8.1752,9,428.83,0.0116322866818186,0.90841844554146,FALSE
4,2500,10,0.991583584524892,8.9932,9,510.6376,0.00629940858062142,0.96875853418638,FALSE
