"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,131,0.925119839441889,9.8856,10,992.1344,0.00587410602391962,0.798510673170662,FALSE
2,2500,133,0.904708643058183,8.9052,9,497.8952,0.00757531237694725,0.832422726574638,FALSE
3,2500,117,0.940694030663092,9.9124,10,999.9068,0.00542042388838793,0.842061109461434,FALSE
4,2500,32,0.972052298114652,9.9744,10,1016.1828,0.00374129179181424,0.816735998893752,FALSE
