"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",2,"2024-09-17",30,26.987,0.6517,TRUE,TRUE
"gear",3,"2024-09-18",29,27.758,0.6098,TRUE,TRUE
"gear",4,"2024-09-19",55,31.651,0.8876,FALSE,TRUE
"gear",5,"2024-09-20",29,38.73,0.3948,TRUE,TRUE
"gear",6,"2024-09-21",48,41.453,0.6814,TRUE,TRUE
"gear",9,"2024-09-24",50,30.548,0.8658,FALSE,TRUE
"gear",10,"2024-09-25",13,24.135,0.2375,FALSE,TRUE
"gear",12,"2024-09-27",34,39.029,0.4872,TRUE,TRUE
"gear",13,"2024-09-28",79,47.439,0.8769,FALSE,TRUE
"gear",16,"2024-10-01",30,27.082,0.651,TRUE,TRUE
"gear",18,"2024-10-03",45,38.601,0.6867,TRUE,TRUE
"gear",19,"2024-10-04",29,50.112,0.2646,TRUE,TRUE
"gear",20,"2024-10-05",72,59.211,0.7138,TRUE,TRUE
"gear",23,"2024-10-08",30,26.906,0.6534,TRUE,TRUE
"gear",24,"2024-10-09",29,26.753,0.6324,TRUE,TRUE
"gear",26,"2024-10-11",14,34.661,0.1352,FALSE,TRUE
"gear",27,"2024-10-12",62,43.437,0.8044,FALSE,TRUE
"gear",28,"2024-10-13",64,44.042,0.8134,FALSE,TRUE
"gear",30,"2024-10-15",27,35.362,0.4097,TRUE,TRUE
"gear",31,"2024-10-16",37,36.829,0.5848,TRUE,TRUE
"gear",32,"2024-10-17",43,37.927,0.6662,TRUE,TRUE
"gear",33,"2024-10-18",39,51.983,0.3926,TRUE,TRUE
"gear",34,"2024-10-19",62,56.704,0.6432,TRUE,TRUE
"gear",36,"2024-10-21",29,35.012,0.4577,TRUE,TRUE
"gear",37,"2024-10-22",25,25.5,0.567,TRUE,TRUE
"gear",38,"2024-10-23",35,26.991,0.7478,TRUE,TRUE
"gear",39,"2024-10-24",24,24.612,0.5684,TRUE,TRUE
"gear",40,"2024-10-25",10,31.829,0.0883,FALSE,TRUE
"gear",41,"2024-10-26",36,36.096,0.5886,TRUE,TRUE
"gear",42,"2024-10-27",18,33.223,0.2379,FALSE,TRUE
"gear",45,"2024-10-30",18,22.975,0.4305,TRUE,TRUE
"gear",46,"2024-10-31",12,22.144,0.2423,FALSE,TRUE
"gear",47,"2024-11-01",33,49.157,0.3342,TRUE,TRUE
"gear",48,"2024-11-02",79,57.955,0.7838,FALSE,TRUE
"gear",51,"2024-11-05",8,29.652,0.0739,FALSE,TRUE
"gear",52,"2024-11-06",17,23.055,0.3946,TRUE,TRUE
"gear",53,"2024-11-07",25,24.504,0.5966,TRUE,TRUE
"gear",54,"2024-11-08",36,36.919,0.5681,TRUE,TRUE
"gear",55,"2024-11-09",22,34.385,0.3137,TRUE,TRUE
"gear",59,"2024-11-13",25,34.195,0.3827,TRUE,TRUE
"gear",60,"2024-11-14",43,37.462,0.6747,TRUE,TRUE
"gear",61,"2024-11-15",46,53.633,0.4779,TRUE,TRUE
"gear",62,"2024-11-16",57,54.06,0.6191,TRUE,TRUE
"gear",65,"2024-11-19",13,29.421,0.1862,FALSE,TRUE
"gear",66,"2024-11-20",0,18.87,0.0021,FALSE,FALSE
"gear",67,"2024-11-21",15,21.117,0.3989,TRUE,TRUE
"gear",68,"2024-11-22",6,29.41,0.0447,FALSE,TRUE
"gear",69,"2024-11-23",23,33.332,0.3642,TRUE,TRUE
"gear",72,"2024-11-26",26,25.875,0.5823,TRUE,TRUE
"gear",73,"2024-11-27",33,27.49,0.7019,TRUE,TRUE
"gear",75,"2024-11-29",51,61.633,0.533,TRUE,TRUE
"gear",76,"2024-11-30",123,70.324,0.8906,FALSE,TRUE
"catch",2,"2024-09-17",3,5.652,0.3648,TRUE,TRUE
"catch",2,"2024-09-17",27,15.543,0.8413,FALSE,TRUE
"catch",2,"2024-09-17",0,2.826,0.0975,FALSE,TRUE
"catch",2,"2024-09-17",1,2.826,0.2958,TRUE,TRUE
"catch",3,"2024-09-18",0,2.832,0.0971,FALSE,TRUE
"catch",3,"2024-09-18",3,2.832,0.6272,TRUE,TRUE
"catch",3,"2024-09-18",0,2.832,0.0971,FALSE,TRUE
"catch",3,"2024-09-18",12,5.664,0.8915,FALSE,TRUE
"catch",4,"2024-09-19",0,2.795,0.0985,FALSE,TRUE
"catch",4,"2024-09-19",5,2.795,0.8226,FALSE,TRUE
"catch",4,"2024-09-19",0,2.795,0.0985,FALSE,TRUE
"catch",5,"2024-09-20",11,11.724,0.5773,TRUE,TRUE
"catch",5,"2024-09-20",2,2.345,0.5472,TRUE,TRUE
"catch",5,"2024-09-20",1,2.345,0.347,TRUE,TRUE
"catch",5,"2024-09-20",6,3.517,0.8128,FALSE,TRUE
"catch",5,"2024-09-20",0,3.517,0.0767,FALSE,TRUE
"catch",5,"2024-09-20",6,3.517,0.8128,FALSE,TRUE
"catch",5,"2024-09-20",0,2.345,0.1171,FALSE,TRUE
"catch",6,"2024-09-21",11,3.5,0.9634,FALSE,TRUE
"catch",6,"2024-09-21",2,2.334,0.5484,TRUE,TRUE
"catch",6,"2024-09-21",6,5.834,0.6172,TRUE,TRUE
"catch",6,"2024-09-21",3,2.334,0.6981,TRUE,TRUE
