"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","in_50","in_95"
"catch",6,"2024-09-21",11,3.355,0.9686,0.16038,FALSE,TRUE
"catch",6,"2024-09-21",2,2.237,0.5629,0.2435,TRUE,TRUE
"catch",6,"2024-09-21",6,5.592,0.6345,0.08715,TRUE,TRUE
"catch",6,"2024-09-21",3,2.237,0.7126,0.2435,TRUE,TRUE
"catch",6,"2024-09-21",0,1.118,0.2131,0.4262,FALSE,TRUE
"catch",6,"2024-09-21",1,2.237,0.3592,0.2435,TRUE,TRUE
"catch",6,"2024-09-21",1,1.118,0.5681,0.4262,TRUE,TRUE
"catch",6,"2024-09-21",0,1.118,0.2131,0.4262,FALSE,TRUE
"catch",6,"2024-09-21",3,4.473,0.4477,0.11495,TRUE,TRUE
"catch",6,"2024-09-21",4,4.473,0.5581,0.11495,TRUE,TRUE
"catch",6,"2024-09-21",3,4.473,0.4477,0.11495,TRUE,TRUE
"catch",6,"2024-09-21",0,1.118,0.2131,0.4262,FALSE,TRUE
"catch",6,"2024-09-21",5,3.355,0.762,0.16038,FALSE,TRUE
"catch",6,"2024-09-21",0,2.237,0.1218,0.2435,FALSE,TRUE
"catch",6,"2024-09-21",0,4.473,0.0575,0.11495,FALSE,TRUE
"catch",6,"2024-09-21",4,4.473,0.5581,0.11495,TRUE,TRUE
"catch",6,"2024-09-21",6,3.355,0.8279,0.16038,FALSE,TRUE
"catch",6,"2024-09-21",4,3.355,0.6742,0.16038,TRUE,TRUE
"catch",6,"2024-09-21",0,4.473,0.0575,0.11495,FALSE,TRUE
"catch",6,"2024-09-21",2,4.473,0.3208,0.11495,TRUE,TRUE
"catch",6,"2024-09-21",4,2.237,0.8153,0.2435,FALSE,TRUE
"catch",6,"2024-09-21",6,2.237,0.9268,0.2435,FALSE,TRUE
"catch",9,"2024-09-24",7,23.944,0.1672,0.01097,FALSE,TRUE
"catch",9,"2024-09-24",0,1.33,0.1887,0.37732,FALSE,TRUE
"catch",9,"2024-09-24",0,1.33,0.1887,0.37732,FALSE,TRUE
"catch",9,"2024-09-24",3,5.321,0.3831,0.09278,TRUE,TRUE
"catch",9,"2024-09-24",6,7.981,0.4814,0.05445,TRUE,TRUE
"catch",9,"2024-09-24",9,7.981,0.6577,0.05445,TRUE,TRUE
"catch",9,"2024-09-24",5,2.66,0.8374,0.2052,FALSE,TRUE
"catch",9,"2024-09-24",0,1.33,0.1887,0.37732,FALSE,TRUE
"catch",9,"2024-09-24",6,1.33,0.9832,0.37732,FALSE,FALSE
"catch",9,"2024-09-24",6,2.66,0.8912,0.2052,FALSE,TRUE
"catch",9,"2024-09-24",9,3.991,0.902,0.13161,FALSE,TRUE
"catch",10,"2024-09-25",0,5.321,0.0464,0.09278,FALSE,TRUE
"catch",10,"2024-09-25",3,1.33,0.8636,0.37732,FALSE,TRUE
"catch",10,"2024-09-25",3,5.321,0.3831,0.09278,TRUE,TRUE
"catch",10,"2024-09-25",2,3.991,0.3575,0.13161,TRUE,TRUE
"catch",10,"2024-09-25",10,2.66,0.9795,0.2052,FALSE,FALSE
"catch",10,"2024-09-25",2,2.66,0.4998,0.2052,TRUE,TRUE
"catch",10,"2024-09-25",7,3.991,0.8256,0.13161,FALSE,TRUE
"catch",12,"2024-09-27",0,2.66,0.1026,0.2052,FALSE,TRUE
"catch",12,"2024-09-27",0,2.66,0.1026,0.2052,FALSE,TRUE
"catch",12,"2024-09-27",4,2.66,0.7595,0.2052,FALSE,TRUE
"catch",12,"2024-09-27",6,5.321,0.6554,0.09278,TRUE,TRUE
"catch",12,"2024-09-27",2,2.66,0.4998,0.2052,TRUE,TRUE
"catch",12,"2024-09-27",0,1.33,0.1887,0.37732,FALSE,TRUE
"catch",12,"2024-09-27",5,5.321,0.5778,0.09278,TRUE,TRUE
"catch",12,"2024-09-27",3,2.66,0.6495,0.2052,TRUE,TRUE
"catch",12,"2024-09-27",12,5.321,0.9077,0.09278,FALSE,TRUE
"catch",12,"2024-09-27",3,2.66,0.6495,0.2052,TRUE,TRUE
"catch",12,"2024-09-27",0,5.321,0.0464,0.09278,FALSE,TRUE
"catch",12,"2024-09-27",2,1.33,0.7371,0.37732,TRUE,TRUE
"catch",13,"2024-09-28",0,2.237,0.1218,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",2,2.237,0.5629,0.2435,TRUE,TRUE
"catch",13,"2024-09-28",1,2.237,0.3592,0.2435,TRUE,TRUE
"catch",13,"2024-09-28",2,2.237,0.5629,0.2435,TRUE,TRUE
"catch",13,"2024-09-28",4,2.237,0.8153,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",2,3.355,0.4168,0.16038,TRUE,TRUE
"catch",13,"2024-09-28",6,4.473,0.7261,0.11495,TRUE,TRUE
"catch",13,"2024-09-28",0,2.237,0.1218,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",14,4.473,0.9667,0.11495,FALSE,TRUE
"catch",13,"2024-09-28",2,4.473,0.3208,0.11495,TRUE,TRUE
"catch",13,"2024-09-28",0,2.237,0.1218,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",0,1.118,0.2131,0.4262,FALSE,TRUE
"catch",13,"2024-09-28",0,1.118,0.2131,0.4262,FALSE,TRUE
"catch",13,"2024-09-28",0,2.237,0.1218,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",2,1.118,0.7859,0.4262,FALSE,TRUE
"catch",13,"2024-09-28",1,2.237,0.3592,0.2435,TRUE,TRUE
"catch",13,"2024-09-28",0,2.237,0.1218,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",8,4.473,0.8348,0.11495,FALSE,TRUE
"catch",13,"2024-09-28",6,2.237,0.9268,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",3,3.355,0.56,0.16038,TRUE,TRUE
"catch",13,"2024-09-28",7,10.065,0.447,0.03944,TRUE,TRUE
"catch",13,"2024-09-28",3,2.237,0.7126,0.2435,TRUE,TRUE
"catch",13,"2024-09-28",14,6.71,0.8907,0.06876,FALSE,TRUE
"catch",13,"2024-09-28",0,2.237,0.1218,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",6,2.237,0.9268,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",0,4.473,0.0575,0.11495,FALSE,TRUE
"catch",13,"2024-09-28",5,3.355,0.762,0.16038,FALSE,TRUE
"catch",13,"2024-09-28",0,2.237,0.1218,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",3,2.237,0.7126,0.2435,TRUE,TRUE
"catch",13,"2024-09-28",1,2.237,0.3592,0.2435,TRUE,TRUE
"catch",13,"2024-09-28",6,4.473,0.7261,0.11495,TRUE,TRUE
"catch",13,"2024-09-28",5,2.237,0.8831,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",4,2.237,0.8153,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",5,4.473,0.6506,0.11495,TRUE,TRUE
"catch",13,"2024-09-28",4,2.237,0.8153,0.2435,FALSE,TRUE
"catch",13,"2024-09-28",0,6.71,0.0344,0.06876,FALSE,TRUE
"catch",16,"2024-10-01",1,1.502,0.4793,0.34409,TRUE,TRUE
"catch",16,"2024-10-01",0,1.502,0.172,0.34409,FALSE,TRUE
"catch",16,"2024-10-01",13,4.506,0.9553,0.11401,FALSE,TRUE
"catch",16,"2024-10-01",1,1.502,0.4793,0.34409,TRUE,TRUE
"catch",16,"2024-10-01",0,4.506,0.057,0.11401,FALSE,TRUE
"catch",16,"2024-10-01",0,3.004,0.0904,0.18089,FALSE,TRUE
"catch",16,"2024-10-01",2,3.004,0.456,0.18089,TRUE,TRUE
"catch",16,"2024-10-01",0,3.004,0.0904,0.18089,FALSE,TRUE
"catch",16,"2024-10-01",6,4.506,0.7232,0.11401,TRUE,TRUE
"catch",16,"2024-10-01",3,3.004,0.6031,0.18089,TRUE,TRUE
"catch",16,"2024-10-01",11,6.008,0.8485,0.07954,FALSE,TRUE
"catch",18,"2024-10-03",6,3.004,0.8603,0.18089,FALSE,TRUE
"catch",18,"2024-10-03",1,6.008,0.131,0.07954,FALSE,TRUE
"catch",18,"2024-10-03",0,1.502,0.172,0.34409,FALSE,TRUE
"catch",18,"2024-10-03",2,1.502,0.6997,0.34409,TRUE,TRUE
"catch",18,"2024-10-03",2,6.008,0.2359,0.07954,FALSE,TRUE
"catch",18,"2024-10-03",6,6.008,0.6036,0.07954,TRUE,TRUE
"catch",18,"2024-10-03",1,1.502,0.4793,0.34409,TRUE,TRUE
"catch",18,"2024-10-03",1,7.51,0.0992,0.05921,FALSE,TRUE
"catch",18,"2024-10-03",7,4.506,0.7841,0.11401,FALSE,TRUE
"catch",18,"2024-10-03",6,3.004,0.8603,0.18089,FALSE,TRUE
"catch",18,"2024-10-03",5,4.506,0.6475,0.11401,TRUE,TRUE
"catch",18,"2024-10-03",2,3.004,0.456,0.18089,TRUE,TRUE
"catch",18,"2024-10-03",2,9.012,0.1462,0.04612,FALSE,TRUE
"catch",18,"2024-10-03",4,3.004,0.7162,0.18089,TRUE,TRUE
"catch",19,"2024-10-04",10,3.004,0.9687,0.18089,FALSE,TRUE
"catch",19,"2024-10-04",3,10.514,0.1821,0.03714,FALSE,TRUE
"catch",19,"2024-10-04",0,3.004,0.0904,0.18089,FALSE,TRUE
"catch",19,"2024-10-04",3,3.004,0.6031,0.18089,TRUE,TRUE
"catch",19,"2024-10-04",2,4.506,0.3185,0.11401,TRUE,TRUE
"catch",19,"2024-10-04",8,6.008,0.7271,0.07954,TRUE,TRUE
"catch",20,"2024-10-05",0,3.787,0.07,0.1399,FALSE,TRUE
"catch",20,"2024-10-05",1,2.525,0.3244,0.2164,TRUE,TRUE
"catch",20,"2024-10-05",1,5.05,0.1608,0.09912,FALSE,TRUE
"catch",20,"2024-10-05",0,1.262,0.196,0.392,FALSE,TRUE
"catch",20,"2024-10-05",5,7.575,0.4308,0.0585,TRUE,TRUE
"catch",20,"2024-10-05",0,2.525,0.1082,0.2164,FALSE,TRUE
"catch",20,"2024-10-05",2,1.262,0.7525,0.392,FALSE,TRUE
"catch",20,"2024-10-05",14,3.787,0.9819,0.1399,FALSE,FALSE
"catch",20,"2024-10-05",2,1.262,0.7525,0.392,FALSE,TRUE
"catch",20,"2024-10-05",3,2.525,0.669,0.2164,TRUE,TRUE
"catch",20,"2024-10-05",0,1.262,0.196,0.392,FALSE,TRUE
"catch",20,"2024-10-05",2,2.525,0.519,0.2164,TRUE,TRUE
"catch",20,"2024-10-05",0,2.525,0.1082,0.2164,FALSE,TRUE
"catch",20,"2024-10-05",0,2.525,0.1082,0.2164,FALSE,TRUE
"catch",20,"2024-10-05",6,2.525,0.903,0.2164,FALSE,TRUE
"catch",20,"2024-10-05",5,6.312,0.5057,0.07456,TRUE,TRUE
"catch",20,"2024-10-05",10,7.575,0.7261,0.0585,TRUE,TRUE
"catch",20,"2024-10-05",3,3.787,0.5123,0.1399,TRUE,TRUE
"catch",20,"2024-10-05",42,15.15,0.9598,0.02185,FALSE,TRUE
"catch",20,"2024-10-05",9,15.15,0.3798,0.02185,TRUE,TRUE
"catch",23,"2024-10-08",6,6.008,0.6036,0.07954,TRUE,TRUE
"catch",23,"2024-10-08",3,6.008,0.3406,0.07954,TRUE,TRUE
"catch",23,"2024-10-08",9,3.004,0.9543,0.18089,FALSE,TRUE
"catch",23,"2024-10-08",10,3.004,0.9687,0.18089,FALSE,TRUE
"catch",23,"2024-10-08",7,4.506,0.7841,0.11401,FALSE,TRUE
"catch",23,"2024-10-08",7,6.008,0.6703,0.07954,TRUE,TRUE
"catch",24,"2024-10-09",2,1.502,0.6997,0.34409,TRUE,TRUE
"catch",24,"2024-10-09",2,3.004,0.456,0.18089,TRUE,TRUE
"catch",24,"2024-10-09",6,3.004,0.8603,0.18089,FALSE,TRUE
"catch",24,"2024-10-09",12,6.008,0.8762,0.07954,FALSE,TRUE
"catch",24,"2024-10-09",12,6.008,0.8762,0.07954,FALSE,TRUE
"catch",24,"2024-10-09",8,6.008,0.7271,0.07954,TRUE,TRUE
"catch",24,"2024-10-09",1,3.004,0.2773,0.18089,TRUE,TRUE
"catch",26,"2024-10-11",1,1.502,0.4793,0.34409,TRUE,TRUE
"catch",26,"2024-10-11",0,3.004,0.0904,0.18089,FALSE,TRUE
"catch",26,"2024-10-11",5,6.008,0.5264,0.07954,TRUE,TRUE
"catch",26,"2024-10-11",8,6.008,0.7271,0.07954,TRUE,TRUE
"catch",27,"2024-10-12",1,2.525,0.3244,0.2164,TRUE,TRUE
"catch",27,"2024-10-12",5,5.05,0.6,0.09912,TRUE,TRUE
"catch",27,"2024-10-12",1,1.262,0.5321,0.392,TRUE,TRUE
"catch",27,"2024-10-12",5,3.787,0.717,0.1399,TRUE,TRUE
"catch",27,"2024-10-12",5,7.575,0.4308,0.0585,TRUE,TRUE
"catch",27,"2024-10-12",2,3.787,0.3751,0.1399,TRUE,TRUE
"catch",27,"2024-10-12",4,5.05,0.5083,0.09912,TRUE,TRUE
"catch",27,"2024-10-12",0,2.525,0.1082,0.2164,FALSE,TRUE
"catch",27,"2024-10-12",0,2.525,0.1082,0.2164,FALSE,TRUE
"catch",27,"2024-10-12",8,5.05,0.7937,0.09912,FALSE,TRUE
"catch",27,"2024-10-12",4,1.262,0.9386,0.392,FALSE,TRUE
"catch",27,"2024-10-12",6,7.575,0.5038,0.0585,TRUE,TRUE
"catch",28,"2024-10-13",2,1.262,0.7525,0.392,FALSE,TRUE
"catch",28,"2024-10-13",6,3.787,0.7878,0.1399,FALSE,TRUE
"catch",28,"2024-10-13",8,6.312,0.7068,0.07456,TRUE,TRUE
"catch",28,"2024-10-13",4,6.312,0.4192,0.07456,TRUE,TRUE
"catch",28,"2024-10-13",1,1.262,0.5321,0.392,TRUE,TRUE
"catch",28,"2024-10-13",10,3.787,0.9366,0.1399,FALSE,TRUE
"catch",28,"2024-10-13",0,5.05,0.0496,0.09912,FALSE,TRUE
"catch",28,"2024-10-13",4,2.525,0.7772,0.2164,FALSE,TRUE
"catch",30,"2024-10-15",3,1.297,0.8692,0.38397,FALSE,TRUE
"catch",30,"2024-10-15",1,2.595,0.3163,0.21012,TRUE,TRUE
"catch",30,"2024-10-15",1,1.297,0.5235,0.38397,TRUE,TRUE
"catch",30,"2024-10-15",4,2.595,0.768,0.21012,FALSE,TRUE
"catch",30,"2024-10-15",0,2.595,0.1051,0.21012,FALSE,TRUE
"catch",30,"2024-10-15",7,3.892,0.8336,0.13518,FALSE,TRUE
"catch",30,"2024-10-15",6,5.189,0.6656,0.09548,TRUE,TRUE
"catch",30,"2024-10-15",0,2.595,0.1051,0.21012,FALSE,TRUE
"catch",30,"2024-10-15",5,5.189,0.588,0.09548,TRUE,TRUE
"catch",30,"2024-10-15",4,2.595,0.768,0.21012,FALSE,TRUE
"catch",30,"2024-10-15",1,5.189,0.1553,0.09548,FALSE,TRUE
"catch",30,"2024-10-15",6,2.595,0.8971,0.21012,FALSE,TRUE
"catch",30,"2024-10-15",6,2.595,0.8971,0.21012,FALSE,TRUE
"catch",31,"2024-10-16",2,5.189,0.2755,0.09548,TRUE,TRUE
"catch",31,"2024-10-16",4,2.595,0.768,0.21012,FALSE,TRUE
"catch",31,"2024-10-16",0,1.297,0.192,0.38397,FALSE,TRUE
"catch",31,"2024-10-16",6,2.595,0.8971,0.21012,FALSE,TRUE
"catch",31,"2024-10-16",5,2.595,0.8447,0.21012,FALSE,TRUE
"catch",31,"2024-10-16",4,3.892,0.6147,0.13518,TRUE,TRUE
"catch",31,"2024-10-16",0,5.189,0.0477,0.09548,FALSE,TRUE
"catch",31,"2024-10-16",2,2.595,0.5086,0.21012,TRUE,TRUE
"catch",31,"2024-10-16",0,2.595,0.1051,0.21012,FALSE,TRUE
"catch",31,"2024-10-16",8,5.189,0.7837,0.09548,FALSE,TRUE
"catch",31,"2024-10-16",8,10.378,0.4887,0.03762,TRUE,TRUE
"catch",31,"2024-10-16",3,2.595,0.6587,0.21012,TRUE,TRUE
"catch",31,"2024-10-16",0,1.297,0.192,0.38397,FALSE,TRUE
"catch",31,"2024-10-16",3,2.595,0.6587,0.21012,TRUE,TRUE
"catch",31,"2024-10-16",6,5.189,0.6656,0.09548,TRUE,TRUE
"catch",32,"2024-10-17",1,3.892,0.2137,0.13518,FALSE,TRUE
"catch",32,"2024-10-17",3,2.595,0.6587,0.21012,TRUE,TRUE
"catch",32,"2024-10-17",4,1.297,0.9349,0.38397,FALSE,TRUE
"catch",32,"2024-10-17",4,1.297,0.9349,0.38397,FALSE,TRUE
"catch",32,"2024-10-17",1,2.595,0.3163,0.21012,TRUE,TRUE
"catch",32,"2024-10-17",6,1.297,0.9846,0.38397,FALSE,FALSE
"catch",32,"2024-10-17",7,3.892,0.8336,0.13518,FALSE,TRUE
"catch",32,"2024-10-17",5,5.189,0.588,0.09548,TRUE,TRUE
"catch",32,"2024-10-17",1,1.297,0.5235,0.38397,TRUE,TRUE
"catch",32,"2024-10-17",4,3.892,0.6147,0.13518,TRUE,TRUE
"catch",32,"2024-10-17",0,1.297,0.192,0.38397,FALSE,TRUE
"catch",32,"2024-10-17",6,2.595,0.8971,0.21012,FALSE,TRUE
"catch",32,"2024-10-17",10,5.189,0.8626,0.09548,FALSE,TRUE
"catch",32,"2024-10-17",1,2.595,0.3163,0.21012,TRUE,TRUE
"catch",32,"2024-10-17",5,2.595,0.8447,0.21012,FALSE,TRUE
"catch",32,"2024-10-17",2,2.595,0.5086,0.21012,TRUE,TRUE
"catch",32,"2024-10-17",0,2.595,0.1051,0.21012,FALSE,TRUE
"catch",32,"2024-10-17",1,5.189,0.1553,0.09548,FALSE,TRUE
"catch",32,"2024-10-17",7,5.189,0.7304,0.09548,TRUE,TRUE
"catch",32,"2024-10-17",8,5.189,0.7837,0.09548,FALSE,TRUE
"catch",33,"2024-10-18",3,7.784,0.2584,0.05614,TRUE,TRUE
"catch",33,"2024-10-18",3,5.189,0.3916,0.09548,TRUE,TRUE
"catch",33,"2024-10-18",2,7.784,0.1744,0.05614,FALSE,TRUE
"catch",33,"2024-10-18",0,2.595,0.1051,0.21012,FALSE,TRUE
"catch",33,"2024-10-18",1,2.595,0.3163,0.21012,TRUE,TRUE
"catch",33,"2024-10-18",4,1.297,0.9349,0.38397,FALSE,TRUE
"catch",33,"2024-10-18",3,3.892,0.5011,0.13518,TRUE,TRUE
"catch",33,"2024-10-18",0,2.595,0.1051,0.21012,FALSE,TRUE
"catch",33,"2024-10-18",0,1.297,0.192,0.38397,FALSE,TRUE
"catch",33,"2024-10-18",4,2.595,0.768,0.21012,FALSE,TRUE
"catch",33,"2024-10-18",3,2.595,0.6587,0.21012,TRUE,TRUE
"catch",33,"2024-10-18",1,3.892,0.2137,0.13518,FALSE,TRUE
"catch",33,"2024-10-18",0,7.784,0.0281,0.05614,FALSE,TRUE
"catch",33,"2024-10-18",1,1.297,0.5235,0.38397,TRUE,TRUE
"catch",33,"2024-10-18",1,2.595,0.3163,0.21012,TRUE,TRUE
"catch",33,"2024-10-18",9,1.297,0.9983,0.38397,FALSE,FALSE
"catch",33,"2024-10-18",0,3.892,0.0676,0.13518,FALSE,TRUE
"catch",33,"2024-10-18",0,2.595,0.1051,0.21012,FALSE,TRUE
"catch",33,"2024-10-18",5,2.595,0.8447,0.21012,FALSE,TRUE
"catch",33,"2024-10-18",9,7.784,0.6684,0.05614,TRUE,TRUE
"catch",33,"2024-10-18",4,2.595,0.768,0.21012,FALSE,TRUE
"catch",33,"2024-10-18",4,2.595,0.768,0.21012,FALSE,TRUE
"catch",34,"2024-10-19",0,2.184,0.1246,0.24911,FALSE,TRUE
"catch",34,"2024-10-19",5,6.552,0.4902,0.07098,TRUE,TRUE
"catch",34,"2024-10-19",5,2.184,0.8886,0.24911,FALSE,TRUE
"catch",34,"2024-10-19",0,2.184,0.1246,0.24911,FALSE,TRUE
"catch",34,"2024-10-19",1,2.184,0.3662,0.24911,TRUE,TRUE
"catch",34,"2024-10-19",2,6.552,0.2141,0.07098,FALSE,TRUE
"catch",34,"2024-10-19",4,2.184,0.8224,0.24911,FALSE,TRUE
"catch",34,"2024-10-19",0,2.184,0.1246,0.24911,FALSE,TRUE
"catch",34,"2024-10-19",6,4.368,0.7354,0.11832,TRUE,TRUE
"catch",34,"2024-10-19",4,5.46,0.4767,0.08985,TRUE,TRUE
"catch",34,"2024-10-19",0,3.276,0.0823,0.1647,FALSE,TRUE
"catch",34,"2024-10-19",1,2.184,0.3662,0.24911,TRUE,TRUE
"catch",34,"2024-10-19",1,1.092,0.5752,0.43303,TRUE,TRUE
"catch",34,"2024-10-19",5,6.552,0.4902,0.07098,TRUE,TRUE
"catch",34,"2024-10-19",2,3.276,0.4253,0.1647,TRUE,TRUE
"catch",34,"2024-10-19",2,4.368,0.3284,0.11832,TRUE,TRUE
"catch",34,"2024-10-19",2,4.368,0.3284,0.11832,TRUE,TRUE
"catch",34,"2024-10-19",0,2.184,0.1246,0.24911,FALSE,TRUE
"catch",36,"2024-10-21",0,2.595,0.1051,0.21012,FALSE,TRUE
"catch",36,"2024-10-21",0,1.297,0.192,0.38397,FALSE,TRUE
"catch",36,"2024-10-21",0,2.595,0.1051,0.21012,FALSE,TRUE
"catch",36,"2024-10-21",8,3.892,0.8759,0.13518,FALSE,TRUE
"catch",36,"2024-10-21",0,1.297,0.192,0.38397,FALSE,TRUE
"catch",36,"2024-10-21",0,1.297,0.192,0.38397,FALSE,TRUE
"catch",36,"2024-10-21",4,3.892,0.6147,0.13518,TRUE,TRUE
"catch",36,"2024-10-21",3,2.595,0.6587,0.21012,TRUE,TRUE
"catch",36,"2024-10-21",0,10.378,0.0188,0.03762,FALSE,FALSE
"catch",36,"2024-10-21",9,10.378,0.54,0.03762,TRUE,TRUE
"catch",36,"2024-10-21",0,2.595,0.1051,0.21012,FALSE,TRUE
"catch",36,"2024-10-21",0,2.595,0.1051,0.21012,FALSE,TRUE
"catch",36,"2024-10-21",1,3.892,0.2137,0.13518,FALSE,TRUE
"catch",36,"2024-10-21",1,2.595,0.3163,0.21012,TRUE,TRUE
"catch",36,"2024-10-21",6,2.595,0.8971,0.21012,FALSE,TRUE
