"draw","C_sum","C_expected_sum","E_sum"
1,21085,20950.2425626873,26971.1919343053
6,19117,19174.0906981915,24825.1802982826
9,20887,20576.1917372053,24758.7323532744
12,23243,23277.6337191647,27609.9110662121
14,20660,20690.6022009368,24684.4992167309
18,19000,18978.1351796171,23652.2336752783
21,21493,21530.257768888,25440.0337352268
28,21825,21744.3083365419,25001.4782596462
32,20426,20475.4054910636,26046.279648663
41,20136,20316.6611880864,24561.4901229847
44,19907,19941.8868012352,25677.711410892
47,20463,20358.4783676414,24705.4978299961
48,19591,19770.4413559941,25717.4487267746
51,21487,21360.0419966107,26252.2277521157
53,21771,21854.2687431255,25576.9610092432
55,19637,19695.114112256,23630.3057781461
56,19213,19182.30442084,24047.2804868517
57,19769,20013.9294156488,24057.120056192
64,21801,21834.1879985652,26153.5779966069
68,21591,21571.6517646165,25173.8239679185
70,22205,22285.0208776983,26604.5480955632
71,21712,21732.0449873731,25448.4994929523
73,22669,22727.0252733445,25005.8796477089
74,20272,20141.5934562562,25100.0129383044
77,20415,20473.9731756903,24259.108094835
78,20468,20484.2206159752,24575.2999925486
82,20439,20265.3219817161,25827.6005433863
87,18966,18828.4824406008,23024.6362215494
90,21078,20951.3019606063,25883.8014840103
93,20724,20658.4975655364,24111.8950242672
102,22283,22224.0495485684,26432.3244551292
106,20925,20856.2003559799,25668.5635240999
108,19397,19586.2764214185,23272.7088930964
112,20684,20797.0510457979,24246.9832326435
113,22407,22208.1160837995,26179.1660646387
115,20479,20344.0321149263,23570.7859192843
120,20943,21076.6216877697,25016.8595050538
121,20588,20550.3225099864,25061.6318861573
126,20543,20462.4163614083,24609.9673379404
127,19828,19693.9133128849,24165.5676257847
128,19258,19184.0271310006,24542.7858025305
133,19721,19786.2477412846,23624.2338679101
148,20505,20325.4956342292,25308.44012317
154,20342,20380.4614882032,24462.8858836484
155,21528,21548.6585058996,26698.9889319724
158,20399,20471.1426330471,24979.143103324
160,22958,22834.7698595828,25648.7691322144
162,20459,20536.1532825045,25985.9965080846
163,20569,20680.4365261282,25097.7533009783
164,19673,19750.4846336825,24834.2603481473
170,19745,19586.7147768552,24058.8854206166
182,20540,20282.8312208682,24101.9112436966
187,19853,19754.225795516,23090.8343790919
189,21035,21258.9441919408,26204.0423803694
193,19876,19875.1855904019,25544.2734691434
211,22549,22473.6249405416,26210.8192311339
213,21118,20919.1154748671,23859.4800749928
215,20145,20115.9124040628,24969.8717143747
218,19807,20055.7504289983,23971.0277165951
222,20311,20134.8463591928,25481.6154670276
