"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","in_50","in_95"
"trailer",63,"2025-02-01",0,0.926,0.2628,0.52566,TRUE,TRUE
"trailer",67,"2025-02-05",0,0.553,0.3244,0.64886,TRUE,TRUE
"trailer",68,"2025-02-06",0,0.553,0.3244,0.64886,TRUE,TRUE
"trailer",69,"2025-02-07",0,0.553,0.3244,0.64886,TRUE,TRUE
"trailer",70,"2025-02-08",2,1.551,0.7165,0.40697,TRUE,TRUE
"trailer",73,"2025-02-11",0,0.553,0.3244,0.64886,TRUE,TRUE
"trailer",74,"2025-02-12",1,0.553,0.7619,0.64886,FALSE,TRUE
"trailer",76,"2025-02-14",1,0.553,0.7619,0.64886,FALSE,TRUE
"trailer",77,"2025-02-15",2,0.926,0.8325,0.52566,FALSE,TRUE
"trailer",81,"2025-02-19",0,0.553,0.3244,0.64886,TRUE,TRUE
"trailer",82,"2025-02-20",0,0.553,0.3244,0.64886,TRUE,TRUE
"trailer",83,"2025-02-21",0,0.553,0.3244,0.64886,TRUE,TRUE
"trailer",84,"2025-02-22",1,0.926,0.6501,0.52566,TRUE,TRUE
"trailer",87,"2025-02-25",0,0.553,0.3244,0.64886,TRUE,TRUE
"trailer",88,"2025-02-26",2,0.553,0.9142,0.64886,FALSE,TRUE
"trailer",89,"2025-02-27",0,0.553,0.3244,0.64886,TRUE,TRUE
"trailer",90,"2025-02-28",0,0.553,0.3244,0.64886,TRUE,TRUE
"trailer",91,"2025-03-01",2,1.734,0.6709,0.35664,TRUE,TRUE
"trailer",94,"2025-03-04",0,1.036,0.2426,0.48512,FALSE,TRUE
"trailer",95,"2025-03-05",0,1.036,0.2426,0.48512,FALSE,TRUE
"trailer",96,"2025-03-06",1,1.036,0.6134,0.48512,TRUE,TRUE
"trailer",98,"2025-03-08",0,1.734,0.1783,0.35664,FALSE,TRUE
"trailer",101,"2025-03-11",2,1.036,0.8062,0.48512,FALSE,TRUE
"trailer",102,"2025-03-12",1,1.036,0.6134,0.48512,TRUE,TRUE
"trailer",104,"2025-03-14",1,1.036,0.6134,0.48512,TRUE,TRUE
"trailer",105,"2025-03-15",0,1.734,0.1783,0.35664,FALSE,TRUE
"trailer",108,"2025-03-18",2,1.036,0.8062,0.48512,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.036,0.2426,0.48512,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.036,0.2426,0.48512,FALSE,TRUE
"trailer",110,"2025-03-20",0,1.036,0.2426,0.48512,FALSE,TRUE
"trailer",111,"2025-03-21",0,1.036,0.2426,0.48512,FALSE,TRUE
"trailer",112,"2025-03-22",1,1.734,0.4759,0.35664,TRUE,TRUE
"trailer",112,"2025-03-22",6,1.734,0.9487,0.35664,FALSE,TRUE
"trailer",113,"2025-03-23",0,1.734,0.1783,0.35664,FALSE,TRUE
"trailer",115,"2025-03-25",8,1.036,0.9965,0.48512,FALSE,FALSE
"trailer",117,"2025-03-27",0,1.036,0.2426,0.48512,FALSE,TRUE
"trailer",118,"2025-03-28",0,1.036,0.2426,0.48512,FALSE,TRUE
"trailer",122,"2025-04-01",1,3.443,0.2972,0.20916,TRUE,TRUE
"trailer",123,"2025-04-02",1,3.443,0.2972,0.20916,TRUE,TRUE
"trailer",124,"2025-04-03",6,3.443,0.8112,0.20916,FALSE,TRUE
"trailer",125,"2025-04-04",13,3.443,0.9705,0.20916,FALSE,TRUE
"trailer",125,"2025-04-04",9,3.443,0.9152,0.20916,FALSE,TRUE
"trailer",126,"2025-04-05",16,5.783,0.9321,0.13287,FALSE,TRUE
"trailer",131,"2025-04-10",0,3.443,0.1046,0.20916,FALSE,TRUE
"trailer",132,"2025-04-11",2,3.443,0.4556,0.20916,TRUE,TRUE
"trailer",136,"2025-04-15",2,3.443,0.4556,0.20916,TRUE,TRUE
"trailer",140,"2025-04-19",2,5.783,0.3114,0.13287,TRUE,TRUE
"trailer",144,"2025-04-23",10,3.443,0.935,0.20916,FALSE,TRUE
"trailer",145,"2025-04-24",3,3.443,0.5808,0.20916,TRUE,TRUE
"trailer",145,"2025-04-24",3,3.443,0.5808,0.20916,TRUE,TRUE
"trailer",146,"2025-04-25",7,3.443,0.8555,0.20916,FALSE,TRUE
"trailer",150,"2025-04-29",2,3.443,0.4556,0.20916,TRUE,TRUE
"trailer",150,"2025-04-29",3,3.443,0.5808,0.20916,TRUE,TRUE
"trailer",151,"2025-04-30",7,3.443,0.8555,0.20916,FALSE,TRUE
"trailer",152,"2025-05-01",56,7.289,0.9993,0.10533,FALSE,FALSE
"trailer",152,"2025-05-01",56,7.289,0.9993,0.10533,FALSE,FALSE
"trailer",153,"2025-05-02",3,7.289,0.3432,0.10533,TRUE,TRUE
"trailer",153,"2025-05-02",2,7.289,0.254,0.10533,TRUE,TRUE
"trailer",154,"2025-05-03",4,12.248,0.2785,0.06357,TRUE,TRUE
"trailer",155,"2025-05-04",7,12.248,0.4317,0.06357,TRUE,TRUE
"trailer",155,"2025-05-04",7,12.248,0.4317,0.06357,TRUE,TRUE
"trailer",158,"2025-05-07",1,7.289,0.1562,0.10533,FALSE,TRUE
"trailer",158,"2025-05-07",0,7.289,0.0527,0.10533,FALSE,TRUE
"trailer",158,"2025-05-07",0,7.289,0.0527,0.10533,FALSE,TRUE
"trailer",164,"2025-05-13",1,7.289,0.1562,0.10533,FALSE,TRUE
"trailer",164,"2025-05-13",1,7.289,0.1562,0.10533,FALSE,TRUE
"trailer",165,"2025-05-14",0,7.289,0.0527,0.10533,FALSE,TRUE
"trailer",166,"2025-05-15",11,7.289,0.7747,0.10533,FALSE,TRUE
"trailer",166,"2025-05-15",9,7.289,0.7045,0.10533,TRUE,TRUE
"trailer",167,"2025-05-16",1,7.289,0.1562,0.10533,FALSE,TRUE
"trailer",167,"2025-05-16",0,7.289,0.0527,0.10533,FALSE,TRUE
"trailer",168,"2025-05-17",3,12.248,0.2205,0.06357,FALSE,TRUE
"trailer",168,"2025-05-17",2,12.248,0.1594,0.06357,FALSE,TRUE
"trailer",172,"2025-05-21",2,7.289,0.254,0.10533,TRUE,TRUE
"trailer",172,"2025-05-21",2,7.289,0.254,0.10533,TRUE,TRUE
"trailer",173,"2025-05-22",13,7.289,0.8283,0.10533,FALSE,TRUE
"trailer",173,"2025-05-22",12,7.289,0.8033,0.10533,FALSE,TRUE
"trailer",174,"2025-05-23",10,7.289,0.742,0.10533,TRUE,TRUE
"trailer",174,"2025-05-23",5,7.289,0.4944,0.10533,TRUE,TRUE
"trailer",175,"2025-05-24",23,20.339,0.6841,0.03946,TRUE,TRUE
"trailer",175,"2025-05-24",7,20.339,0.2927,0.03946,TRUE,TRUE
"trailer",186,"2025-06-04",2,9.222,0.2088,0.08482,FALSE,TRUE
"trailer",186,"2025-06-04",2,9.222,0.2088,0.08482,FALSE,TRUE
"trailer",187,"2025-06-05",5,9.222,0.4204,0.08482,TRUE,TRUE
"trailer",187,"2025-06-05",4,9.222,0.356,0.08482,TRUE,TRUE
"trailer",187,"2025-06-05",1,9.222,0.1269,0.08482,FALSE,TRUE
"trailer",188,"2025-06-06",1,9.222,0.1269,0.08482,FALSE,TRUE
"trailer",188,"2025-06-06",2,9.222,0.2088,0.08482,FALSE,TRUE
"trailer",189,"2025-06-07",13,15.451,0.5684,0.05049,TRUE,TRUE
"trailer",189,"2025-06-07",14,15.451,0.596,0.05049,TRUE,TRUE
"trailer",202,"2025-06-20",8,9.222,0.5796,0.08482,TRUE,TRUE
"trailer",202,"2025-06-20",8,9.222,0.5796,0.08482,TRUE,TRUE
"trailer",203,"2025-06-21",6,15.451,0.3194,0.05049,TRUE,TRUE
"trailer",203,"2025-06-21",2,15.451,0.1284,0.05049,FALSE,TRUE
"trailer",214,"2025-07-02",16,33.722,0.3657,0.02198,TRUE,TRUE
"trailer",217,"2025-07-05",74,56.546,0.7334,0.01279,TRUE,TRUE
"trailer",228,"2025-07-16",13,33.722,0.3067,0.02198,TRUE,TRUE
"trailer",228,"2025-07-16",12,33.722,0.2861,0.02198,TRUE,TRUE
"trailer",229,"2025-07-17",15,33.722,0.3466,0.02198,TRUE,TRUE
"trailer",229,"2025-07-17",14,33.722,0.3269,0.02198,TRUE,TRUE
"trailer",231,"2025-07-19",73,56.546,0.7284,0.01279,TRUE,TRUE
"trailer",234,"2025-07-22",54,33.722,0.8025,0.02198,FALSE,TRUE
"trailer",241,"2025-07-29",39,33.722,0.6861,0.02198,TRUE,TRUE
"trailer",241,"2025-07-29",15,33.722,0.3466,0.02198,TRUE,TRUE
"trailer",242,"2025-07-30",18,33.722,0.4026,0.02198,TRUE,TRUE
"trailer",242,"2025-07-30",12,33.722,0.2861,0.02198,TRUE,TRUE
"trailer",243,"2025-07-31",27,33.722,0.5457,0.02198,TRUE,TRUE
"trailer",243,"2025-07-31",13,33.722,0.3067,0.02198,TRUE,TRUE
"trailer",244,"2025-08-01",67,36.259,0.8471,0.02023,FALSE,TRUE
"trailer",244,"2025-08-01",66,36.259,0.8426,0.02023,FALSE,TRUE
"trailer",245,"2025-08-02",96,60.829,0.7984,0.01178,FALSE,TRUE
"trailer",245,"2025-08-02",47,60.829,0.531,0.01178,TRUE,TRUE
"trailer",248,"2025-08-05",27,36.259,0.5162,0.02023,TRUE,TRUE
"trailer",249,"2025-08-06",6,36.259,0.1409,0.02023,FALSE,TRUE
"trailer",249,"2025-08-06",11,36.259,0.2461,0.02023,FALSE,TRUE
"trailer",249,"2025-08-06",10,36.259,0.2258,0.02023,FALSE,TRUE
"trailer",256,"2025-08-13",4,36.259,0.0969,0.02023,FALSE,TRUE
"trailer",256,"2025-08-13",3,36.259,0.0747,0.02023,FALSE,TRUE
"trailer",256,"2025-08-13",1,36.259,0.031,0.02023,FALSE,TRUE
"trailer",257,"2025-08-14",28,36.259,0.5298,0.02023,TRUE,TRUE
"trailer",257,"2025-08-14",6,36.259,0.1409,0.02023,FALSE,TRUE
"trailer",258,"2025-08-15",4,36.259,0.0969,0.02023,FALSE,TRUE
"trailer",258,"2025-08-15",2,36.259,0.0527,0.02023,FALSE,TRUE
"trailer",259,"2025-08-16",11,60.829,0.1501,0.01178,FALSE,TRUE
"trailer",259,"2025-08-16",7,60.829,0.0971,0.01178,FALSE,TRUE
"trailer",262,"2025-08-19",69,36.259,0.8556,0.02023,FALSE,TRUE
"trailer",263,"2025-08-20",52,36.259,0.7641,0.02023,FALSE,TRUE
"trailer",269,"2025-08-26",14,36.259,0.3047,0.02023,TRUE,TRUE
"trailer",269,"2025-08-26",14,36.259,0.3047,0.02023,TRUE,TRUE
"trailer",271,"2025-08-28",76,36.259,0.882,0.02023,FALSE,TRUE
"trailer",271,"2025-08-28",71,36.259,0.8637,0.02023,FALSE,TRUE
"trailer",272,"2025-08-29",88,36.259,0.9163,0.02023,FALSE,TRUE
"trailer",272,"2025-08-29",52,36.259,0.7641,0.02023,FALSE,TRUE
"trailer",273,"2025-08-30",122,60.829,0.8711,0.01178,FALSE,TRUE
"trailer",275,"2025-09-01",85,71.519,0.7047,0.01052,TRUE,TRUE
"trailer",275,"2025-09-01",41,71.519,0.4375,0.01052,TRUE,TRUE
"trailer",277,"2025-09-03",16,25.692,0.4559,0.02948,TRUE,TRUE
"trailer",278,"2025-09-04",15,25.692,0.434,0.02948,TRUE,TRUE
"trailer",278,"2025-09-04",6,25.692,0.1994,0.02948,FALSE,TRUE
"trailer",280,"2025-09-06",68,43.097,0.7986,0.0172,FALSE,TRUE
"trailer",280,"2025-09-06",37,43.097,0.5737,0.0172,TRUE,TRUE
"trailer",283,"2025-09-09",33,25.692,0.7249,0.02948,TRUE,TRUE
"trailer",283,"2025-09-09",30,25.692,0.6896,0.02948,TRUE,TRUE
"trailer",283,"2025-09-09",28,25.692,0.6635,0.02948,TRUE,TRUE
"trailer",284,"2025-09-10",25,25.692,0.6203,0.02948,TRUE,TRUE
"trailer",284,"2025-09-10",21,25.692,0.5541,0.02948,TRUE,TRUE
"trailer",284,"2025-09-10",20,25.692,0.536,0.02948,TRUE,TRUE
"trailer",286,"2025-09-12",24,25.692,0.6047,0.02948,TRUE,TRUE
"trailer",286,"2025-09-12",14,25.692,0.4112,0.02948,TRUE,TRUE
"trailer",287,"2025-09-13",42,43.097,0.6223,0.0172,TRUE,TRUE
"trailer",287,"2025-09-13",45,43.097,0.6487,0.0172,TRUE,TRUE
"trailer",287,"2025-09-13",42,43.097,0.6223,0.0172,TRUE,TRUE
"osp",98,"2025-03-08",4,4.55,0.5687,0.13074,TRUE,TRUE
"osp",99,"2025-03-09",1,4.449,0.2074,0.1342,FALSE,TRUE
"osp",100,"2025-03-10",5,2.77,0.8239,0.21786,FALSE,TRUE
"osp",101,"2025-03-11",6,2.808,0.8732,0.21461,FALSE,TRUE
"osp",102,"2025-03-12",2,2.703,0.5129,0.22309,TRUE,TRUE
"osp",105,"2025-03-15",0,4.45,0.0672,0.13446,FALSE,TRUE
"osp",110,"2025-03-20",0,2.667,0.113,0.22606,FALSE,TRUE
"osp",112,"2025-03-22",10,4.699,0.8832,0.12626,FALSE,TRUE
"osp",113,"2025-03-23",2,4.471,0.3461,0.13344,TRUE,TRUE
"osp",116,"2025-03-26",1,2.689,0.3282,0.22377,TRUE,TRUE
"osp",117,"2025-03-27",0,2.654,0.1134,0.22677,FALSE,TRUE
"osp",118,"2025-03-28",0,2.669,0.1127,0.22543,FALSE,TRUE
"osp",119,"2025-03-29",11,4.693,0.9071,0.12605,FALSE,TRUE
"osp",120,"2025-03-30",6,4.585,0.7226,0.12966,TRUE,TRUE
"osp",122,"2025-04-01",4,8.845,0.3239,0.05837,TRUE,TRUE
"osp",123,"2025-04-02",2,8.847,0.1705,0.05826,FALSE,TRUE
"osp",124,"2025-04-03",9,9.015,0.6166,0.05698,TRUE,TRUE
"osp",126,"2025-04-05",23,15.34,0.785,0.02877,FALSE,TRUE
"osp",127,"2025-04-06",0,14.633,0.0153,0.03069,FALSE,FALSE
"osp",128,"2025-04-07",0,8.768,0.0295,0.05905,FALSE,TRUE
"osp",129,"2025-04-08",0,8.812,0.0294,0.05878,FALSE,TRUE
"osp",132,"2025-04-11",7,9.008,0.5132,0.05703,TRUE,TRUE
"osp",133,"2025-04-12",17,15.279,0.6647,0.02889,TRUE,TRUE
"osp",134,"2025-04-13",25,15.427,0.8132,0.02849,FALSE,TRUE
"osp",135,"2025-04-14",9,9.066,0.6142,0.05662,TRUE,TRUE
"osp",138,"2025-04-17",8,8.998,0.568,0.05706,TRUE,TRUE
"osp",139,"2025-04-18",18,9.273,0.8675,0.05492,FALSE,TRUE
"osp",140,"2025-04-19",8,14.997,0.3691,0.02976,TRUE,TRUE
"osp",141,"2025-04-20",3,14.78,0.1397,0.0303,FALSE,TRUE
"osp",142,"2025-04-21",3,8.892,0.247,0.05807,FALSE,TRUE
"osp",143,"2025-04-22",6,9.04,0.4524,0.05692,TRUE,TRUE
"osp",144,"2025-04-23",11,9.117,0.6958,0.05635,TRUE,TRUE
"osp",147,"2025-04-26",6,14.945,0.2797,0.02983,TRUE,TRUE
"osp",148,"2025-04-27",8,14.913,0.3707,0.02994,TRUE,TRUE
"osp",151,"2025-04-30",17,9.284,0.8499,0.05482,FALSE,TRUE
"osp",152,"2025-05-01",105,21.672,0.9958,0.01784,FALSE,FALSE
"osp",154,"2025-05-03",11,31.457,0.231,0.01082,FALSE,TRUE
"osp",155,"2025-05-04",16,31.612,0.3418,0.01077,TRUE,TRUE
"osp",156,"2025-05-05",7,18.772,0.2525,0.02162,TRUE,TRUE
"osp",157,"2025-05-06",24,19.327,0.7101,0.02095,TRUE,TRUE
"osp",160,"2025-05-09",10,18.861,0.3599,0.02152,TRUE,TRUE
"osp",161,"2025-05-10",29,31.925,0.5766,0.01062,TRUE,TRUE
"osp",162,"2025-05-11",33,32.27,0.6285,0.01049,TRUE,TRUE
"osp",164,"2025-05-13",6,18.673,0.2169,0.02188,FALSE,TRUE
"osp",165,"2025-05-14",2,18.639,0.0687,0.02202,FALSE,TRUE
"osp",166,"2025-05-15",34,19.596,0.8378,0.02048,FALSE,TRUE
"osp",168,"2025-05-17",10,31.389,0.2086,0.01088,FALSE,TRUE
"osp",169,"2025-05-18",12,31.289,0.2554,0.01091,TRUE,TRUE
"osp",170,"2025-05-19",1,18.522,0.037,0.02209,FALSE,TRUE
"osp",171,"2025-05-20",3,18.689,0.1035,0.02191,FALSE,TRUE
"osp",173,"2025-05-22",48,20.199,0.9244,0.01972,FALSE,TRUE
"osp",175,"2025-05-24",62,53.335,0.6918,0.0056,TRUE,TRUE
"osp",176,"2025-05-25",59,53.612,0.6696,0.00558,TRUE,TRUE
"osp",180,"2025-05-29",8,18.892,0.2886,0.02157,TRUE,TRUE
"osp",181,"2025-05-30",19,19.162,0.6127,0.02101,TRUE,TRUE
"osp",182,"2025-05-31",5,31.488,0.0941,0.01081,FALSE,TRUE
"osp",183,"2025-06-01",2,39.115,0.026,0.00816,FALSE,TRUE
"osp",184,"2025-06-02",1,23.355,0.0277,0.0165,FALSE,TRUE
"osp",186,"2025-06-04",3,23.44,0.0785,0.0164,FALSE,TRUE
"osp",188,"2025-06-06",9,23.85,0.2552,0.01603,TRUE,TRUE
"osp",189,"2025-06-07",32,39.99,0.5203,0.00787,TRUE,TRUE
"osp",190,"2025-06-08",23,39.65,0.3904,0.008,TRUE,TRUE
"osp",191,"2025-06-09",3,23.539,0.0782,0.01634,FALSE,TRUE
"osp",194,"2025-06-12",18,24.06,0.4921,0.01582,TRUE,TRUE
"osp",195,"2025-06-13",15,23.794,0.4236,0.01598,TRUE,TRUE
"osp",196,"2025-06-14",32,40.3,0.5172,0.00779,TRUE,TRUE
"osp",197,"2025-06-15",80,67.96,0.6985,0.00418,TRUE,TRUE
"osp",199,"2025-06-17",28,24.252,0.6801,0.01565,TRUE,TRUE
"osp",203,"2025-06-21",39,40.391,0.6037,0.00784,TRUE,TRUE
"osp",204,"2025-06-22",113,42.591,0.9469,0.00724,FALSE,TRUE
"osp",205,"2025-06-23",55,25.095,0.9063,0.01494,FALSE,TRUE
"osp",206,"2025-06-24",83,25.917,0.9721,0.01417,FALSE,TRUE
"osp",207,"2025-06-25",37,24.525,0.7891,0.01538,FALSE,TRUE
"osp",210,"2025-06-28",131,43.333,0.9659,0.00705,FALSE,TRUE
"osp",211,"2025-06-29",80,41.765,0.8717,0.00742,FALSE,TRUE
"osp",213,"2025-07-01",14,85.839,0.0886,0.00272,FALSE,TRUE
"osp",215,"2025-07-03",137,89.536,0.7969,0.00256,FALSE,TRUE
"osp",216,"2025-07-04",163,244.104,0.4574,7e-04,TRUE,TRUE
"osp",217,"2025-07-05",187,148.557,0.7191,0.00128,TRUE,TRUE
"osp",218,"2025-07-06",134,146.57,0.5769,0.0013,TRUE,TRUE
"osp",219,"2025-07-07",43,86.998,0.3274,0.00265,TRUE,TRUE
"osp",221,"2025-07-09",71,87.235,0.5246,0.00264,TRUE,TRUE
"osp",222,"2025-07-10",123,89.016,0.7569,0.00257,FALSE,TRUE
"osp",224,"2025-07-12",86,146.155,0.3906,0.0013,TRUE,TRUE
"osp",225,"2025-07-13",36,144.716,0.1476,0.00132,FALSE,TRUE
"osp",226,"2025-07-14",11,85.755,0.0653,0.0027,FALSE,TRUE
"osp",227,"2025-07-15",41,86.627,0.3125,0.00267,TRUE,TRUE
"osp",228,"2025-07-16",66,87.501,0.4925,0.00264,TRUE,TRUE
"osp",231,"2025-07-19",214,149.628,0.7712,0.00126,FALSE,TRUE
"osp",232,"2025-07-20",329,154.739,0.9022,0.00121,FALSE,TRUE
"osp",233,"2025-07-21",188,91.762,0.8924,0.00247,FALSE,TRUE
"osp",236,"2025-07-24",134,89.619,0.7881,0.00257,FALSE,TRUE
"osp",237,"2025-07-25",168,90.867,0.8624,0.00251,FALSE,TRUE
"osp",238,"2025-07-26",287,151.922,0.8694,0.00124,FALSE,TRUE
"osp",239,"2025-07-27",283,152.327,0.8643,0.00123,FALSE,TRUE
"osp",241,"2025-07-29",130,89.202,0.7784,0.00258,FALSE,TRUE
"osp",244,"2025-08-01",203,99.165,0.8924,0.0022,FALSE,TRUE
"osp",245,"2025-08-02",262,162.226,0.8176,0.00113,FALSE,TRUE
"osp",246,"2025-08-03",173,159.933,0.6527,0.00114,TRUE,TRUE
"osp",247,"2025-08-04",137,96.191,0.7694,0.0023,FALSE,TRUE
"osp",249,"2025-08-06",45,94.02,0.3157,0.00237,TRUE,TRUE
"osp",250,"2025-08-07",104,95.474,0.6553,0.00232,TRUE,TRUE
"osp",252,"2025-08-09",210,161.869,0.7318,0.00112,TRUE,TRUE
"osp",253,"2025-08-10",63,156.575,0.2606,0.00117,TRUE,TRUE
"osp",254,"2025-08-11",21,92.655,0.1321,0.00241,FALSE,TRUE
"osp",257,"2025-08-14",102,95.2,0.6477,0.00232,TRUE,TRUE
"osp",258,"2025-08-15",8,91.547,0.0396,0.00244,FALSE,TRUE
"osp",259,"2025-08-16",60,157.473,0.2455,0.00117,FALSE,TRUE
"osp",260,"2025-08-17",111,157.073,0.4638,0.00117,TRUE,TRUE
"osp",262,"2025-08-19",184,98.517,0.8658,0.00223,FALSE,TRUE
"osp",263,"2025-08-20",142,96.741,0.7812,0.00228,FALSE,TRUE
"osp",265,"2025-08-22",148,97.043,0.7959,0.00227,FALSE,TRUE
"osp",266,"2025-08-23",153,160.337,0.5969,0.00116,TRUE,TRUE
"osp",267,"2025-08-24",96,157.536,0.4036,0.00116,TRUE,TRUE
"osp",268,"2025-08-25",51,93.893,0.3592,0.00237,TRUE,TRUE
"osp",269,"2025-08-26",75,94.548,0.5132,0.00236,TRUE,TRUE
"osp",270,"2025-08-27",82,95.106,0.5499,0.00233,TRUE,TRUE
"osp",273,"2025-08-30",322,164.841,0.8794,0.0011,FALSE,TRUE
"osp",274,"2025-08-31",250,162.602,0.7997,0.00111,FALSE,TRUE
"osp",275,"2025-09-01",212,188.443,0.6793,0.001,TRUE,TRUE
"osp",277,"2025-09-03",49,66.867,0.4827,0.00391,TRUE,TRUE
"osp",278,"2025-09-04",55,67.331,0.5303,0.00383,TRUE,TRUE
"osp",280,"2025-09-06",169,115.465,0.7815,0.00183,FALSE,TRUE
"osp",281,"2025-09-07",121,113.597,0.6485,0.00188,TRUE,TRUE
"osp",282,"2025-09-08",99,69.028,0.7726,0.00373,FALSE,TRUE
"osp",283,"2025-09-09",82,68.238,0.6999,0.00374,TRUE,TRUE
"osp",286,"2025-09-12",86,68.353,0.72,0.00379,TRUE,TRUE
"osp",287,"2025-09-13",107,113.112,0.5961,0.0019,TRUE,TRUE
"osp",288,"2025-09-14",37,110.822,0.2142,0.00195,FALSE,TRUE
"osp",289,"2025-09-15",53,67.086,0.5161,0.00385,TRUE,TRUE
"catch",2,"2024-12-02",6,8.694,0.4459,0.048,TRUE,TRUE
"catch",3,"2024-12-03",11,17.388,0.4023,0.01771,TRUE,TRUE
"catch",3,"2024-12-03",18,26.082,0.4354,0.00966,TRUE,TRUE
"catch",3,"2024-12-03",12,17.388,0.4382,0.01771,TRUE,TRUE
"catch",3,"2024-12-03",30,13.041,0.9236,0.02699,FALSE,TRUE
"catch",4,"2024-12-04",18,26.082,0.4354,0.00966,TRUE,TRUE
"catch",4,"2024-12-04",24,26.082,0.5666,0.00966,TRUE,TRUE
"catch",4,"2024-12-04",18,26.082,0.4354,0.00966,TRUE,TRUE
"catch",4,"2024-12-04",12,17.388,0.4382,0.01771,TRUE,TRUE
"catch",4,"2024-12-04",6,8.694,0.4459,0.048,TRUE,TRUE
"catch",4,"2024-12-04",18,21.735,0.5177,0.0127,TRUE,TRUE
"catch",4,"2024-12-04",18,21.735,0.5177,0.0127,TRUE,TRUE
"catch",5,"2024-12-05",18,26.082,0.4354,0.00966,TRUE,TRUE
"catch",5,"2024-12-05",12,17.388,0.4382,0.01771,TRUE,TRUE
"catch",6,"2024-12-06",11,17.388,0.4023,0.01771,TRUE,TRUE
"catch",6,"2024-12-06",18,26.082,0.4354,0.00966,TRUE,TRUE
"catch",6,"2024-12-06",18,8.694,0.8928,0.048,FALSE,TRUE
"catch",6,"2024-12-06",24,21.735,0.653,0.0127,TRUE,TRUE
"catch",7,"2024-12-07",24,14.475,0.8256,0.02352,FALSE,TRUE
