"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",311,-1352.52343298659,16.0683897623345,11.3141324774459,0,-1341.21
"catch",1649,-3187.8357885282,46.8903727619963,9.79059724855629,0,-3178.05
