"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.36342904940759,0.421973173064584,1.29936511033892,0.726945123435156,2.3595899515944,-0.011,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.723578411535205,0.162656531664859,0.752815851168995,0.329034110425984,0.950668060251429,0.636,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.0965664247921515,0.389994608902043,-0.122652965490398,-0.767072329687206,0.689407413413035,0.128,TRUE
"B1","normal(0, 1.0)",0,1,0.513722380389129,0.12141131712521,0.512643499437455,0.276532856462183,0.754120798754547,0.879,FALSE
"B2","normal(0, 1.0)",0,1,0.47946165358476,0.27773889853837,0.470689012113782,-0.0428335883940893,1.04741826454111,0.722,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.77935557316064,0.967529109423449,2.79241755398376,0.741452813284913,4.70002315040364,0.516,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,1.07653252887174,0.220840231289852,1.08984529070045,0.60189789773745,1.44772394892146,0.89,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,0.979143063627485,0.300806736554548,0.921617070623302,0.565832738076508,1.72593411561673,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.43905577661006,0.190718140118272,0.413497570123494,0.133908851453268,0.885524264500929,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.938811957991878,0.0629605541542574,0.93617156366518,0.82095049674984,1.07005307708685,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,0.767239467097334,0.0629217931813836,0.764161202959936,0.651879398871961,0.897226215375102,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,11.3988592220608,132.793899733008,2.00792473127737,0.068128898708952,52.3960291690311,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,11.5270395416776,171.751400802196,1.96925296398573,0.0811071924939271,44.6615377081586,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.191652871089509,0.171778230573549,-0.192080605337044,-0.522527766526028,0.156864240825911,0.828,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.5527199547757,0.158576388514648,3.54920404378113,3.24578991761328,3.87632490054788,0.934,FALSE
"tau_bar[1]","lognormal(log(1.200), 0.300)",1.25523343189046,0.385203886740391,2.61140670412723,0.304076840962114,2.59624617720067,2.06068063372116,3.25027000942859,0.211,TRUE
