"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.523076923076923,0.984615384615385,0.481580855322535,0.26550579773685,195,195
"osp",0.492307692307692,0.984615384615385,0.520803649676624,0.284893635302001,130,130
"catch",0.587786259541985,0.946564885496183,0.50943390977878,0.273704645446427,131,131
