"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","in_50","in_95"
"gear",81,"2025-02-19",12,19.243,0.2681,0.00074,TRUE,TRUE
"gear",82,"2025-02-20",30,19.243,0.8542,0.00074,FALSE,TRUE
"gear",83,"2025-02-21",18,19.243,0.5212,0.00074,TRUE,TRUE
"gear",84,"2025-02-22",28,54.186,0.1651,2e-05,FALSE,TRUE
"gear",87,"2025-02-25",11,19.243,0.2268,0.00074,FALSE,TRUE
"gear",88,"2025-02-26",32,19.243,0.8838,0.00074,FALSE,TRUE
"gear",89,"2025-02-27",32,19.243,0.8838,0.00074,FALSE,TRUE
"gear",90,"2025-02-28",16,19.243,0.4393,0.00074,TRUE,TRUE
"gear",91,"2025-03-01",105,50.462,0.9646,2e-05,FALSE,TRUE
"gear",94,"2025-03-04",1,17.939,0.0024,0.00088,FALSE,FALSE
"gear",94,"2025-03-04",3,17.939,0.0156,0.00088,FALSE,FALSE
"gear",94,"2025-03-04",9,17.939,0.1716,0.00088,FALSE,TRUE
"gear",95,"2025-03-05",0,17.939,4e-04,0.00088,FALSE,FALSE
"gear",95,"2025-03-05",7,17.939,0.1003,0.00088,FALSE,TRUE
"gear",95,"2025-03-05",1,17.939,0.0024,0.00088,FALSE,FALSE
"gear",96,"2025-03-06",17,17.939,0.5268,0.00088,TRUE,TRUE
"gear",96,"2025-03-06",35,17.939,0.942,0.00088,FALSE,TRUE
"gear",96,"2025-03-06",20,17.939,0.6446,0.00088,TRUE,TRUE
"gear",97,"2025-03-07",13,17.939,0.3471,0.00088,TRUE,TRUE
"gear",97,"2025-03-07",9,17.939,0.1716,0.00088,FALSE,TRUE
"gear",97,"2025-03-07",9,17.939,0.1716,0.00088,FALSE,TRUE
"gear",98,"2025-03-08",58,50.462,0.6729,2e-05,TRUE,TRUE
"gear",98,"2025-03-08",54,50.462,0.6187,2e-05,TRUE,TRUE
"gear",98,"2025-03-08",69,50.462,0.7933,2e-05,FALSE,TRUE
"gear",101,"2025-03-11",18,17.939,0.5682,0.00088,TRUE,TRUE
"gear",101,"2025-03-11",13,17.939,0.3471,0.00088,TRUE,TRUE
"gear",101,"2025-03-11",12,17.939,0.3011,0.00088,TRUE,TRUE
"gear",102,"2025-03-12",13,17.939,0.3471,0.00088,TRUE,TRUE
"gear",102,"2025-03-12",17,17.939,0.5268,0.00088,TRUE,TRUE
"gear",102,"2025-03-12",22,17.939,0.7115,0.00088,TRUE,TRUE
"gear",104,"2025-03-14",13,17.939,0.3471,0.00088,TRUE,TRUE
"gear",104,"2025-03-14",18,17.939,0.5682,0.00088,TRUE,TRUE
"gear",104,"2025-03-14",33,17.939,0.9241,0.00088,FALSE,TRUE
"gear",105,"2025-03-15",6,50.462,0.0027,2e-05,FALSE,FALSE
"gear",105,"2025-03-15",14,50.462,0.0306,2e-05,FALSE,TRUE
"gear",105,"2025-03-15",29,50.462,0.204,2e-05,FALSE,TRUE
"gear",108,"2025-03-18",10,17.939,0.2126,0.00088,FALSE,TRUE
"gear",108,"2025-03-18",15,17.939,0.4389,0.00088,TRUE,TRUE
"gear",108,"2025-03-18",20,17.939,0.6446,0.00088,TRUE,TRUE
"gear",109,"2025-03-19",15,17.939,0.4389,0.00088,TRUE,TRUE
"gear",109,"2025-03-19",13,17.939,0.3471,0.00088,TRUE,TRUE
"gear",109,"2025-03-19",16,17.939,0.4836,0.00088,TRUE,TRUE
"gear",110,"2025-03-20",4,17.939,0.0289,0.00088,FALSE,TRUE
"gear",110,"2025-03-20",4,17.939,0.0289,0.00088,FALSE,TRUE
"gear",110,"2025-03-20",1,17.939,0.0024,0.00088,FALSE,FALSE
"gear",111,"2025-03-21",14,17.939,0.3932,0.00088,TRUE,TRUE
"gear",111,"2025-03-21",8,17.939,0.1339,0.00088,FALSE,TRUE
"gear",111,"2025-03-21",9,17.939,0.1716,0.00088,FALSE,TRUE
"gear",112,"2025-03-22",56,50.462,0.6465,2e-05,TRUE,TRUE
"gear",112,"2025-03-22",63,50.462,0.7329,2e-05,TRUE,TRUE
"gear",112,"2025-03-22",65,50.462,0.7544,2e-05,FALSE,TRUE
"gear",115,"2025-03-25",40,17.939,0.9711,0.00088,FALSE,TRUE
"gear",115,"2025-03-25",22,17.939,0.7115,0.00088,TRUE,TRUE
"gear",115,"2025-03-25",13,17.939,0.3471,0.00088,TRUE,TRUE
"gear",117,"2025-03-27",18,17.939,0.5682,0.00088,TRUE,TRUE
"gear",117,"2025-03-27",13,17.939,0.3471,0.00088,TRUE,TRUE
"gear",117,"2025-03-27",17,17.939,0.5268,0.00088,TRUE,TRUE
"gear",118,"2025-03-28",17,17.939,0.5268,0.00088,TRUE,TRUE
"gear",118,"2025-03-28",33,17.939,0.9241,0.00088,FALSE,TRUE
"gear",118,"2025-03-28",31,17.939,0.9014,0.00088,FALSE,TRUE
"gear",119,"2025-03-29",91,50.462,0.9271,2e-05,FALSE,TRUE
"gear",119,"2025-03-29",151,50.462,0.9973,2e-05,FALSE,FALSE
"gear",119,"2025-03-29",161,50.462,0.9985,2e-05,FALSE,FALSE
"gear",122,"2025-04-01",54,36.236,0.8412,7e-05,FALSE,TRUE
"gear",122,"2025-04-01",62,36.236,0.906,7e-05,FALSE,TRUE
"gear",122,"2025-04-01",68,36.236,0.9379,7e-05,FALSE,TRUE
"gear",123,"2025-04-02",9,36.236,0.0252,7e-05,FALSE,TRUE
"gear",123,"2025-04-02",18,36.236,0.1497,7e-05,FALSE,TRUE
"gear",123,"2025-04-02",39,36.236,0.6218,7e-05,TRUE,TRUE
"gear",124,"2025-04-03",36,36.236,0.5607,7e-05,TRUE,TRUE
"gear",124,"2025-04-03",37,36.236,0.5816,7e-05,TRUE,TRUE
"gear",124,"2025-04-03",31,36.236,0.4483,7e-05,TRUE,TRUE
"gear",125,"2025-04-04",56,36.236,0.8603,7e-05,FALSE,TRUE
"gear",125,"2025-04-04",42,36.236,0.6774,7e-05,TRUE,TRUE
"gear",125,"2025-04-04",29,36.236,0.4008,7e-05,TRUE,TRUE
"gear",126,"2025-04-05",104,102.055,0.5819,0,TRUE,TRUE
"gear",126,"2025-04-05",91,102.055,0.4775,0,TRUE,TRUE
"gear",126,"2025-04-05",91,102.055,0.4775,0,TRUE,TRUE
"gear",131,"2025-04-10",27,36.236,0.3527,7e-05,TRUE,TRUE
"gear",131,"2025-04-10",38,36.236,0.602,7e-05,TRUE,TRUE
"gear",131,"2025-04-10",27,36.236,0.3527,7e-05,TRUE,TRUE
"gear",132,"2025-04-11",37,36.236,0.5816,7e-05,TRUE,TRUE
"gear",132,"2025-04-11",58,36.236,0.8773,7e-05,FALSE,TRUE
"gear",132,"2025-04-11",36,36.236,0.5607,7e-05,TRUE,TRUE
"gear",136,"2025-04-15",24,36.236,0.281,7e-05,TRUE,TRUE
"gear",136,"2025-04-15",35,36.236,0.5391,7e-05,TRUE,TRUE
"gear",136,"2025-04-15",23,36.236,0.2576,7e-05,TRUE,TRUE
"gear",140,"2025-04-19",196,102.055,0.9477,0,FALSE,TRUE
"gear",144,"2025-04-23",20,36.236,0.1906,7e-05,FALSE,TRUE
"gear",144,"2025-04-23",12,36.236,0.0543,7e-05,FALSE,TRUE
"gear",144,"2025-04-23",14,36.236,0.0809,7e-05,FALSE,TRUE
"gear",145,"2025-04-24",32,36.236,0.4716,7e-05,TRUE,TRUE
"gear",145,"2025-04-24",36,36.236,0.5607,7e-05,TRUE,TRUE
"gear",145,"2025-04-24",22,36.236,0.2347,7e-05,FALSE,TRUE
"gear",146,"2025-04-25",27,36.236,0.3527,7e-05,TRUE,TRUE
"gear",146,"2025-04-25",52,36.236,0.82,7e-05,FALSE,TRUE
"gear",146,"2025-04-25",21,36.236,0.2123,7e-05,FALSE,TRUE
"gear",150,"2025-04-29",39,36.236,0.6218,7e-05,TRUE,TRUE
"gear",150,"2025-04-29",43,36.236,0.6946,7e-05,TRUE,TRUE
"gear",150,"2025-04-29",40,36.236,0.641,7e-05,TRUE,TRUE
"gear",151,"2025-04-30",63,36.236,0.9122,7e-05,FALSE,TRUE
"gear",151,"2025-04-30",56,36.236,0.8603,7e-05,FALSE,TRUE
"gear",151,"2025-04-30",45,36.236,0.7269,7e-05,TRUE,TRUE
"gear",152,"2025-05-01",16,31.081,0.1661,0.00013,FALSE,TRUE
"gear",152,"2025-05-01",43,31.081,0.7966,0.00013,FALSE,TRUE
"gear",152,"2025-05-01",59,31.081,0.9399,0.00013,FALSE,TRUE
"gear",153,"2025-05-02",49,31.081,0.8684,0.00013,FALSE,TRUE
"gear",153,"2025-05-02",36,31.081,0.676,0.00013,TRUE,TRUE
"gear",153,"2025-05-02",34,31.081,0.6337,0.00013,TRUE,TRUE
"gear",154,"2025-05-03",62,87.462,0.3146,0,TRUE,TRUE
"gear",154,"2025-05-03",84,87.462,0.5349,0,TRUE,TRUE
"gear",154,"2025-05-03",104,87.462,0.7,0,TRUE,TRUE
"gear",155,"2025-05-04",67,87.462,0.366,0,TRUE,TRUE
"gear",155,"2025-05-04",80,87.462,0.4968,0,TRUE,TRUE
"gear",155,"2025-05-04",83,87.462,0.5255,0,TRUE,TRUE
"gear",158,"2025-05-07",12,31.081,0.0838,0.00013,FALSE,TRUE
"gear",158,"2025-05-07",8,31.081,0.0297,0.00013,FALSE,TRUE
"gear",158,"2025-05-07",5,31.081,0.0089,0.00013,FALSE,FALSE
"gear",164,"2025-05-13",44,31.081,0.8104,0.00013,FALSE,TRUE
"gear",164,"2025-05-13",37,31.081,0.6959,0.00013,TRUE,TRUE
"gear",164,"2025-05-13",38,31.081,0.7148,0.00013,TRUE,TRUE
"gear",165,"2025-05-14",42,31.081,0.7819,0.00013,FALSE,TRUE
"gear",165,"2025-05-14",53,31.081,0.9031,0.00013,FALSE,TRUE
"gear",165,"2025-05-14",34,31.081,0.6337,0.00013,TRUE,TRUE
"gear",166,"2025-05-15",33,31.081,0.6112,0.00013,TRUE,TRUE
"gear",166,"2025-05-15",37,31.081,0.6959,0.00013,TRUE,TRUE
"gear",166,"2025-05-15",32,31.081,0.5879,0.00013,TRUE,TRUE
"gear",167,"2025-05-16",4,31.081,0.0051,0.00013,FALSE,FALSE
"gear",167,"2025-05-16",10,31.081,0.0529,0.00013,FALSE,TRUE
"gear",167,"2025-05-16",25,31.081,0.4061,0.00013,TRUE,TRUE
"gear",168,"2025-05-17",58,87.462,0.2741,0,TRUE,TRUE
"gear",168,"2025-05-17",83,87.462,0.5255,0,TRUE,TRUE
"gear",168,"2025-05-17",75,87.462,0.4475,0,TRUE,TRUE
"gear",172,"2025-05-21",20,31.081,0.268,0.00013,TRUE,TRUE
"gear",172,"2025-05-21",9,31.081,0.0404,0.00013,FALSE,TRUE
"gear",172,"2025-05-21",13,31.081,0.102,0.00013,FALSE,TRUE
"gear",173,"2025-05-22",22,31.081,0.3228,0.00013,TRUE,TRUE
"gear",173,"2025-05-22",17,31.081,0.1902,0.00013,FALSE,TRUE
"gear",173,"2025-05-22",11,31.081,0.0674,0.00013,FALSE,TRUE
"gear",174,"2025-05-23",60,31.081,0.9446,0.00013,FALSE,TRUE
"gear",174,"2025-05-23",44,31.081,0.8104,0.00013,FALSE,TRUE
"gear",174,"2025-05-23",78,31.081,0.9881,0.00013,FALSE,FALSE
"gear",175,"2025-05-24",152,94.291,0.8795,0,FALSE,TRUE
"gear",175,"2025-05-24",126,94.291,0.7794,0,FALSE,TRUE
"gear",175,"2025-05-24",77,94.291,0.4233,0,TRUE,TRUE
"gear",186,"2025-06-04",12,30.127,0.0938,0.00015,FALSE,TRUE
"gear",186,"2025-06-04",14,30.127,0.1352,0.00015,FALSE,TRUE
"gear",186,"2025-06-04",18,30.127,0.235,0.00015,FALSE,TRUE
"gear",187,"2025-06-05",18,30.127,0.235,0.00015,FALSE,TRUE
"gear",187,"2025-06-05",15,30.127,0.1583,0.00015,FALSE,TRUE
"gear",187,"2025-06-05",12,30.127,0.0938,0.00015,FALSE,TRUE
"gear",188,"2025-06-06",30,30.127,0.5654,0.00015,TRUE,TRUE
"gear",188,"2025-06-06",34,30.127,0.6581,0.00015,TRUE,TRUE
"gear",188,"2025-06-06",21,30.127,0.3186,0.00015,TRUE,TRUE
"gear",189,"2025-06-07",135,84.735,0.8778,0,FALSE,TRUE
"gear",189,"2025-06-07",102,84.735,0.7094,0,TRUE,TRUE
"gear",189,"2025-06-07",69,84.735,0.4133,0,TRUE,TRUE
"gear",202,"2025-06-20",73,30.127,0.9833,0.00015,FALSE,FALSE
"gear",202,"2025-06-20",63,30.127,0.961,0.00015,FALSE,TRUE
"gear",202,"2025-06-20",34,30.127,0.6581,0.00015,TRUE,TRUE
"gear",203,"2025-06-21",52,84.735,0.2357,0,FALSE,TRUE
"gear",203,"2025-06-21",85,84.735,0.5716,0,TRUE,TRUE
"gear",203,"2025-06-21",57,84.735,0.2869,0,TRUE,TRUE
"gear",214,"2025-07-02",61,46.408,0.7671,3e-05,FALSE,TRUE
"gear",214,"2025-07-02",82,46.408,0.9189,3e-05,FALSE,TRUE
"gear",214,"2025-07-02",58,46.408,0.733,3e-05,TRUE,TRUE
"gear",217,"2025-07-05",135,130.589,0.5938,0,TRUE,TRUE
"gear",217,"2025-07-05",122,130.589,0.514,0,TRUE,TRUE
"gear",217,"2025-07-05",123,130.589,0.5204,0,TRUE,TRUE
"gear",228,"2025-07-16",27,46.408,0.2121,3e-05,FALSE,TRUE
"gear",228,"2025-07-16",47,46.408,0.5765,3e-05,TRUE,TRUE
"gear",228,"2025-07-16",55,46.408,0.6952,3e-05,TRUE,TRUE
"gear",229,"2025-07-17",44,46.408,0.5258,3e-05,TRUE,TRUE
"gear",229,"2025-07-17",49,46.408,0.6085,3e-05,TRUE,TRUE
"gear",229,"2025-07-17",23,46.408,0.1463,3e-05,FALSE,TRUE
"gear",231,"2025-07-19",182,130.589,0.8086,0,FALSE,TRUE
"gear",231,"2025-07-19",140,130.589,0.6222,0,TRUE,TRUE
"gear",231,"2025-07-19",136,130.589,0.5996,0,TRUE,TRUE
"gear",234,"2025-07-22",40,46.408,0.454,3e-05,TRUE,TRUE
"gear",234,"2025-07-22",70,46.408,0.849,3e-05,FALSE,TRUE
"gear",234,"2025-07-22",42,46.408,0.4904,3e-05,TRUE,TRUE
"gear",241,"2025-07-29",50,46.408,0.624,3e-05,TRUE,TRUE
"gear",241,"2025-07-29",46,46.408,0.5599,3e-05,TRUE,TRUE
"gear",241,"2025-07-29",49,46.408,0.6085,3e-05,TRUE,TRUE
"gear",242,"2025-07-30",33,46.408,0.322,3e-05,TRUE,TRUE
"gear",242,"2025-07-30",40,46.408,0.454,3e-05,TRUE,TRUE
"gear",242,"2025-07-30",27,46.408,0.2121,3e-05,FALSE,TRUE
"gear",243,"2025-07-31",52,46.408,0.6537,3e-05,TRUE,TRUE
"gear",243,"2025-07-31",45,46.408,0.543,3e-05,TRUE,TRUE
"gear",243,"2025-07-31",37,46.408,0.3979,3e-05,TRUE,TRUE
"gear",244,"2025-08-01",57,48.193,0.6938,2e-05,TRUE,TRUE
"gear",244,"2025-08-01",62,48.193,0.7534,2e-05,FALSE,TRUE
"gear",244,"2025-08-01",90,48.193,0.9384,2e-05,FALSE,TRUE
"gear",245,"2025-08-02",118,135.676,0.4574,0,TRUE,TRUE
"gear",245,"2025-08-02",106,135.676,0.3782,0,TRUE,TRUE
"gear",245,"2025-08-02",100,135.676,0.338,0,TRUE,TRUE
"gear",248,"2025-08-05",64,48.193,0.7745,2e-05,FALSE,TRUE
"gear",248,"2025-08-05",45,48.193,0.5127,2e-05,TRUE,TRUE
"gear",248,"2025-08-05",45,48.193,0.5127,2e-05,TRUE,TRUE
"gear",249,"2025-08-06",33,48.193,0.2964,2e-05,TRUE,TRUE
"gear",249,"2025-08-06",68,48.193,0.8125,2e-05,FALSE,TRUE
"gear",249,"2025-08-06",50,48.193,0.5943,2e-05,TRUE,TRUE
"gear",256,"2025-08-13",50,48.193,0.5943,2e-05,TRUE,TRUE
"gear",256,"2025-08-13",56,48.193,0.6807,2e-05,TRUE,TRUE
"gear",256,"2025-08-13",63,48.193,0.7641,2e-05,FALSE,TRUE
"gear",257,"2025-08-14",26,48.193,0.1762,2e-05,FALSE,TRUE
"gear",257,"2025-08-14",41,48.193,0.4425,2e-05,TRUE,TRUE
"gear",257,"2025-08-14",54,48.193,0.6534,2e-05,TRUE,TRUE
"gear",258,"2025-08-15",30,48.193,0.243,2e-05,FALSE,TRUE
"gear",258,"2025-08-15",39,48.193,0.4062,2e-05,TRUE,TRUE
"gear",258,"2025-08-15",27,48.193,0.1923,2e-05,FALSE,TRUE
"gear",259,"2025-08-16",62,135.676,0.1098,0,FALSE,TRUE
"gear",259,"2025-08-16",78,135.676,0.1965,0,FALSE,TRUE
"gear",259,"2025-08-16",74,135.676,0.173,0,FALSE,TRUE
"gear",262,"2025-08-19",89,48.193,0.935,2e-05,FALSE,TRUE
"gear",262,"2025-08-19",57,48.193,0.6938,2e-05,TRUE,TRUE
"gear",262,"2025-08-19",53,48.193,0.6392,2e-05,TRUE,TRUE
"gear",263,"2025-08-20",48,48.193,0.5626,2e-05,TRUE,TRUE
"gear",263,"2025-08-20",97,48.193,0.9579,2e-05,FALSE,TRUE
"gear",263,"2025-08-20",91,48.193,0.9416,2e-05,FALSE,TRUE
"gear",269,"2025-08-26",8,48.193,0.0071,2e-05,FALSE,FALSE
"gear",269,"2025-08-26",25,48.193,0.1607,2e-05,FALSE,TRUE
"gear",269,"2025-08-26",54,48.193,0.6534,2e-05,TRUE,TRUE
"gear",271,"2025-08-28",41,48.193,0.4425,2e-05,TRUE,TRUE
"gear",271,"2025-08-28",44,48.193,0.4955,2e-05,TRUE,TRUE
"gear",271,"2025-08-28",55,48.193,0.6673,2e-05,TRUE,TRUE
"gear",272,"2025-08-29",54,48.193,0.6534,2e-05,TRUE,TRUE
"gear",272,"2025-08-29",50,48.193,0.5943,2e-05,TRUE,TRUE
"gear",272,"2025-08-29",64,48.193,0.7745,2e-05,FALSE,TRUE
"gear",273,"2025-08-30",109,135.676,0.3982,0,TRUE,TRUE
"gear",273,"2025-08-30",112,135.676,0.4181,0,TRUE,TRUE
"gear",273,"2025-08-30",124,135.676,0.4958,0,TRUE,TRUE
"gear",275,"2025-09-01",60,107.809,0.1982,0,FALSE,TRUE
"gear",275,"2025-09-01",72,107.809,0.2937,0,TRUE,TRUE
"gear",275,"2025-09-01",70,107.809,0.2773,0,TRUE,TRUE
"gear",277,"2025-09-03",33,35.508,0.5118,8e-05,TRUE,TRUE
"gear",277,"2025-09-03",37,35.508,0.5984,8e-05,TRUE,TRUE
"gear",277,"2025-09-03",26,35.508,0.3442,8e-05,TRUE,TRUE
"gear",278,"2025-09-04",54,35.508,0.8509,8e-05,FALSE,TRUE
"gear",278,"2025-09-04",42,35.508,0.6926,8e-05,TRUE,TRUE
"gear",278,"2025-09-04",30,35.508,0.4416,8e-05,TRUE,TRUE
"gear",280,"2025-09-06",101,99.893,0.5765,0,TRUE,TRUE
"gear",280,"2025-09-06",115,99.893,0.6767,0,TRUE,TRUE
"gear",280,"2025-09-06",87,99.893,0.4605,0,TRUE,TRUE
"gear",283,"2025-09-09",36,35.508,0.5776,8e-05,TRUE,TRUE
"gear",283,"2025-09-09",43,35.508,0.7094,8e-05,TRUE,TRUE
"gear",283,"2025-09-09",45,35.508,0.7409,8e-05,TRUE,TRUE
"gear",284,"2025-09-10",35,35.508,0.5562,8e-05,TRUE,TRUE
"gear",284,"2025-09-10",44,35.508,0.7255,8e-05,TRUE,TRUE
"gear",284,"2025-09-10",39,35.508,0.6381,8e-05,TRUE,TRUE
"gear",285,"2025-09-11",26,35.508,0.3442,8e-05,TRUE,TRUE
"gear",285,"2025-09-11",27,35.508,0.3687,8e-05,TRUE,TRUE
"gear",285,"2025-09-11",20,35.508,0.2021,8e-05,FALSE,TRUE
"gear",286,"2025-09-12",40,35.508,0.6569,8e-05,TRUE,TRUE
"gear",286,"2025-09-12",42,35.508,0.6926,8e-05,TRUE,TRUE
"gear",286,"2025-09-12",49,35.508,0.7959,8e-05,FALSE,TRUE
"gear",287,"2025-09-13",95,99.893,0.5284,0,TRUE,TRUE
"gear",287,"2025-09-13",93,99.893,0.5118,0,TRUE,TRUE
"gear",287,"2025-09-13",110,99.893,0.6429,0,TRUE,TRUE
"catch",126,"2025-04-05",0,1.245,0.2332,0.4663,FALSE,TRUE
"catch",1,"2024-12-01",8,3.893,0.851,0.23363,FALSE,TRUE
"catch",1,"2024-12-01",4,7.786,0.4465,0.14086,TRUE,TRUE
"catch",1,"2024-12-01",0,0.973,0.262,0.52404,TRUE,TRUE
"catch",1,"2024-12-01",1,1.946,0.4724,0.36507,TRUE,TRUE
"catch",1,"2024-12-01",0,1.946,0.1825,0.36507,FALSE,TRUE
"catch",1,"2024-12-01",0,0.973,0.262,0.52404,TRUE,TRUE
"catch",1,"2024-12-01",2,1.946,0.6487,0.36507,TRUE,TRUE
"catch",1,"2024-12-01",5,3.893,0.7191,0.23363,TRUE,TRUE
"catch",1,"2024-12-01",3,3.893,0.5661,0.23363,TRUE,TRUE
"catch",1,"2024-12-01",7,5.839,0.7003,0.17475,TRUE,TRUE
"catch",1,"2024-12-01",1,5.839,0.2391,0.17475,FALSE,TRUE
"catch",1,"2024-12-01",0,2.92,0.1418,0.28365,FALSE,TRUE
"catch",1,"2024-12-01",3,1.946,0.7632,0.36507,FALSE,TRUE
"catch",1,"2024-12-01",0,0.973,0.262,0.52404,TRUE,TRUE
"catch",1,"2024-12-01",4,0.973,0.9514,0.52404,FALSE,TRUE
"catch",1,"2024-12-01",12,3.893,0.9347,0.23363,FALSE,TRUE
"catch",1,"2024-12-01",0,0.973,0.262,0.52404,TRUE,TRUE
"catch",1,"2024-12-01",3,0.973,0.9066,0.52404,FALSE,TRUE
"catch",1,"2024-12-01",4,1.946,0.8392,0.36507,FALSE,TRUE
"catch",1,"2024-12-01",1,0.973,0.6423,0.52404,TRUE,TRUE
"catch",1,"2024-12-01",3,3.893,0.5661,0.23363,TRUE,TRUE
"catch",1,"2024-12-01",4,0.973,0.9514,0.52404,FALSE,TRUE
"catch",1,"2024-12-01",4,0.973,0.9514,0.52404,FALSE,TRUE
"catch",1,"2024-12-01",0,0.973,0.262,0.52404,TRUE,TRUE
"catch",1,"2024-12-01",2,1.946,0.6487,0.36507,TRUE,TRUE
"catch",1,"2024-12-01",0,2.92,0.1418,0.28365,FALSE,TRUE
"catch",1,"2024-12-01",6,1.946,0.9248,0.36507,FALSE,TRUE
"catch",1,"2024-12-01",4,1.946,0.8392,0.36507,FALSE,TRUE
"catch",1,"2024-12-01",12,7.786,0.7784,0.14086,FALSE,TRUE
"catch",1,"2024-12-01",1,1.946,0.4724,0.36507,TRUE,TRUE
"catch",1,"2024-12-01",0,3.893,0.1168,0.23363,FALSE,TRUE
"catch",2,"2024-12-02",0,2.974,0.1401,0.28013,FALSE,TRUE
"catch",3,"2024-12-03",3,2.974,0.6451,0.28013,TRUE,TRUE
"catch",3,"2024-12-03",0,1.487,0.2124,0.42473,FALSE,TRUE
"catch",3,"2024-12-03",6,2.974,0.8426,0.28013,FALSE,TRUE
"catch",3,"2024-12-03",10,5.948,0.8017,0.1723,FALSE,TRUE
"catch",3,"2024-12-03",1,1.487,0.539,0.42473,TRUE,TRUE
"catch",3,"2024-12-03",11,5.948,0.828,0.1723,FALSE,TRUE
"catch",3,"2024-12-03",0,2.974,0.1401,0.28013,FALSE,TRUE
"catch",3,"2024-12-03",4,2.974,0.7303,0.28013,TRUE,TRUE
