"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.590909090909091,0.977272727272727,0.487080301348483,0.245545848828261,44,44
"osp",0.5,1,0.569371143595057,0.2851434311587,18,18
"catch",0.470588235294118,1,0.537534149028772,0.284273285408964,17,17
