"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",3.11219446925471,1.25984791155907,3.10277708706983,4.92069464284514,2785,1.0011
"mu_mu_C[1]",-0.178763802623971,-2.42366881578926,-0.0953113729342712,1.67034305147245,3461,1.0011
"sigma_eps_E",0.586473093461348,0.50064841909376,0.58501985835557,0.680625067539715,1705,1.0008
"sigma_eps_C",0.243316608628278,0.141806027820947,0.239511206329014,0.366670049443487,1699,1.001
"phi_E",0.480265001765957,0.275688171612154,0.485448612349428,0.654703722125805,944,1.0007
"phi_C",0.82041553200459,0.614084928464657,0.833499399788644,0.9462417687902,1631,1.0004
"sigma_r_E",0.235206877590768,0.195602946947961,0.234571030384499,0.278677605929901,4280,1.0002
"sigma_r_C",1.03001096575254,0.963289051012128,1.02971916281123,1.09884368769124,7598,1.0002
"r_E",18.5189493706502,12.876441540423,18.1740303531013,26.1366073345635,4314,1.0001
"r_C",0.945771441308485,0.82818653365367,0.94311013106866,1.07767237966715,7584,1.0003
"sigma_mu_E",1.00691772467834,0.030027988254078,0.679169499596054,4.03069195789111,4801,1.005
"sigma_mu_C",1.14220660434871,0.026151800010096,0.706077253828251,4.97586086180215,5913,1.0009
"sigma_IE",1.06681359807688,0.64467172216933,1.03607692619683,1.66666068726508,9457,1.0003
"R_G",1.27947202243913,1.24351466530384,1.27949150548002,1.31555939227948,10588,1.0003
"R_G_boat",4.51256036637853,1.4935300506163,3.99542414989055,10.782917680361,9463,1.0003
"B1",0.511079788109695,0.281593717346571,0.510020560451945,0.736146425703097,1905,1.0006
"B2",0.52183661440104,-0.0606604507881475,0.518000599227289,1.10858189967545,3022,1.0009
"B1_C",-0.324861856494771,-0.498820678487257,-0.325708822273865,-0.144352537789183,5884,1.0004
