"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,10,0.986420354779831,8.9916,9,510.0024,0.00739781011325729,0.921431578427131,FALSE
2,2500,8,0.993637785748171,9.9952,10,1021.3216,0.00455535282396121,0.926644970759571,FALSE
3,2500,5,0.998012247488542,10.4616,11,1600.8072,0.00300192829960361,0.971094612616837,FALSE
4,2500,2,0.991956711876552,9.0704,10,596.5028,0.00614165510934124,0.995111962670725,FALSE
