"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"gear",1,2,"2024-09-17",30,-3.849,0.1236,0.213,-3.8642
"gear",2,3,"2024-09-18",29,-3.8188,0.1245,0.244,-3.8343
"gear",3,4,"2024-09-19",55,-5.0392,0.4097,0.239,-5.2096
"gear",4,5,"2024-09-20",29,-4.1461,0.2439,0.314,-4.2064
"gear",5,6,"2024-09-21",48,-4.3061,0.1306,0.17,-4.3232
"gear",6,9,"2024-09-24",50,-4.7581,0.33,0.21,-4.8683
"gear",7,10,"2024-09-25",13,-3.8154,0.3134,0.23,-3.915
"gear",8,12,"2024-09-27",34,-4.1367,0.1979,0.231,-4.1763
"gear",9,13,"2024-09-28",79,-5.1839,0.3485,0.2,-5.3073
"gear",10,16,"2024-10-01",30,-3.8498,0.1245,0.173,-3.8653
"gear",11,18,"2024-10-03",45,-4.529,0.2754,0.133,-4.6055
"gear",12,19,"2024-10-04",29,-4.115,0.2183,0.193,-4.163
"gear",13,20,"2024-10-05",72,-4.9843,0.2835,0.185,-5.0658
"gear",14,23,"2024-10-08",30,-3.8498,0.1245,0.173,-3.8653
"gear",15,24,"2024-10-09",29,-3.8171,0.124,0.221,-3.8325
"gear",16,26,"2024-10-11",14,-4.58,0.4476,0.167,-4.783
"gear",17,27,"2024-10-12",62,-4.6641,0.1961,0.211,-4.7029
"gear",18,28,"2024-10-13",64,-4.7249,0.2119,0.22,-4.7703
"gear",19,30,"2024-10-15",27,-3.7384,0.1174,0.029,-3.7523
"gear",20,31,"2024-10-16",37,-4.1934,0.1856,0.145,-4.2282
"gear",21,32,"2024-10-17",43,-4.5372,0.2655,0.264,-4.6088
"gear",22,33,"2024-10-18",39,-4.1142,0.1295,-0.013,-4.131
"gear",23,34,"2024-10-19",62,-4.7495,0.2406,0.306,-4.8084
"gear",24,36,"2024-10-21",29,-3.8134,0.1214,0.097,-3.8282
"gear",25,37,"2024-10-22",25,-3.674,0.1191,0.054,-3.6883
"gear",26,38,"2024-10-23",35,-4.0885,0.1637,0.16,-4.1155
"gear",27,39,"2024-10-24",24,-3.6464,0.1219,0.098,-3.6612
"gear",28,40,"2024-10-25",10,-4.7546,0.5037,0.193,-5.0112
"gear",29,41,"2024-10-26",36,-4.0694,0.1406,-0.001,-4.0892
"gear",30,42,"2024-10-27",18,-4.2103,0.3095,0.054,-4.3068
"gear",31,45,"2024-10-30",18,-3.4765,0.1686,0.153,-3.505
"gear",32,46,"2024-10-31",12,-3.5159,0.2691,0.19,-3.5885
"gear",33,47,"2024-11-01",33,-3.982,0.1475,0.071,-4.0038
"gear",34,48,"2024-11-02",79,-5.6628,0.664,0.358,-6.1411
"gear",35,51,"2024-11-05",8,-3.763,0.3716,0.138,-3.9016
"gear",36,52,"2024-11-06",17,-3.4648,0.1823,0.16,-3.4982
"gear",37,53,"2024-11-07",25,-3.6871,0.132,0.307,-3.7046
"gear",38,54,"2024-11-08",36,-4.0395,0.1346,0.204,-4.0577
"gear",39,55,"2024-11-09",22,-3.9357,0.2499,0.16,-3.9982
"gear",40,59,"2024-11-13",25,-3.6899,0.1331,0.32,-3.7077
"gear",41,60,"2024-11-14",43,-4.7889,0.5021,0.288,-5.0591
"gear",42,61,"2024-11-15",46,-4.3325,0.1966,0.343,-4.372
"gear",43,62,"2024-11-16",57,-4.747,0.3527,0.437,-4.8794
"gear",44,65,"2024-11-19",13,-3.4601,0.2382,0.241,-3.5169
"gear",45,66,"2024-11-20",0,-6.4278,0.9921,0.326,-7.4116
"gear",46,67,"2024-11-21",15,-3.438,0.2037,0.216,-3.4795
"gear",47,68,"2024-11-22",6,-5.0004,0.6284,0.307,-5.3987
"gear",48,69,"2024-11-23",23,-3.9009,0.2395,0.194,-3.9584
"gear",49,72,"2024-11-26",26,-3.8033,0.2152,0.242,-3.8506
"gear",50,73,"2024-11-27",33,-3.9763,0.1552,0.352,-4.0006
"gear",51,75,"2024-11-29",51,-4.596,0.514,0.788,-4.9207
"gear",52,76,"2024-11-30",123,-6.4891,0.9694,0.559,-7.4958
