"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-561.408534099291,23.8955434574001,12.614176834936,0,-548.79
"catch",131,-452.206878369368,9.73862008362392,10.7404035347095,1,-441.47
