"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.27943220143298,0.39059102333823,1.22385349647365,0.676202661394537,2.19279206501472,0.005,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.682810214955661,0.18178512969873,0.711708310602234,0.250759131336341,0.94191321368775,0.594,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.117689228203451,0.395120859893478,-0.151859213438535,-0.781040015774398,0.71229659001386,0.116,TRUE
"B1","normal(0, 1.0)",0,1,0.264221723446716,0.161783643562498,0.266108061116642,-0.0481462235291285,0.583156686811924,0.838,FALSE
"B2","normal(0, 1.0)",0,1,0.530288723771081,0.383469217700986,0.521064529368658,-0.200468640057295,1.31222551204562,0.617,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.66659967330882,1.2281798121755,2.70855102509049,0.0435250890541448,5.08239052038181,0.386,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.624620437375591,1.12325175509204,0.873279154525868,-2.32331552424867,2.43855796905851,0.438,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.02265312473666,0.313251920666318,0.969243076892381,0.584280838963397,1.77330216003609,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.418181200305262,0.187888722477087,0.3964235900122,0.0969531739588739,0.837680603956041,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.929649242509649,0.0623119923308404,0.926766534824847,0.813558253960031,1.06036413943922,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.773241430244882,0.0624945851462799,0.770999487398438,0.65969452672366,0.901183252334028,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.23021106700758,1.78918945327347,0.719421126340621,0.0350717836519464,5.48863867761845,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.3719582373255,2.09996112777259,0.783183025393251,0.033066579134746,6.1979032429279,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.0102577156715792,0.1560186494769,-0.0103768121921218,-0.311833299828407,0.299560769239832,0.844,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55259192114075,0.165828964074241,3.55085786079399,3.23485224025985,3.88085287611442,0.931,FALSE
