"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.318), 0.300)",1.37912974278033,0.423224974527781,1.32413391995869,0.0307381224708014,1.32448231704083,1.26385852557782,1.38556149242596,0.927,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.0996251180260976,0.40703609751222,0.121430559145206,-0.708878820449393,0.813361604907406,0.09,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.227545995820174,0.429933879830916,-0.291463208843324,-0.872517375363415,0.679908785352901,0.039,TRUE
"B1","normal(0, 1.0)",0,1,0.478718715688097,0.166245496221617,0.480405689193132,0.153205989107848,0.80335539129917,0.834,FALSE
"B2","normal(0, 1.0)",0,1,0.0505945598045767,0.53191661080124,0.0239341038076779,-0.940243980398888,1.13288959274526,0.468,TRUE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.09766077263058,0.950529242465222,3.08199041671557,0.969114441622247,5.22588023418479,0.525,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.113459528861456,1.00027214451085,0.289942038101002,-2.44611298973985,1.93597169178702,0.5,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.23873703101743,0.184298008741003,0.204785492952081,0.0131213580088173,0.702690214617505,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.145829233711628,0.103476755218848,0.12259109719654,0.0189466230338641,0.40355885763283,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.560671907952547,0.0655626364802067,0.555639483402259,0.446103508427224,0.707791075791169,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.772161819070134,0.039181843726852,0.770856130019069,0.697242250849835,0.850337473563595,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.24263171749612,1.93915097385417,0.703735602804186,0.0278650689177433,5.96209798374925,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.12598680043135,1.24061163198707,0.718041009636997,0.032672765747344,4.67018839852223,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.201161034987129,0.0834146168130995,-0.202176653337292,-0.363419238733104,-0.0353239712270864,0.917,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.49137852962747,2.40522306266152,3.9749450290559,1.49649415057831,10.6950700226269,0.004,TRUE
