"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",3.09766077263058,0.969114441622247,3.08199041671557,5.22588023418479,3438,1.0009
"mu_mu_C[1]",0.113459528861456,-2.44611298973985,0.289942038101002,1.93597169178702,2500,1.0004
"sigma_eps_E",0.23873703101743,0.0131213580088173,0.204785492952081,0.702690214617505,2135,0.9995
"sigma_eps_C",0.145829233711628,0.0189466230338641,0.12259109719654,0.40355885763283,2529,1.001
"phi_E",0.0996251180260976,-0.708878820449393,0.121430559145206,0.813361604907406,7634,0.9996
"phi_C",-0.227545995820174,-0.872517375363415,-0.291463208843324,0.679908785352901,5461,1.0003
"sigma_r_E",0.560671907952547,0.446103508427224,0.555639483402259,0.707791075791169,6809,0.9994
"sigma_r_C",0.772161819070134,0.697242250849835,0.770856130019069,0.850337473563595,11819,0.9995
"r_E",3.31159281509098,1.99613465787424,3.2390212874557,5.02491531930378,6888,0.9995
"r_C",1.6902246788495,1.3829846636573,1.68288073684091,2.05699202560172,11473,0.9995
"sigma_mu_E",1.24263171749612,0.0278650689177433,0.703735602804186,5.96209798374925,685,1.0056
"sigma_mu_C",1.12598680043135,0.032672765747344,0.718041009636997,4.67018839852223,3456,1.0025
"sigma_IE",0.198865471923233,0.00538728983949659,0.137763992542646,0.71056345538864,8430,0.9996
"R_G",1.32413391995869,1.26385852557782,1.32448231704083,1.38556149242596,12505,0.9997
"R_G_boat",4.49137852962747,1.49649415057831,3.9749450290559,10.6950700226269,7163,1.0006
"B1",0.478718715688097,0.153205989107848,0.480405689193132,0.80335539129917,8191,0.9998
"B2",0.0505945598045767,-0.940243980398888,0.0239341038076779,1.13288959274526,7791,0.9994
"B1_C",-0.201161034987129,-0.363419238733104,-0.202176653337292,-0.0353239712270864,11314,0.9995
