"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_E",0.699255324679708,0.968405449225101,1.26464869049755,0.0106465564266453,0.0133900412423127
"R_G",1.3243282939904,1.33392251606185,0.302394325903165,0.0106465564266453,0.0133900412423127
"sigma_mu_C",0.71962717473933,0.521917049071017,0.202147277545073,0.0106465564266453,0.0133900412423127
"r_C",1.68218875494061,1.71526684722356,0.137690062165705,0.0106465564266453,0.0133900412423127
"phi_C",-0.289777190430814,-0.356737619341876,-0.131970741019012,0.0106465564266453,0.0133900412423127
"sigma_r_C",0.771014662663042,0.763544150292562,-0.131083724251837,0.0106465564266453,0.0133900412423127
"R_G_boat",3.9749450290559,3.95757753575253,-0.101518353069177,0.0106465564266453,0.0133900412423127
"sigma_r_E",0.555446525103521,0.57165571388056,0.0962658847370173,0.0106465564266453,0.0133900412423127
"sigma_eps_E",0.203874923552369,0.249919655552633,0.091718107791208,0.0106465564266453,0.0133900412423127
"r_E",3.2412721202297,3.06010133408129,-0.0891369838137477,0.0106465564266453,0.0133900412423127
"sigma_IE",0.137704619112866,0.14504959725692,0.0758790883288648,0.0106465564266453,0.0133900412423127
"phi_E",0.120573991763986,0.178436745187692,0.0631598535060407,0.0106465564266453,0.0133900412423127
"sigma_eps_C",0.122831491859628,0.115756079664575,-0.0543057509505586,0.0106465564266453,0.0133900412423127
