"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,73.4,0.6037,TRUE,TRUE
"gear",3,"2024-12-03",27,29.06,0.4938,TRUE,TRUE
"gear",4,"2024-12-04",30,29.426,0.5796,TRUE,TRUE
"gear",5,"2024-12-05",20,21.732,0.4857,TRUE,TRUE
"gear",6,"2024-12-06",25,31.002,0.3577,TRUE,TRUE
"gear",7,"2024-12-07",31,33.423,0.4889,TRUE,TRUE
"gear",10,"2024-12-10",23,24.327,0.512,TRUE,TRUE
"gear",11,"2024-12-11",20,22.795,0.4397,TRUE,TRUE
"gear",12,"2024-12-12",39,34.967,0.6727,TRUE,TRUE
"gear",13,"2024-12-13",22,28.055,0.34,TRUE,TRUE
"gear",14,"2024-12-14",37,37.716,0.5453,TRUE,TRUE
"gear",15,"2024-12-15",33,36.127,0.471,TRUE,TRUE
"gear",18,"2024-12-18",32,31.775,0.5709,TRUE,TRUE
"gear",20,"2024-12-20",22,25.544,0.4294,TRUE,TRUE
"gear",21,"2024-12-21",20,22.933,0.4366,TRUE,TRUE
"gear",22,"2024-12-22",19,23.697,0.366,TRUE,TRUE
"gear",23,"2024-12-23",29,27.936,0.5983,TRUE,TRUE
"gear",24,"2024-12-24",31,31.536,0.5475,TRUE,TRUE
"gear",26,"2024-12-26",33,33.721,0.5413,TRUE,TRUE
"gear",27,"2024-12-27",50,52.592,0.5098,TRUE,TRUE
"gear",28,"2024-12-28",58,59.033,0.5422,TRUE,TRUE
"gear",31,"2024-12-31",96,95.008,0.5707,TRUE,TRUE
"gear",32,"2025-01-01",55,63.489,0.4132,TRUE,TRUE
"gear",33,"2025-01-02",28,28.751,0.5394,TRUE,TRUE
"gear",34,"2025-01-03",55,53.643,0.5863,TRUE,TRUE
"gear",35,"2025-01-04",39,42.216,0.4821,TRUE,TRUE
"gear",38,"2025-01-07",19,21.701,0.4444,TRUE,TRUE
"gear",39,"2025-01-08",29,29.238,0.5519,TRUE,TRUE
"gear",40,"2025-01-09",35,34.486,0.5738,TRUE,TRUE
"gear",41,"2025-01-10",34,42.52,0.3409,TRUE,TRUE
"gear",42,"2025-01-11",149,130.387,0.712,TRUE,TRUE
"gear",45,"2025-01-14",50,48.047,0.6008,TRUE,TRUE
"gear",47,"2025-01-16",16,20.037,0.372,TRUE,TRUE
"gear",48,"2025-01-17",47,48.314,0.5329,TRUE,TRUE
"gear",49,"2025-01-18",62,60.952,0.5806,TRUE,TRUE
"gear",52,"2025-01-21",16,17.622,0.4848,TRUE,TRUE
"gear",53,"2025-01-22",8,11.959,0.2717,TRUE,TRUE
"gear",54,"2025-01-23",16,15.693,0.5778,TRUE,TRUE
"gear",55,"2025-01-24",9,16.352,0.1582,FALSE,TRUE
"gear",56,"2025-01-25",68,61.13,0.6743,TRUE,TRUE
"gear",60,"2025-01-29",32,32.059,0.5585,TRUE,TRUE
"gear",61,"2025-01-30",24,24.256,0.5534,TRUE,TRUE
"gear",62,"2025-01-31",14,20.883,0.2464,FALSE,TRUE
"gear",63,"2025-02-01",48,45.608,0.6153,TRUE,TRUE
"gear",67,"2025-02-05",2,5.825,0.1336,FALSE,TRUE
"gear",68,"2025-02-06",4,6.548,0.2846,TRUE,TRUE
"gear",69,"2025-02-07",13,16.489,0.3631,TRUE,TRUE
"gear",70,"2025-02-08",65,63.957,0.581,TRUE,TRUE
"gear",73,"2025-02-11",20,20.828,0.5262,TRUE,TRUE
"gear",74,"2025-02-12",11,14.098,0.3701,TRUE,TRUE
"gear",76,"2025-02-14",23,28.398,0.373,TRUE,TRUE
"gear",77,"2025-02-15",65,60.911,0.6296,TRUE,TRUE
"gear",81,"2025-02-19",12,15.932,0.342,TRUE,TRUE
"gear",82,"2025-02-20",30,27.183,0.6544,TRUE,TRUE
"gear",83,"2025-02-21",18,23.15,0.3448,TRUE,TRUE
"gear",84,"2025-02-22",28,30.02,0.4963,TRUE,TRUE
"gear",87,"2025-02-25",11,15.188,0.3136,TRUE,TRUE
"gear",88,"2025-02-26",32,30.489,0.6109,TRUE,TRUE
"gear",89,"2025-02-27",32,31.087,0.589,TRUE,TRUE
"gear",90,"2025-02-28",16,29.195,0.1263,FALSE,TRUE
"gear",91,"2025-03-01",105,90.392,0.7223,TRUE,TRUE
"gear",94,"2025-03-04",1,5.472,0.0383,FALSE,TRUE
"gear",94,"2025-03-04",3,5.472,0.2175,FALSE,TRUE
"gear",94,"2025-03-04",9,5.472,0.8742,FALSE,TRUE
"gear",95,"2025-03-05",0,4.451,0.0145,FALSE,FALSE
"gear",95,"2025-03-05",7,4.451,0.8367,FALSE,TRUE
"gear",95,"2025-03-05",1,4.451,0.0713,FALSE,TRUE
"gear",96,"2025-03-06",17,21.8,0.2943,TRUE,TRUE
"gear",96,"2025-03-06",35,21.8,0.9376,FALSE,TRUE
"gear",96,"2025-03-06",20,21.8,0.4515,TRUE,TRUE
"gear",97,"2025-03-07",13,13.236,0.5316,TRUE,TRUE
"gear",97,"2025-03-07",9,13.236,0.2337,FALSE,TRUE
"gear",97,"2025-03-07",9,13.236,0.2337,FALSE,TRUE
"gear",98,"2025-03-08",58,57.712,0.5498,TRUE,TRUE
"gear",98,"2025-03-08",54,57.712,0.4576,TRUE,TRUE
"gear",98,"2025-03-08",69,57.712,0.7606,FALSE,TRUE
"gear",101,"2025-03-11",18,15.422,0.6993,TRUE,TRUE
"gear",101,"2025-03-11",13,15.422,0.3834,TRUE,TRUE
"gear",101,"2025-03-11",12,15.422,0.3151,TRUE,TRUE
"gear",102,"2025-03-12",13,17.796,0.2551,TRUE,TRUE
"gear",102,"2025-03-12",17,17.796,0.4987,TRUE,TRUE
"gear",102,"2025-03-12",22,17.796,0.7574,FALSE,TRUE
"gear",104,"2025-03-14",13,22.268,0.1097,FALSE,TRUE
"gear",104,"2025-03-14",18,22.268,0.325,TRUE,TRUE
"gear",104,"2025-03-14",33,22.268,0.9006,FALSE,TRUE
"gear",105,"2025-03-15",6,17.707,0.0168,FALSE,FALSE
"gear",105,"2025-03-15",14,17.707,0.3181,TRUE,TRUE
"gear",105,"2025-03-15",29,17.707,0.9377,FALSE,TRUE
"gear",108,"2025-03-18",10,15.456,0.1875,FALSE,TRUE
"gear",108,"2025-03-18",15,15.456,0.5164,TRUE,TRUE
"gear",108,"2025-03-18",20,15.456,0.7894,FALSE,TRUE
"gear",109,"2025-03-19",15,14.318,0.5928,TRUE,TRUE
"gear",109,"2025-03-19",13,14.318,0.4533,TRUE,TRUE
"gear",109,"2025-03-19",16,14.318,0.6556,TRUE,TRUE
"gear",110,"2025-03-20",4,4.673,0.4561,TRUE,TRUE
"gear",110,"2025-03-20",4,4.673,0.4561,TRUE,TRUE
"gear",110,"2025-03-20",1,4.673,0.0634,FALSE,TRUE
"gear",111,"2025-03-21",14,12.13,0.681,TRUE,TRUE
"gear",111,"2025-03-21",8,12.13,0.2213,FALSE,TRUE
"gear",111,"2025-03-21",9,12.13,0.2969,TRUE,TRUE
"gear",112,"2025-03-22",56,58.946,0.4778,TRUE,TRUE
"gear",112,"2025-03-22",63,58.946,0.6288,TRUE,TRUE
"gear",112,"2025-03-22",65,58.946,0.6675,TRUE,TRUE
"gear",115,"2025-03-25",40,25.351,0.9346,FALSE,TRUE
"gear",115,"2025-03-25",22,25.351,0.3905,TRUE,TRUE
"gear",115,"2025-03-25",13,25.351,0.0601,FALSE,TRUE
"gear",117,"2025-03-27",18,16.821,0.6161,TRUE,TRUE
"gear",117,"2025-03-27",13,16.821,0.3066,TRUE,TRUE
"gear",117,"2025-03-27",17,16.821,0.5584,TRUE,TRUE
"gear",118,"2025-03-28",17,29.682,0.0887,FALSE,TRUE
"gear",118,"2025-03-28",33,29.682,0.6671,TRUE,TRUE
"gear",118,"2025-03-28",31,29.682,0.5972,TRUE,TRUE
"gear",119,"2025-03-29",91,127.939,0.1505,FALSE,TRUE
"gear",119,"2025-03-29",151,127.939,0.7584,FALSE,TRUE
"gear",119,"2025-03-29",161,127.939,0.8258,FALSE,TRUE
