"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.596153846153846,0.980769230769231,0.511370192307692,0.265333477237795,52,52
"catch",0.566188197767145,0.990430622009569,0.507607655502392,0.295857461884606,627,627
