"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,11,0.983622813816029,9.6488,10,881.5268,0.00594426373352656,0.926984386865063,FALSE
2,2500,4,0.990176490562967,9.3012,10,720.9616,0.00608395551538785,0.959716767406524,FALSE
3,2500,22,0.976382713578928,8.9828,9,508.7252,0.00871707471306284,0.913461077139233,FALSE
4,2500,15,0.987531215177105,9.9888,10,1019.8248,0.00543410289072191,0.976940604845257,FALSE
