"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",2.6816062701923,0.094682565269181,2.70922745653319,5.12347733709163,6202,1.0002
"mu_mu_C[1]",0.647475542779517,-2.17104202555631,0.869504734603822,2.41062137587322,5088,1.0009
"sigma_eps_E",0.927090646468769,0.535002971738186,0.877480385523424,1.59610640703233,3360,1.0001
"sigma_eps_C",0.427539733148378,0.115678404039206,0.40331052407734,0.86344581777851,3478,1.0013
"phi_E",0.733442977634289,0.355279061470299,0.759957360758281,0.954602884126385,4073,1.0003
"phi_C",-0.124029735850827,-0.776716588023895,-0.16309881813912,0.718172665249574,5761,1
"sigma_r_E",0.944294547349547,0.824703468034783,0.942181634018207,1.07651616987155,16856,0.9997
"sigma_r_C",0.772536146800878,0.65317805507603,0.769783228330417,0.907485361595464,11830,1.0001
"r_E",1.13662686492059,0.862896852827295,1.12649879491278,1.47029458679834,16420,0.9996
"r_C",1.71135120612814,1.21428531668458,1.68757510737602,2.34388786202279,11798,1.0001
"sigma_mu_E",1.20454707650415,0.0313626410005693,0.736438342336918,5.57833760229678,7237,1.0005
"sigma_mu_C",1.33631460737816,0.0308099965545767,0.760341595823742,6.46830669077176,6445,1
"sigma_IE",0.198892236816696,0.0044363797588626,0.136826586797399,0.721814603091184,16522,0.9997
"R_G",1.27966107205313,0.688775442898624,1.22754541669483,2.18677631527964,15746,1
"R_G_boat",3.5534047253262,3.2376374443245,3.55212922785032,3.87779568155007,16595,0.9998
"B1",0.351055877195317,0.128464220834558,0.351487931312258,0.570904691496869,16149,0.9998
"B2",0.591320047988906,0.0685235549431259,0.582186727914438,1.16412238017594,15843,1
"B1_C",-0.0122156011088751,-0.319033312428789,-0.0122660370769581,0.29315823792216,14391,1.0001
