"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.7491961414791,0.980707395498392,0.499626205787781,0.223045353654471,311,311
"catch",0.738023044269254,0.990903577926016,0.498953153426319,0.277600466095534,1649,1649
