"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.27966107205313,0.391606200147863,1.22754541669483,0.688775442898624,2.18677631527964,0.003,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.733442977634289,0.156562692006011,0.759957360758281,0.355279061470299,0.954602884126385,0.65,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.124029735850827,0.396722610745954,-0.16309881813912,-0.776716588023895,0.718172665249574,0.113,TRUE
"B1","normal(0, 1.0)",0,1,0.351055877195317,0.112473028375944,0.351487931312258,0.128464220834558,0.570904691496869,0.888,FALSE
"B2","normal(0, 1.0)",0,1,0.591320047988906,0.278376458240061,0.582186727914438,0.0685235549431259,1.16412238017594,0.722,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.6816062701923,1.22220507365364,2.70922745653319,0.094682565269181,5.12347733709163,0.389,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.647475542779517,1.09033864993952,0.869504734603822,-2.17104202555631,2.41062137587322,0.455,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.927090646468769,0.277648448538835,0.877480385523424,0.535002971738186,1.59610640703233,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.427539733148378,0.18831946759942,0.40331052407734,0.115678404039206,0.86344581777851,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.944294547349547,0.063283628812148,0.942181634018207,0.824703468034783,1.07651616987155,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.772536146800878,0.0650054685940822,0.769783228330417,0.65317805507603,0.907485361595464,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.20454707650415,1.57168318926917,0.736438342336918,0.0313626410005693,5.57833760229678,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.33631460737816,1.93350135946924,0.760341595823742,0.0308099965545767,6.46830669077176,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.0122156011088751,0.15751245853424,-0.0122660370769581,-0.319033312428789,0.29315823792216,0.842,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.5534047253262,0.163473141385941,3.55212922785032,3.2376374443245,3.87779568155007,0.932,FALSE
