"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.70096463022508,0.980707395498392,0.498565780628817,0.226253736336808,311,311
"catch",0.457246816252274,0.989084293511219,0.498414559717939,0.277346849244569,1649,1649
