"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","in_50","in_95"
"trailer",51,"2024-11-05",0,0.78,0.2802,0.56033,TRUE,TRUE
"trailer",52,"2024-11-06",1,0.78,0.6876,0.56033,TRUE,TRUE
"trailer",53,"2024-11-07",4,0.78,0.9732,0.56033,FALSE,TRUE
"trailer",54,"2024-11-08",1,0.78,0.6876,0.56033,TRUE,TRUE
"trailer",55,"2024-11-09",0,2.255,0.1495,0.29898,FALSE,TRUE
"trailer",58,"2024-11-12",0,0.78,0.2802,0.56033,TRUE,TRUE
"trailer",59,"2024-11-13",0,0.78,0.2802,0.56033,TRUE,TRUE
"trailer",60,"2024-11-14",0,0.78,0.2802,0.56033,TRUE,TRUE
"trailer",65,"2024-11-19",0,0.78,0.2802,0.56033,TRUE,TRUE
"trailer",66,"2024-11-20",0,0.78,0.2802,0.56033,TRUE,TRUE
"trailer",67,"2024-11-21",0,0.78,0.2802,0.56033,TRUE,TRUE
"trailer",68,"2024-11-22",0,0.78,0.2802,0.56033,TRUE,TRUE
"trailer",72,"2024-11-26",1,0.78,0.6876,0.56033,TRUE,TRUE
"trailer",76,"2024-11-30",2,2.255,0.6034,0.29898,TRUE,TRUE
"osp",3,"2024-09-18",23,11.074,0.9059,0.03078,FALSE,TRUE
"osp",4,"2024-09-19",11,10.647,0.6183,0.03222,TRUE,TRUE
"osp",5,"2024-09-20",8,10.529,0.4714,0.03256,TRUE,TRUE
"osp",6,"2024-09-21",53,31.083,0.8509,0.00828,FALSE,TRUE
"osp",7,"2024-09-22",58,31.538,0.8764,0.008,FALSE,TRUE
"osp",11,"2024-09-26",8,10.482,0.4737,0.03298,TRUE,TRUE
"osp",12,"2024-09-27",5,10.295,0.295,0.03366,TRUE,TRUE
"osp",13,"2024-09-28",12,29.312,0.2254,0.00866,FALSE,TRUE
"osp",14,"2024-09-29",18,29.699,0.364,0.00853,TRUE,TRUE
"osp",15,"2024-09-30",18,10.868,0.832,0.03139,FALSE,TRUE
"osp",17,"2024-10-02",5,4.306,0.6693,0.10933,TRUE,TRUE
"osp",20,"2024-10-05",31,12.98,0.9379,0.025,FALSE,TRUE
"osp",24,"2024-10-09",5,4.292,0.6708,0.10945,TRUE,TRUE
"osp",26,"2024-10-11",3,4.255,0.4596,0.11135,TRUE,TRUE
"osp",28,"2024-10-13",9,12.083,0.4678,0.02749,TRUE,TRUE
"osp",29,"2024-10-14",4,4.28,0.5746,0.11038,TRUE,TRUE
"osp",30,"2024-10-15",5,4.3,0.6703,0.10984,TRUE,TRUE
"osp",34,"2024-10-19",0,11.679,0.0145,0.02898,FALSE,FALSE
"catch",2,"2024-09-17",0,6.405,0.1079,0.21574,FALSE,TRUE
"catch",6,"2024-09-21",6,4.766,0.7653,0.26395,FALSE,TRUE
"catch",12,"2024-09-27",0,4.27,0.1384,0.27688,FALSE,TRUE
"catch",18,"2024-10-03",6,7.547,0.5951,0.16448,TRUE,TRUE
"catch",20,"2024-10-05",15,8.924,0.8292,0.15976,FALSE,TRUE
"catch",26,"2024-10-11",6,2.516,0.8846,0.33306,FALSE,TRUE
"catch",27,"2024-10-12",0,11.898,0.066,0.13208,FALSE,TRUE
"catch",27,"2024-10-12",0,8.924,0.0799,0.15976,FALSE,TRUE
"catch",28,"2024-10-13",8,8.924,0.6565,0.15976,TRUE,TRUE
"catch",32,"2024-10-17",1,5.032,0.286,0.21528,TRUE,TRUE
"catch",32,"2024-10-17",4,10.063,0.4,0.13573,TRUE,TRUE
"catch",32,"2024-10-17",4,5.032,0.5959,0.21528,TRUE,TRUE
"catch",39,"2024-10-24",12,7.547,0.8031,0.16448,FALSE,TRUE
"catch",45,"2024-10-30",12,10.063,0.7215,0.13573,TRUE,TRUE
"catch",53,"2024-11-07",24,16.289,0.7982,0.10663,FALSE,TRUE
"catch",54,"2024-11-08",6,6.516,0.6599,0.19463,TRUE,TRUE
"catch",54,"2024-11-08",6,6.516,0.6599,0.19463,TRUE,TRUE
