"draw","C_sum","C_expected_sum","E_sum"
6,22736,22703.2852070388,25275.3676492697
9,21346,21210.3666993612,23165.1806661254
12,19017,19003.531285403,23136.2237169183
14,20236,20289.0242682507,23709.9396014383
17,23794,23837.4375807912,27207.1929355328
18,21608,21525.8610228471,26144.7381648006
31,19925,19881.6801321626,24606.2034866507
32,19376,19266.8122305264,23544.1787044326
39,20031,20177.3242569787,25094.2957492999
45,20691,20483.5742464133,25471.2825507885
47,25639,25862.5385654245,30523.5211146942
55,18709,18795.5959488457,23773.6691732137
56,24058,24023.4489418064,29265.8187127187
57,22982,22800.7245860086,25843.6358868092
61,19233,19281.4268472288,24536.570067121
70,20393,20219.7392342593,25059.1638833514
71,20402,20125.5774629493,26282.5420633767
74,19855,20068.4181665461,24903.9453826731
82,22478,22397.2102643384,25020.6301073697
90,22861,23020.2090619265,26293.4956966066
109,21530,21850.6877737668,25819.0963604344
127,23513,23847.8985362552,26233.2475194079
128,21043,20963.7226076248,25754.018924301
133,23032,23350.020921813,27393.2694226614
144,23740,23784.6626131166,25493.8287579163
148,22139,21992.3086696882,26465.3258692775
149,20518,20314.8381499551,25891.0203495388
159,21297,21296.689759209,26072.163123776
162,19902,19785.0049932705,22973.063875644
163,19165,19186.8225895525,24728.6615882765
164,19798,19826.663869321,24985.809850953
170,19790,19774.1152240818,24468.3977273563
176,22040,22139.2442729941,26357.9534520795
178,20404,20530.9288893481,23431.8679286526
179,20719,20728.6246699557,25783.9348991406
180,21737,21496.6059680173,25827.0601002691
182,22537,22464.7004714716,26211.3634321405
189,22946,22877.9097241662,24989.8517478009
197,21864,21665.6437154637,26978.3683333222
201,19878,19750.9424952199,24771.7603809403
210,19536,19566.0328695525,22076.4409346034
213,17532,17563.1819094799,23208.701789296
215,20797,20834.1746544378,25438.0327567644
224,22375,22397.2573363549,27506.6790087962
235,19946,19983.0451052592,25141.2552017
261,21149,21028.7939807824,25129.4074444107
262,21216,21087.9721405738,24688.9382574484
264,19088,18868.6012455745,22913.103118789
273,19268,19304.6278457312,23135.4625729476
276,21249,21221.6462513856,25410.1778113213
277,22641,22487.3932037388,28280.6574922195
285,19942,20115.4174125718,23820.4624606607
288,22993,23339.9961174674,27592.1205834164
290,23175,23196.7726318117,27746.3399362031
292,24415,24329.768273803,28208.8933674224
294,19804,19977.5253210366,23649.8149018785
299,20826,20653.1356334221,25079.0510764688
302,21556,21534.4967096443,28026.8347060928
303,21502,21554.1682352934,25652.7952427972
304,21449,21441.1018583771,26208.5733014629
307,20705,20954.1125035321,23810.1097717557
308,22569,22740.7109180465,27095.7309436089
319,20274,20259.580578227,24779.4362189053
320,21163,21223.2583515843,25064.7039425843
321,22081,22059.3138154655,25282.9013727979
322,19893,19824.7386830356,24654.757368174
325,22235,22055.5980412498,25438.4695530018
339,21238,21208.0808316111,25448.6270007356
341,19174,19069.1944193915,24089.7693842269
358,22585,22585.3259337212,25990.6754960962
367,22053,22088.9487178926,24649.9980416808
369,21768,21757.2382457355,26419.1853573798
371,23003,22959.2043314491,25607.237957945
380,21397,21236.8524630343,24270.7072396695
385,21088,21005.5341987888,25917.0506024411
388,19666,19791.5584793198,23437.1439127771
391,21269,21187.5305417303,24440.9524185432
392,22383,22205.5166762712,24894.131862504
393,20545,20501.4177536515,23881.0119486574
394,21930,21945.4864974161,24680.7645630878
397,21045,21074.724124286,25372.2495455914
401,21293,21251.2478274285,26522.3094566579
436,19911,20030.4801472654,24829.5155244744
442,18875,18609.3643013312,23373.7163027926
445,21565,21664.1087321684,25745.4539740599
448,19410,19414.7794747566,25266.8437500946
449,21964,21777.4547437532,24799.9578543938
458,21113,20849.1520720485,24082.7283545825
461,21506,21301.2358501518,24168.821934354
467,22797,22803.2037428864,26569.1100689282
485,22513,22640.0244776548,25482.4756257959
505,22002,21982.6228091958,25222.4525301109
506,21151,21069.5195750212,24921.9494541273
509,21762,21647.3374536003,25764.5765811188
524,20103,20169.2837774196,24142.4537826153
533,20203,20151.5374907824,24023.9336265214
536,20435,20595.2580283133,24203.1150426225
537,22533,22504.3742382732,24944.1136765552
551,20276,20225.3775912969,23744.4933571494
