"fit","data_type","n_obs","n_obs_dropped","n_draws_used","rE_median","R_median","mean_mu","share_poisson","share_nb_overdisp","share_latent","pred_vmr_mean","nb_vmr_mean","ppc_coverage_50","ppc_pit_sd","lever"
"shore_all_gear_Dungeness_Kept","gear",311,0,2000,18.2726026419347,1.27888849603317,45.52,0.1514,0.5776,0.271,4.957,3.607,0.701,0.2263,"observation NB over-dispersion dominates: lever is r_E / sigma_r_E prior (T1.5 5a; pair with T1.3)"
