"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.576923076923077,0.980769230769231,0.517839879799812,0.268034051739982,52,52
"catch",0.441786283891547,0.985645933014354,0.506613504098559,0.29469025827413,627,627
