"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","in_50","in_95"
"trailer",42,"2025-01-11",1,2.004,0.4404,0.32605,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.204,0.963,0.44892,FALSE,TRUE
"trailer",47,"2025-01-16",0,1.204,0.2245,0.44892,FALSE,TRUE
"trailer",48,"2025-01-17",3,1.204,0.8767,0.44892,FALSE,TRUE
"trailer",49,"2025-01-18",4,2.004,0.8393,0.32605,FALSE,TRUE
"trailer",52,"2025-01-21",1,1.204,0.576,0.44892,TRUE,TRUE
"trailer",53,"2025-01-22",1,1.204,0.576,0.44892,TRUE,TRUE
"trailer",54,"2025-01-23",0,1.204,0.2245,0.44892,FALSE,TRUE
"trailer",55,"2025-01-24",1,1.204,0.576,0.44892,TRUE,TRUE
"trailer",56,"2025-01-25",1,2.004,0.4404,0.32605,TRUE,TRUE
"trailer",60,"2025-01-29",3,1.204,0.8767,0.44892,FALSE,TRUE
"trailer",61,"2025-01-30",0,1.204,0.2245,0.44892,FALSE,TRUE
"trailer",62,"2025-01-31",0,1.204,0.2245,0.44892,FALSE,TRUE
"trailer",63,"2025-02-01",0,0.959,0.2581,0.51613,TRUE,TRUE
"trailer",67,"2025-02-05",0,0.577,0.3192,0.63841,TRUE,TRUE
"trailer",68,"2025-02-06",0,0.577,0.3192,0.63841,TRUE,TRUE
"trailer",69,"2025-02-07",0,0.577,0.3192,0.63841,TRUE,TRUE
"trailer",70,"2025-02-08",2,1.588,0.7088,0.39836,TRUE,TRUE
"trailer",73,"2025-02-11",0,0.577,0.3192,0.63841,TRUE,TRUE
"trailer",74,"2025-02-12",1,0.577,0.7533,0.63841,FALSE,TRUE
"trailer",76,"2025-02-14",1,0.577,0.7533,0.63841,FALSE,TRUE
"trailer",77,"2025-02-15",2,0.959,0.8255,0.51613,FALSE,TRUE
"trailer",81,"2025-02-19",0,0.577,0.3192,0.63841,TRUE,TRUE
"trailer",82,"2025-02-20",0,0.577,0.3192,0.63841,TRUE,TRUE
"trailer",83,"2025-02-21",0,0.577,0.3192,0.63841,TRUE,TRUE
"trailer",84,"2025-02-22",1,0.959,0.6412,0.51613,TRUE,TRUE
"trailer",87,"2025-02-25",0,0.577,0.3192,0.63841,TRUE,TRUE
"trailer",88,"2025-02-26",2,0.577,0.9092,0.63841,FALSE,TRUE
"trailer",89,"2025-02-27",0,0.577,0.3192,0.63841,TRUE,TRUE
"trailer",90,"2025-02-28",0,0.577,0.3192,0.63841,TRUE,TRUE
"trailer",91,"2025-03-01",2,1.737,0.67,0.35483,TRUE,TRUE
"trailer",94,"2025-03-04",0,1.046,0.2407,0.48131,FALSE,TRUE
"trailer",95,"2025-03-05",0,1.046,0.2407,0.48131,FALSE,TRUE
"trailer",96,"2025-03-06",1,1.046,0.61,0.48131,TRUE,TRUE
"trailer",98,"2025-03-08",0,1.737,0.1774,0.35483,FALSE,TRUE
"trailer",101,"2025-03-11",2,1.046,0.8038,0.48131,FALSE,TRUE
"trailer",102,"2025-03-12",1,1.046,0.61,0.48131,TRUE,TRUE
"trailer",104,"2025-03-14",1,1.046,0.61,0.48131,TRUE,TRUE
"trailer",105,"2025-03-15",0,1.737,0.1774,0.35483,FALSE,TRUE
"trailer",108,"2025-03-18",2,1.046,0.8038,0.48131,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.046,0.2407,0.48131,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.046,0.2407,0.48131,FALSE,TRUE
"trailer",110,"2025-03-20",0,1.046,0.2407,0.48131,FALSE,TRUE
"trailer",111,"2025-03-21",0,1.046,0.2407,0.48131,FALSE,TRUE
"trailer",112,"2025-03-22",1,1.737,0.4744,0.35483,TRUE,TRUE
"trailer",112,"2025-03-22",6,1.737,0.9489,0.35483,FALSE,TRUE
"trailer",113,"2025-03-23",0,1.737,0.1774,0.35483,FALSE,TRUE
"trailer",115,"2025-03-25",8,1.046,0.9965,0.48131,FALSE,FALSE
"trailer",117,"2025-03-27",0,1.046,0.2407,0.48131,FALSE,TRUE
"trailer",118,"2025-03-28",0,1.046,0.2407,0.48131,FALSE,TRUE
"trailer",122,"2025-04-01",1,3.454,0.2955,0.20744,TRUE,TRUE
"trailer",123,"2025-04-02",1,3.454,0.2955,0.20744,TRUE,TRUE
"trailer",124,"2025-04-03",6,3.454,0.8107,0.20744,FALSE,TRUE
"trailer",125,"2025-04-04",13,3.454,0.9703,0.20744,FALSE,TRUE
"trailer",125,"2025-04-04",9,3.454,0.9149,0.20744,FALSE,TRUE
"trailer",126,"2025-04-05",16,5.75,0.9333,0.13235,FALSE,TRUE
"trailer",131,"2025-04-10",0,3.454,0.1037,0.20744,FALSE,TRUE
"trailer",132,"2025-04-11",2,3.454,0.4539,0.20744,TRUE,TRUE
"trailer",136,"2025-04-15",2,3.454,0.4539,0.20744,TRUE,TRUE
"trailer",140,"2025-04-19",2,5.75,0.3117,0.13235,TRUE,TRUE
"trailer",144,"2025-04-23",10,3.454,0.9347,0.20744,FALSE,TRUE
"trailer",145,"2025-04-24",3,3.454,0.5795,0.20744,TRUE,TRUE
"trailer",145,"2025-04-24",3,3.454,0.5795,0.20744,TRUE,TRUE
"trailer",146,"2025-04-25",7,3.454,0.8551,0.20744,FALSE,TRUE
"trailer",150,"2025-04-29",2,3.454,0.4539,0.20744,TRUE,TRUE
"trailer",150,"2025-04-29",3,3.454,0.5795,0.20744,TRUE,TRUE
"trailer",151,"2025-04-30",7,3.454,0.8551,0.20744,FALSE,TRUE
"trailer",152,"2025-05-01",56,7.315,0.9993,0.10359,FALSE,FALSE
"trailer",152,"2025-05-01",56,7.315,0.9993,0.10359,FALSE,FALSE
"trailer",153,"2025-05-02",3,7.315,0.3405,0.10359,TRUE,TRUE
"trailer",153,"2025-05-02",2,7.315,0.2515,0.10359,TRUE,TRUE
"trailer",154,"2025-05-03",4,12.187,0.278,0.06278,TRUE,TRUE
"trailer",155,"2025-05-04",7,12.187,0.432,0.06278,TRUE,TRUE
"trailer",155,"2025-05-04",7,12.187,0.432,0.06278,TRUE,TRUE
"trailer",158,"2025-05-07",1,7.315,0.1542,0.10359,FALSE,TRUE
"trailer",158,"2025-05-07",0,7.315,0.0518,0.10359,FALSE,TRUE
"trailer",158,"2025-05-07",0,7.315,0.0518,0.10359,FALSE,TRUE
"trailer",164,"2025-05-13",1,7.315,0.1542,0.10359,FALSE,TRUE
"trailer",164,"2025-05-13",1,7.315,0.1542,0.10359,FALSE,TRUE
"trailer",165,"2025-05-14",0,7.315,0.0518,0.10359,FALSE,TRUE
"trailer",166,"2025-05-15",11,7.315,0.7737,0.10359,FALSE,TRUE
"trailer",166,"2025-05-15",9,7.315,0.7031,0.10359,TRUE,TRUE
"trailer",167,"2025-05-16",1,7.315,0.1542,0.10359,FALSE,TRUE
"trailer",167,"2025-05-16",0,7.315,0.0518,0.10359,FALSE,TRUE
"trailer",168,"2025-05-17",3,12.187,0.2198,0.06278,FALSE,TRUE
"trailer",168,"2025-05-17",2,12.187,0.1585,0.06278,FALSE,TRUE
"trailer",172,"2025-05-21",2,7.315,0.2515,0.10359,TRUE,TRUE
"trailer",172,"2025-05-21",2,7.315,0.2515,0.10359,TRUE,TRUE
"trailer",173,"2025-05-22",13,7.315,0.8276,0.10359,FALSE,TRUE
"trailer",173,"2025-05-22",12,7.315,0.8025,0.10359,FALSE,TRUE
"trailer",174,"2025-05-23",10,7.315,0.7407,0.10359,TRUE,TRUE
"trailer",174,"2025-05-23",5,7.315,0.492,0.10359,TRUE,TRUE
"trailer",175,"2025-05-24",23,20.221,0.6871,0.03927,TRUE,TRUE
"trailer",175,"2025-05-24",7,20.221,0.2944,0.03927,TRUE,TRUE
"trailer",186,"2025-06-04",2,9.311,0.2047,0.08253,FALSE,TRUE
"trailer",186,"2025-06-04",2,9.311,0.2047,0.08253,FALSE,TRUE
"trailer",187,"2025-06-05",5,9.311,0.4152,0.08253,TRUE,TRUE
"trailer",187,"2025-06-05",4,9.311,0.3509,0.08253,TRUE,TRUE
"trailer",187,"2025-06-05",1,9.311,0.1239,0.08253,FALSE,TRUE
"trailer",188,"2025-06-06",1,9.311,0.1239,0.08253,FALSE,TRUE
"trailer",188,"2025-06-06",2,9.311,0.2047,0.08253,FALSE,TRUE
"trailer",189,"2025-06-07",13,15.452,0.5668,0.04926,TRUE,TRUE
"trailer",189,"2025-06-07",14,15.452,0.5945,0.04926,TRUE,TRUE
"trailer",202,"2025-06-20",8,9.311,0.5748,0.08253,TRUE,TRUE
"trailer",202,"2025-06-20",8,9.311,0.5748,0.08253,TRUE,TRUE
"trailer",203,"2025-06-21",6,15.452,0.3166,0.04926,TRUE,TRUE
"trailer",203,"2025-06-21",2,15.452,0.1262,0.04926,FALSE,TRUE
"trailer",214,"2025-07-02",16,33.598,0.3648,0.0214,TRUE,TRUE
"trailer",217,"2025-07-05",74,55.843,0.738,0.01248,TRUE,TRUE
"trailer",228,"2025-07-16",13,33.598,0.3055,0.0214,TRUE,TRUE
"trailer",228,"2025-07-16",12,33.598,0.2847,0.0214,TRUE,TRUE
"trailer",229,"2025-07-17",15,33.598,0.3455,0.0214,TRUE,TRUE
"trailer",229,"2025-07-17",14,33.598,0.3257,0.0214,TRUE,TRUE
"trailer",231,"2025-07-19",73,55.843,0.733,0.01248,TRUE,TRUE
"trailer",234,"2025-07-22",54,33.598,0.804,0.0214,FALSE,TRUE
"trailer",241,"2025-07-29",39,33.598,0.6871,0.0214,TRUE,TRUE
"trailer",241,"2025-07-29",15,33.598,0.3455,0.0214,TRUE,TRUE
"trailer",242,"2025-07-30",18,33.598,0.4019,0.0214,TRUE,TRUE
"trailer",242,"2025-07-30",12,33.598,0.2847,0.0214,TRUE,TRUE
"trailer",243,"2025-07-31",27,33.598,0.5458,0.0214,TRUE,TRUE
"trailer",243,"2025-07-31",13,33.598,0.3055,0.0214,TRUE,TRUE
"trailer",244,"2025-08-01",67,36.299,0.8472,0.01955,FALSE,TRUE
"trailer",244,"2025-08-01",66,36.299,0.8427,0.01955,FALSE,TRUE
"trailer",245,"2025-08-02",96,60.373,0.8011,0.01142,FALSE,TRUE
"trailer",245,"2025-08-02",47,60.373,0.5323,0.01142,TRUE,TRUE
"trailer",248,"2025-08-05",27,36.299,0.5139,0.01955,TRUE,TRUE
"trailer",249,"2025-08-06",6,36.299,0.1385,0.01955,FALSE,TRUE
"trailer",249,"2025-08-06",11,36.299,0.2432,0.01955,FALSE,TRUE
"trailer",249,"2025-08-06",10,36.299,0.2229,0.01955,FALSE,TRUE
"trailer",256,"2025-08-13",4,36.299,0.0949,0.01955,FALSE,TRUE
"trailer",256,"2025-08-13",3,36.299,0.073,0.01955,FALSE,TRUE
"trailer",256,"2025-08-13",1,36.299,0.03,0.01955,FALSE,TRUE
"trailer",257,"2025-08-14",28,36.299,0.5275,0.01955,TRUE,TRUE
"trailer",257,"2025-08-14",6,36.299,0.1385,0.01955,FALSE,TRUE
"trailer",258,"2025-08-15",4,36.299,0.0949,0.01955,FALSE,TRUE
"trailer",258,"2025-08-15",2,36.299,0.0513,0.01955,FALSE,TRUE
"trailer",259,"2025-08-16",11,60.373,0.1489,0.01142,FALSE,TRUE
"trailer",259,"2025-08-16",7,60.373,0.0959,0.01142,FALSE,TRUE
"trailer",262,"2025-08-19",69,36.299,0.8558,0.01955,FALSE,TRUE
"trailer",263,"2025-08-20",52,36.299,0.7636,0.01955,FALSE,TRUE
"trailer",269,"2025-08-26",14,36.299,0.3018,0.01955,TRUE,TRUE
"trailer",269,"2025-08-26",14,36.299,0.3018,0.01955,TRUE,TRUE
"trailer",271,"2025-08-28",76,36.299,0.8823,0.01955,FALSE,TRUE
"trailer",271,"2025-08-28",71,36.299,0.8639,0.01955,FALSE,TRUE
"trailer",272,"2025-08-29",88,36.299,0.9169,0.01955,FALSE,TRUE
"trailer",272,"2025-08-29",52,36.299,0.7636,0.01955,FALSE,TRUE
"trailer",273,"2025-08-30",122,60.373,0.8736,0.01142,FALSE,TRUE
"trailer",275,"2025-09-01",85,70.95,0.7082,0.01028,TRUE,TRUE
"trailer",275,"2025-09-01",41,70.95,0.4402,0.01028,TRUE,TRUE
"trailer",277,"2025-09-03",16,25.777,0.4532,0.02859,TRUE,TRUE
"trailer",278,"2025-09-04",15,25.777,0.4312,0.02859,TRUE,TRUE
"trailer",278,"2025-09-04",6,25.777,0.1967,0.02859,FALSE,TRUE
"trailer",280,"2025-09-06",68,42.836,0.8008,0.01672,FALSE,TRUE
"trailer",280,"2025-09-06",37,42.836,0.5751,0.01672,TRUE,TRUE
"trailer",283,"2025-09-09",33,25.777,0.7236,0.02859,TRUE,TRUE
"trailer",283,"2025-09-09",30,25.777,0.688,0.02859,TRUE,TRUE
"trailer",283,"2025-09-09",28,25.777,0.6618,0.02859,TRUE,TRUE
"trailer",284,"2025-09-10",25,25.777,0.6184,0.02859,TRUE,TRUE
"trailer",284,"2025-09-10",21,25.777,0.5519,0.02859,TRUE,TRUE
"trailer",284,"2025-09-10",20,25.777,0.5336,0.02859,TRUE,TRUE
"trailer",286,"2025-09-12",24,25.777,0.6027,0.02859,TRUE,TRUE
"trailer",286,"2025-09-12",14,25.777,0.4084,0.02859,TRUE,TRUE
"trailer",287,"2025-09-13",42,42.836,0.6239,0.01672,TRUE,TRUE
"trailer",287,"2025-09-13",45,42.836,0.6505,0.01672,TRUE,TRUE
"trailer",287,"2025-09-13",42,42.836,0.6239,0.01672,TRUE,TRUE
"osp",98,"2025-03-08",4,4.587,0.5655,0.12953,TRUE,TRUE
"osp",99,"2025-03-09",1,4.449,0.2067,0.13354,FALSE,TRUE
"osp",100,"2025-03-10",5,2.798,0.8211,0.21516,FALSE,TRUE
"osp",101,"2025-03-11",6,2.824,0.8719,0.21274,FALSE,TRUE
"osp",102,"2025-03-12",2,2.742,0.5076,0.21964,TRUE,TRUE
"osp",105,"2025-03-15",0,4.442,0.067,0.13408,FALSE,TRUE
"osp",110,"2025-03-20",0,2.672,0.1122,0.22438,FALSE,TRUE
"osp",112,"2025-03-22",10,4.668,0.885,0.12633,FALSE,TRUE
"osp",113,"2025-03-23",2,4.492,0.3447,0.13266,TRUE,TRUE
"osp",116,"2025-03-26",1,2.69,0.3272,0.22298,TRUE,TRUE
"osp",117,"2025-03-27",0,2.683,0.112,0.22397,FALSE,TRUE
"osp",118,"2025-03-28",0,2.673,0.1123,0.22469,FALSE,TRUE
"osp",119,"2025-03-29",11,4.73,0.9055,0.12432,FALSE,TRUE
"osp",120,"2025-03-30",6,4.579,0.7224,0.12913,TRUE,TRUE
"osp",122,"2025-04-01",4,8.912,0.3208,0.05764,TRUE,TRUE
"osp",123,"2025-04-02",2,8.912,0.1693,0.05782,FALSE,TRUE
"osp",124,"2025-04-03",9,9.095,0.6126,0.05609,TRUE,TRUE
"osp",126,"2025-04-05",23,15.264,0.7869,0.02883,FALSE,TRUE
"osp",127,"2025-04-06",0,14.658,0.0153,0.03058,FALSE,FALSE
"osp",128,"2025-04-07",0,8.832,0.0293,0.05864,FALSE,TRUE
"osp",129,"2025-04-08",0,8.814,0.0293,0.05859,FALSE,TRUE
"osp",132,"2025-04-11",7,9.09,0.5095,0.05633,TRUE,TRUE
"osp",133,"2025-04-12",17,15.207,0.6663,0.02896,TRUE,TRUE
"osp",134,"2025-04-13",25,15.375,0.8146,0.02849,FALSE,TRUE
"osp",135,"2025-04-14",9,9.094,0.6133,0.05634,TRUE,TRUE
"osp",138,"2025-04-17",8,8.998,0.5682,0.05696,TRUE,TRUE
"osp",139,"2025-04-18",18,9.345,0.8657,0.0542,FALSE,TRUE
"osp",140,"2025-04-19",8,14.862,0.3706,0.02989,TRUE,TRUE
"osp",141,"2025-04-20",3,14.628,0.1407,0.03044,FALSE,TRUE
"osp",142,"2025-04-21",3,8.912,0.2458,0.05755,FALSE,TRUE
"osp",143,"2025-04-22",6,8.999,0.4535,0.05684,TRUE,TRUE
"osp",144,"2025-04-23",11,9.096,0.6962,0.05612,TRUE,TRUE
"osp",147,"2025-04-26",6,14.816,0.2814,0.02997,TRUE,TRUE
"osp",148,"2025-04-27",8,14.92,0.3703,0.02985,TRUE,TRUE
"osp",151,"2025-04-30",17,9.31,0.8492,0.05459,FALSE,TRUE
"osp",152,"2025-05-01",105,21.799,0.9958,0.01746,FALSE,FALSE
"osp",154,"2025-05-03",11,31.287,0.2327,0.0109,FALSE,TRUE
"osp",155,"2025-05-04",16,31.404,0.3431,0.01075,TRUE,TRUE
"osp",156,"2025-05-05",7,18.886,0.2511,0.02144,TRUE,TRUE
"osp",157,"2025-05-06",24,19.271,0.7108,0.02071,TRUE,TRUE
"osp",160,"2025-05-09",10,19.023,0.3576,0.02122,TRUE,TRUE
"osp",161,"2025-05-10",29,31.845,0.5763,0.01054,TRUE,TRUE
"osp",162,"2025-05-11",33,31.924,0.6324,0.01055,TRUE,TRUE
"osp",164,"2025-05-13",6,18.812,0.2142,0.02151,FALSE,TRUE
"osp",165,"2025-05-14",2,18.77,0.0675,0.0216,FALSE,TRUE
"osp",166,"2025-05-15",34,19.598,0.8381,0.02029,FALSE,TRUE
"osp",168,"2025-05-17",10,31.285,0.2089,0.01083,FALSE,TRUE
"osp",169,"2025-05-18",12,31.363,0.254,0.01079,TRUE,TRUE
"osp",170,"2025-05-19",1,18.811,0.0362,0.02159,FALSE,TRUE
"osp",171,"2025-05-20",3,18.581,0.1038,0.02194,FALSE,TRUE
"osp",173,"2025-05-22",48,20.27,0.924,0.01943,FALSE,TRUE
"osp",175,"2025-05-24",62,53.618,0.6892,0.00561,TRUE,TRUE
"osp",176,"2025-05-25",59,53.181,0.6723,0.00569,TRUE,TRUE
"osp",180,"2025-05-29",8,18.854,0.2885,0.02143,TRUE,TRUE
"osp",181,"2025-05-30",19,19.149,0.6126,0.02098,TRUE,TRUE
"osp",182,"2025-05-31",5,31.199,0.0951,0.01093,FALSE,TRUE
"osp",183,"2025-06-01",2,38.835,0.0261,0.00817,FALSE,TRUE
"osp",184,"2025-06-02",1,23.695,0.0268,0.01593,FALSE,TRUE
"osp",186,"2025-06-04",3,23.666,0.0771,0.01601,FALSE,TRUE
"osp",188,"2025-06-06",9,23.955,0.2533,0.01581,TRUE,TRUE
"osp",189,"2025-06-07",32,40.1,0.5187,0.00777,TRUE,TRUE
"osp",190,"2025-06-08",23,40.246,0.3833,0.00775,TRUE,TRUE
"osp",191,"2025-06-09",3,23.651,0.0772,0.01608,FALSE,TRUE
"osp",194,"2025-06-12",18,24.132,0.491,0.0156,TRUE,TRUE
"osp",195,"2025-06-13",15,24.078,0.4195,0.0157,TRUE,TRUE
"osp",196,"2025-06-14",32,40.169,0.5177,0.0077,TRUE,TRUE
"osp",197,"2025-06-15",80,67.535,0.7,0.00417,TRUE,TRUE
"osp",199,"2025-06-17",28,24.44,0.6766,0.01534,TRUE,TRUE
"osp",203,"2025-06-21",39,40.233,0.6034,0.00768,TRUE,TRUE
"osp",204,"2025-06-22",113,42.616,0.9474,0.00709,FALSE,TRUE
"osp",205,"2025-06-23",55,25.324,0.9046,0.01449,FALSE,TRUE
"osp",206,"2025-06-24",83,26.254,0.9705,0.01384,FALSE,TRUE
"osp",207,"2025-06-25",37,24.691,0.7866,0.01504,FALSE,TRUE
"osp",210,"2025-06-28",131,43.653,0.9651,0.0069,FALSE,TRUE
"osp",211,"2025-06-29",80,41.531,0.8734,0.00738,FALSE,TRUE
"osp",213,"2025-07-01",14,86.245,0.0873,0.00264,FALSE,TRUE
"osp",215,"2025-07-03",137,89.583,0.797,0.0025,FALSE,TRUE
"osp",216,"2025-07-04",163,241.102,0.463,0.00072,TRUE,TRUE
"osp",217,"2025-07-05",187,148.062,0.7205,0.00127,TRUE,TRUE
"osp",218,"2025-07-06",134,145.329,0.5815,0.0013,TRUE,TRUE
"osp",219,"2025-07-07",43,86.382,0.3291,0.00265,TRUE,TRUE
"osp",221,"2025-07-09",71,87.278,0.5248,0.00259,TRUE,TRUE
"osp",222,"2025-07-10",123,89.14,0.7566,0.00255,FALSE,TRUE
"osp",224,"2025-07-12",86,142.924,0.3981,0.00132,TRUE,TRUE
"osp",225,"2025-07-13",36,142.254,0.1501,0.00133,FALSE,TRUE
"osp",226,"2025-07-14",11,85.574,0.0652,0.00268,FALSE,TRUE
"osp",227,"2025-07-15",41,86.458,0.3127,0.00262,TRUE,TRUE
"osp",228,"2025-07-16",66,86.971,0.4942,0.00262,TRUE,TRUE
"osp",231,"2025-07-19",214,147.8,0.7766,0.00127,FALSE,TRUE
"osp",232,"2025-07-20",329,152.776,0.9057,0.00121,FALSE,TRUE
"osp",233,"2025-07-21",188,91.049,0.8947,0.00245,FALSE,TRUE
"osp",236,"2025-07-24",134,88.699,0.7923,0.00253,FALSE,TRUE
"osp",237,"2025-07-25",168,90.533,0.8637,0.00249,FALSE,TRUE
"osp",238,"2025-07-26",287,150.854,0.8718,0.00122,FALSE,TRUE
"osp",239,"2025-07-27",283,150.7,0.8676,0.00124,FALSE,TRUE
"osp",241,"2025-07-29",130,89.246,0.7785,0.0025,FALSE,TRUE
"osp",244,"2025-08-01",203,98.974,0.8932,0.00216,FALSE,TRUE
"osp",245,"2025-08-02",262,160.574,0.8215,0.00112,FALSE,TRUE
"osp",246,"2025-08-03",173,158.35,0.6567,0.00114,TRUE,TRUE
"osp",247,"2025-08-04",137,96.083,0.7697,0.00225,FALSE,TRUE
"osp",249,"2025-08-06",45,93.422,0.316,0.00234,TRUE,TRUE
"osp",250,"2025-08-07",104,95.8,0.653,0.00228,TRUE,TRUE
"osp",252,"2025-08-09",210,159.696,0.7366,0.00113,TRUE,TRUE
"osp",253,"2025-08-10",63,155.252,0.2618,0.00118,TRUE,TRUE
"osp",254,"2025-08-11",21,93.276,0.1305,0.00235,FALSE,TRUE
"osp",257,"2025-08-14",102,94.889,0.6486,0.00229,TRUE,TRUE
"osp",258,"2025-08-15",8,92.494,0.0388,0.00238,FALSE,TRUE
"osp",259,"2025-08-16",60,153.979,0.2499,0.00119,FALSE,TRUE
"osp",260,"2025-08-17",111,156.585,0.4643,0.00116,TRUE,TRUE
"osp",262,"2025-08-19",184,99.044,0.8643,0.00217,FALSE,TRUE
"osp",263,"2025-08-20",142,96.477,0.7821,0.00225,FALSE,TRUE
"osp",265,"2025-08-22",148,97.08,0.7954,0.00222,FALSE,TRUE
"osp",266,"2025-08-23",153,157.999,0.6029,0.00114,TRUE,TRUE
"osp",267,"2025-08-24",96,156.053,0.4062,0.00117,TRUE,TRUE
"osp",268,"2025-08-25",51,93.8,0.3589,0.00233,TRUE,TRUE
"osp",269,"2025-08-26",75,95.059,0.5102,0.00229,TRUE,TRUE
"osp",270,"2025-08-27",82,95.232,0.5491,0.00229,TRUE,TRUE
"osp",273,"2025-08-30",322,163.724,0.8816,0.00109,FALSE,TRUE
"osp",274,"2025-08-31",250,162.55,0.7997,0.00111,FALSE,TRUE
"osp",275,"2025-09-01",212,185.743,0.684,0.00101,TRUE,TRUE
"osp",277,"2025-09-03",49,67.605,0.4787,0.00377,TRUE,TRUE
"osp",278,"2025-09-04",55,67.305,0.5299,0.0038,TRUE,TRUE
"osp",280,"2025-09-06",169,114.36,0.7847,0.00181,FALSE,TRUE
"osp",281,"2025-09-07",121,112.569,0.6517,0.00186,TRUE,TRUE
"osp",282,"2025-09-08",99,69.339,0.771,0.00365,FALSE,TRUE
"osp",283,"2025-09-09",82,68.211,0.7,0.00371,TRUE,TRUE
"osp",286,"2025-09-12",86,68.238,0.7203,0.00372,TRUE,TRUE
"osp",287,"2025-09-13",107,112.616,0.5967,0.00186,TRUE,TRUE
"osp",288,"2025-09-14",37,109.582,0.2163,0.00194,FALSE,TRUE
"osp",289,"2025-09-15",53,67.492,0.5132,0.00375,TRUE,TRUE
"catch",2,"2024-12-02",6,8.698,0.4471,0.04911,TRUE,TRUE
"catch",3,"2024-12-03",11,17.395,0.4038,0.01835,TRUE,TRUE
"catch",3,"2024-12-03",18,26.093,0.4367,0.01009,TRUE,TRUE
"catch",3,"2024-12-03",12,17.395,0.4395,0.01835,TRUE,TRUE
"catch",3,"2024-12-03",30,13.046,0.9228,0.02782,FALSE,TRUE
"catch",4,"2024-12-04",18,26.093,0.4367,0.01009,TRUE,TRUE
"catch",4,"2024-12-04",24,26.093,0.5669,0.01009,TRUE,TRUE
"catch",4,"2024-12-04",18,26.093,0.4367,0.01009,TRUE,TRUE
"catch",4,"2024-12-04",12,17.395,0.4395,0.01835,TRUE,TRUE
"catch",4,"2024-12-04",6,8.698,0.4471,0.04911,TRUE,TRUE
"catch",4,"2024-12-04",18,21.744,0.5184,0.01322,TRUE,TRUE
"catch",4,"2024-12-04",18,21.744,0.5184,0.01322,TRUE,TRUE
"catch",5,"2024-12-05",18,26.093,0.4367,0.01009,TRUE,TRUE
"catch",5,"2024-12-05",12,17.395,0.4395,0.01835,TRUE,TRUE
"catch",6,"2024-12-06",11,17.395,0.4038,0.01835,TRUE,TRUE
"catch",6,"2024-12-06",18,26.093,0.4367,0.01009,TRUE,TRUE
"catch",6,"2024-12-06",18,8.698,0.892,0.04911,FALSE,TRUE
"catch",6,"2024-12-06",24,21.744,0.6527,0.01322,TRUE,TRUE
"catch",7,"2024-12-07",24,14.519,0.8236,0.02451,FALSE,TRUE
