"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.613636363636364,1,0.475809880331617,0.266750201037965,44,44
"osp",0.611111111111111,0.944444444444444,0.574987382515724,0.255880588172263,18,18
"catch",0.470588235294118,1,0.529961972567134,0.286969592000242,17,17
