"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","in_50","in_95"
"gear",94,"2025-03-04",3,5.857,0.1853,0.0108,FALSE,TRUE
"gear",94,"2025-03-04",9,5.857,0.8443,0.0108,FALSE,TRUE
"gear",95,"2025-03-05",0,5.24,0.008,0.01609,FALSE,FALSE
"gear",95,"2025-03-05",7,5.24,0.7538,0.01609,FALSE,TRUE
"gear",95,"2025-03-05",1,5.24,0.0431,0.01609,FALSE,TRUE
"gear",96,"2025-03-06",17,20.461,0.3508,0,TRUE,TRUE
"gear",96,"2025-03-06",35,20.461,0.9597,0,FALSE,TRUE
"gear",96,"2025-03-06",20,20.461,0.5186,0,TRUE,TRUE
"gear",97,"2025-03-07",13,12.792,0.5644,0.00018,TRUE,TRUE
"gear",97,"2025-03-07",9,12.792,0.2556,0.00018,TRUE,TRUE
"gear",97,"2025-03-07",9,12.792,0.2556,0.00018,TRUE,TRUE
"gear",98,"2025-03-08",58,58.746,0.5263,0,TRUE,TRUE
"gear",98,"2025-03-08",54,58.746,0.4338,0,TRUE,TRUE
"gear",98,"2025-03-08",69,58.746,0.7427,0,TRUE,TRUE
"gear",101,"2025-03-11",18,15.579,0.6907,4e-05,TRUE,TRUE
"gear",101,"2025-03-11",13,15.579,0.3746,4e-05,TRUE,TRUE
"gear",101,"2025-03-11",12,15.579,0.3068,4e-05,TRUE,TRUE
"gear",102,"2025-03-12",13,17.557,0.2625,2e-05,TRUE,TRUE
"gear",102,"2025-03-12",17,17.557,0.511,2e-05,TRUE,TRUE
"gear",102,"2025-03-12",22,17.557,0.77,2e-05,FALSE,TRUE
"gear",104,"2025-03-14",13,19.731,0.1758,1e-05,FALSE,TRUE
"gear",104,"2025-03-14",18,19.731,0.4467,1e-05,TRUE,TRUE
"gear",104,"2025-03-14",33,19.731,0.9507,1e-05,FALSE,TRUE
"gear",105,"2025-03-15",6,20.139,0.0079,1e-05,FALSE,FALSE
"gear",105,"2025-03-15",14,20.139,0.2133,1e-05,FALSE,TRUE
"gear",105,"2025-03-15",29,20.139,0.8781,1e-05,FALSE,TRUE
"gear",108,"2025-03-18",10,15.208,0.1968,5e-05,FALSE,TRUE
"gear",108,"2025-03-18",15,15.208,0.5324,5e-05,TRUE,TRUE
"gear",108,"2025-03-18",20,15.208,0.8021,5e-05,FALSE,TRUE
"gear",109,"2025-03-19",15,13.653,0.638,1e-04,TRUE,TRUE
"gear",109,"2025-03-19",13,13.653,0.4972,1e-04,TRUE,TRUE
"gear",109,"2025-03-19",16,13.653,0.6994,1e-04,TRUE,TRUE
"gear",110,"2025-03-20",4,5.714,0.3214,0.01157,TRUE,TRUE
"gear",110,"2025-03-20",4,5.714,0.3214,0.01157,TRUE,TRUE
"gear",110,"2025-03-20",1,5.714,0.0324,0.01157,FALSE,TRUE
"gear",111,"2025-03-21",14,10.978,0.7622,0.00044,FALSE,TRUE
"gear",111,"2025-03-21",8,10.978,0.2865,0.00044,TRUE,TRUE
"gear",111,"2025-03-21",9,10.978,0.3736,0.00044,TRUE,TRUE
"gear",112,"2025-03-22",56,59.249,0.4702,0,TRUE,TRUE
"gear",112,"2025-03-22",63,59.249,0.6226,0,TRUE,TRUE
"gear",112,"2025-03-22",65,59.249,0.6618,0,TRUE,TRUE
"gear",115,"2025-03-25",40,25.013,0.9409,0,FALSE,TRUE
"gear",115,"2025-03-25",22,25.013,0.4031,0,TRUE,TRUE
"gear",115,"2025-03-25",13,25.013,0.0626,0,FALSE,TRUE
"gear",117,"2025-03-27",18,17.869,0.5544,1e-05,TRUE,TRUE
"gear",117,"2025-03-27",13,17.869,0.2521,1e-05,TRUE,TRUE
"gear",117,"2025-03-27",17,17.869,0.4951,1e-05,TRUE,TRUE
"gear",118,"2025-03-28",17,28.043,0.1094,0,FALSE,TRUE
"gear",118,"2025-03-28",33,28.043,0.7274,0,TRUE,TRUE
"gear",118,"2025-03-28",31,28.043,0.66,0,TRUE,TRUE
"gear",119,"2025-03-29",91,129.212,0.1405,0,FALSE,TRUE
"gear",119,"2025-03-29",151,129.212,0.7491,0,TRUE,TRUE
"gear",119,"2025-03-29",161,129.212,0.8183,0,FALSE,TRUE
"gear",122,"2025-04-01",54,57.13,0.4703,0,TRUE,TRUE
"gear",122,"2025-04-01",62,57.13,0.6481,0,TRUE,TRUE
"gear",122,"2025-04-01",68,57.13,0.7562,0,FALSE,TRUE
"gear",123,"2025-04-02",9,25.321,0.0105,0,FALSE,FALSE
"gear",123,"2025-04-02",18,25.321,0.2087,0,FALSE,TRUE
"gear",123,"2025-04-02",39,25.321,0.9262,0,FALSE,TRUE
"gear",124,"2025-04-03",36,34.533,0.5943,0,TRUE,TRUE
"gear",124,"2025-04-03",37,34.533,0.6269,0,TRUE,TRUE
"gear",124,"2025-04-03",31,34.533,0.4157,0,TRUE,TRUE
"gear",125,"2025-04-04",56,41.849,0.8572,0,FALSE,TRUE
"gear",125,"2025-04-04",42,41.849,0.5486,0,TRUE,TRUE
"gear",125,"2025-04-04",29,41.849,0.1645,0,FALSE,TRUE
"gear",126,"2025-04-05",104,96.552,0.644,0,TRUE,TRUE
"gear",126,"2025-04-05",91,96.552,0.4631,0,TRUE,TRUE
"gear",126,"2025-04-05",91,96.552,0.4631,0,TRUE,TRUE
"gear",131,"2025-04-10",27,32.179,0.3459,0,TRUE,TRUE
"gear",131,"2025-04-10",38,32.179,0.7338,0,TRUE,TRUE
"gear",131,"2025-04-10",27,32.179,0.3459,0,TRUE,TRUE
"gear",132,"2025-04-11",37,42.37,0.3793,0,TRUE,TRUE
"gear",132,"2025-04-11",58,42.37,0.8744,0,FALSE,TRUE
"gear",132,"2025-04-11",36,42.37,0.3483,0,TRUE,TRUE
"gear",136,"2025-04-15",24,28.405,0.3581,0,TRUE,TRUE
"gear",136,"2025-04-15",35,28.405,0.7722,0,FALSE,TRUE
"gear",136,"2025-04-15",23,28.405,0.3158,0,TRUE,TRUE
"gear",140,"2025-04-19",196,173.284,0.7002,0,TRUE,TRUE
"gear",144,"2025-04-23",20,17.593,0.6777,2e-05,TRUE,TRUE
"gear",144,"2025-04-23",12,17.593,0.2085,2e-05,FALSE,TRUE
"gear",144,"2025-04-23",14,17.593,0.3242,2e-05,TRUE,TRUE
"gear",145,"2025-04-24",32,29.479,0.6393,0,TRUE,TRUE
"gear",145,"2025-04-24",36,29.479,0.7655,0,FALSE,TRUE
"gear",145,"2025-04-24",22,29.479,0.2376,0,FALSE,TRUE
"gear",146,"2025-04-25",27,33.499,0.3031,0,TRUE,TRUE
"gear",146,"2025-04-25",52,33.499,0.9369,0,FALSE,TRUE
"gear",146,"2025-04-25",21,33.499,0.1188,0,FALSE,TRUE
"gear",150,"2025-04-29",39,41.619,0.4631,0,TRUE,TRUE
"gear",150,"2025-04-29",43,41.619,0.5841,0,TRUE,TRUE
"gear",150,"2025-04-29",40,41.619,0.4942,0,TRUE,TRUE
"gear",151,"2025-04-30",63,53.145,0.7505,0,FALSE,TRUE
"gear",151,"2025-04-30",56,53.145,0.6104,0,TRUE,TRUE
"gear",151,"2025-04-30",45,53.145,0.3376,0,TRUE,TRUE
"gear",152,"2025-05-01",16,40.53,0.0095,0,FALSE,FALSE
"gear",152,"2025-05-01",43,40.53,0.6171,0,TRUE,TRUE
"gear",152,"2025-05-01",59,40.53,0.9112,0,FALSE,TRUE
"gear",153,"2025-05-02",49,39.98,0.7778,0,FALSE,TRUE
"gear",153,"2025-05-02",36,39.98,0.4174,0,TRUE,TRUE
"gear",153,"2025-05-02",34,39.98,0.3523,0,TRUE,TRUE
"gear",154,"2025-05-03",62,84.962,0.1797,0,FALSE,TRUE
"gear",154,"2025-05-03",84,84.962,0.5297,0,TRUE,TRUE
"gear",154,"2025-05-03",104,84.962,0.7933,0,FALSE,TRUE
"gear",155,"2025-05-04",67,76.168,0.3748,0,TRUE,TRUE
"gear",155,"2025-05-04",80,76.168,0.6085,0,TRUE,TRUE
"gear",155,"2025-05-04",83,76.168,0.6563,0,TRUE,TRUE
"gear",158,"2025-05-07",12,10.217,0.6902,0.00077,TRUE,TRUE
"gear",158,"2025-05-07",8,10.217,0.3496,0.00077,TRUE,TRUE
"gear",158,"2025-05-07",5,10.217,0.1129,0.00077,FALSE,TRUE
"gear",164,"2025-05-13",44,39.635,0.6706,0,TRUE,TRUE
"gear",164,"2025-05-13",37,39.635,0.4595,0,TRUE,TRUE
"gear",164,"2025-05-13",38,39.635,0.492,0,TRUE,TRUE
"gear",165,"2025-05-14",42,42.407,0.5302,0,TRUE,TRUE
"gear",165,"2025-05-14",53,42.407,0.7995,0,FALSE,TRUE
"gear",165,"2025-05-14",34,42.407,0.2846,0,TRUE,TRUE
"gear",166,"2025-05-15",33,33.05,0.5413,0,TRUE,TRUE
"gear",166,"2025-05-15",37,33.05,0.6767,0,TRUE,TRUE
"gear",166,"2025-05-15",32,33.05,0.5043,0,TRUE,TRUE
"gear",167,"2025-05-16",4,15.972,0.0065,3e-05,FALSE,FALSE
"gear",167,"2025-05-16",10,15.972,0.1661,3e-05,FALSE,TRUE
"gear",167,"2025-05-16",25,15.972,0.9142,3e-05,FALSE,TRUE
"gear",168,"2025-05-17",58,69.54,0.3138,0,TRUE,TRUE
"gear",168,"2025-05-17",83,69.54,0.7628,0,FALSE,TRUE
"gear",168,"2025-05-17",75,69.54,0.6419,0,TRUE,TRUE
"gear",172,"2025-05-21",20,15.359,0.7959,4e-05,FALSE,TRUE
"gear",172,"2025-05-21",9,15.359,0.1371,4e-05,FALSE,TRUE
"gear",172,"2025-05-21",13,15.359,0.3853,4e-05,TRUE,TRUE
"gear",173,"2025-05-22",22,19.078,0.6943,1e-05,TRUE,TRUE
"gear",173,"2025-05-22",17,19.078,0.4246,1e-05,TRUE,TRUE
"gear",173,"2025-05-22",11,19.078,0.1134,1e-05,FALSE,TRUE
"gear",174,"2025-05-23",60,55.158,0.6507,0,TRUE,TRUE
"gear",174,"2025-05-23",44,55.158,0.2727,0,TRUE,TRUE
"gear",174,"2025-05-23",78,55.158,0.9025,0,FALSE,TRUE
"gear",175,"2025-05-24",152,120.437,0.8275,0,FALSE,TRUE
"gear",175,"2025-05-24",126,120.437,0.6067,0,TRUE,TRUE
"gear",175,"2025-05-24",77,120.437,0.0875,0,FALSE,TRUE
"gear",186,"2025-06-04",12,15.744,0.2966,4e-05,TRUE,TRUE
"gear",186,"2025-06-04",14,15.744,0.4313,4e-05,TRUE,TRUE
"gear",186,"2025-06-04",18,15.744,0.6803,4e-05,TRUE,TRUE
"gear",187,"2025-06-05",18,16.561,0.6321,3e-05,TRUE,TRUE
"gear",187,"2025-06-05",15,16.561,0.4471,3e-05,TRUE,TRUE
"gear",187,"2025-06-05",12,16.561,0.2539,3e-05,TRUE,TRUE
"gear",188,"2025-06-06",30,28.205,0.6171,0,TRUE,TRUE
"gear",188,"2025-06-06",34,28.205,0.7523,0,FALSE,TRUE
"gear",188,"2025-06-06",21,28.205,0.2384,0,FALSE,TRUE
"gear",189,"2025-06-07",135,100.173,0.8802,0,FALSE,TRUE
"gear",189,"2025-06-07",102,100.173,0.5683,0,TRUE,TRUE
"gear",189,"2025-06-07",69,100.173,0.1328,0,FALSE,TRUE
"gear",202,"2025-06-20",73,53.299,0.8788,0,FALSE,TRUE
"gear",202,"2025-06-20",63,53.299,0.7457,0,TRUE,TRUE
"gear",202,"2025-06-20",34,53.299,0.1079,0,FALSE,TRUE
"gear",203,"2025-06-21",52,69.261,0.2115,0,FALSE,TRUE
"gear",203,"2025-06-21",85,69.261,0.7918,0,FALSE,TRUE
"gear",203,"2025-06-21",57,69.261,0.3032,0,TRUE,TRUE
"gear",214,"2025-07-02",61,65.113,0.4591,0,TRUE,TRUE
"gear",214,"2025-07-02",82,65.113,0.8149,0,FALSE,TRUE
"gear",214,"2025-07-02",58,65.113,0.3954,0,TRUE,TRUE
"gear",217,"2025-07-05",135,125.415,0.6442,0,TRUE,TRUE
"gear",217,"2025-07-05",122,125.415,0.5058,0,TRUE,TRUE
"gear",217,"2025-07-05",123,125.415,0.5171,0,TRUE,TRUE
"gear",228,"2025-07-16",27,42.707,0.11,0,FALSE,TRUE
"gear",228,"2025-07-16",47,42.707,0.6619,0,TRUE,TRUE
"gear",228,"2025-07-16",55,42.707,0.826,0,FALSE,TRUE
"gear",229,"2025-07-17",44,39.983,0.6616,0,TRUE,TRUE
"gear",229,"2025-07-17",49,39.983,0.7787,0,FALSE,TRUE
"gear",229,"2025-07-17",23,39.983,0.072,0,FALSE,TRUE
"gear",231,"2025-07-19",182,149.106,0.7976,0,FALSE,TRUE
"gear",231,"2025-07-19",140,149.106,0.4559,0,TRUE,TRUE
"gear",231,"2025-07-19",136,149.106,0.4162,0,TRUE,TRUE
"gear",234,"2025-07-22",40,49.944,0.2835,0,TRUE,TRUE
"gear",234,"2025-07-22",70,49.944,0.892,0,FALSE,TRUE
"gear",234,"2025-07-22",42,49.944,0.3349,0,TRUE,TRUE
"gear",241,"2025-07-29",50,47.218,0.6166,0,TRUE,TRUE
"gear",241,"2025-07-29",46,47.218,0.5125,0,TRUE,TRUE
"gear",241,"2025-07-29",49,47.218,0.5917,0,TRUE,TRUE
"gear",242,"2025-07-30",33,35.55,0.4568,0,TRUE,TRUE
"gear",242,"2025-07-30",40,35.55,0.6835,0,TRUE,TRUE
"gear",242,"2025-07-30",27,35.55,0.2479,0,FALSE,TRUE
"gear",243,"2025-07-31",52,45.639,0.7038,0,TRUE,TRUE
"gear",243,"2025-07-31",45,45.639,0.526,0,TRUE,TRUE
"gear",243,"2025-07-31",37,45.639,0.2953,0,TRUE,TRUE
"gear",244,"2025-08-01",57,66.225,0.3507,0,TRUE,TRUE
"gear",244,"2025-08-01",62,66.225,0.4555,0,TRUE,TRUE
"gear",244,"2025-08-01",90,66.225,0.88,0,FALSE,TRUE
"gear",245,"2025-08-02",118,111.906,0.616,0,TRUE,TRUE
"gear",245,"2025-08-02",106,111.906,0.4685,0,TRUE,TRUE
"gear",245,"2025-08-02",100,111.906,0.3905,0,TRUE,TRUE
"gear",248,"2025-08-05",64,51.161,0.8051,0,FALSE,TRUE
"gear",248,"2025-08-05",45,51.161,0.3821,0,TRUE,TRUE
"gear",248,"2025-08-05",45,51.161,0.3821,0,TRUE,TRUE
"gear",249,"2025-08-06",33,49.784,0.1291,0,FALSE,TRUE
"gear",249,"2025-08-06",68,49.784,0.8769,0,FALSE,TRUE
"gear",249,"2025-08-06",50,49.784,0.5496,0,TRUE,TRUE
"gear",256,"2025-08-13",50,54.236,0.4386,0,TRUE,TRUE
"gear",256,"2025-08-13",56,54.236,0.5842,0,TRUE,TRUE
"gear",256,"2025-08-13",63,54.236,0.7283,0,TRUE,TRUE
"gear",257,"2025-08-14",26,41.033,0.1133,0,FALSE,TRUE
"gear",257,"2025-08-14",41,41.033,0.5434,0,TRUE,TRUE
"gear",257,"2025-08-14",54,41.033,0.8424,0,FALSE,TRUE
"gear",258,"2025-08-15",30,32.996,0.4312,0,TRUE,TRUE
"gear",258,"2025-08-15",39,32.996,0.7357,0,TRUE,TRUE
"gear",258,"2025-08-15",27,32.996,0.317,0,TRUE,TRUE
"gear",259,"2025-08-16",62,74.438,0.3149,0,TRUE,TRUE
"gear",259,"2025-08-16",78,74.438,0.608,0,TRUE,TRUE
"gear",259,"2025-08-16",74,74.438,0.5387,0,TRUE,TRUE
"gear",262,"2025-08-19",89,65.607,0.8777,0,FALSE,TRUE
"gear",262,"2025-08-19",57,65.607,0.3638,0,TRUE,TRUE
"gear",262,"2025-08-19",53,65.607,0.2815,0,TRUE,TRUE
"gear",263,"2025-08-20",48,76.483,0.0856,0,FALSE,TRUE
"gear",263,"2025-08-20",97,76.483,0.8268,0,FALSE,TRUE
"gear",263,"2025-08-20",91,76.483,0.762,0,FALSE,TRUE
"gear",269,"2025-08-26",8,33.203,9e-04,0,FALSE,FALSE
"gear",269,"2025-08-26",25,33.203,0.2432,0,FALSE,TRUE
"gear",269,"2025-08-26",54,33.203,0.953,0,FALSE,TRUE
"gear",271,"2025-08-28",41,47.276,0.3688,0,TRUE,TRUE
"gear",271,"2025-08-28",44,47.276,0.4536,0,TRUE,TRUE
"gear",271,"2025-08-28",55,47.276,0.7276,0,TRUE,TRUE
"gear",272,"2025-08-29",54,54.782,0.5251,0,TRUE,TRUE
"gear",272,"2025-08-29",50,54.782,0.4267,0,TRUE,TRUE
"gear",272,"2025-08-29",64,54.782,0.7357,0,TRUE,TRUE
"gear",273,"2025-08-30",109,114.851,0.4706,0,TRUE,TRUE
"gear",273,"2025-08-30",112,114.851,0.5081,0,TRUE,TRUE
"gear",273,"2025-08-30",124,114.851,0.6477,0,TRUE,TRUE
"gear",275,"2025-09-01",60,70.512,0.3391,0,TRUE,TRUE
"gear",275,"2025-09-01",72,70.512,0.572,0,TRUE,TRUE
"gear",275,"2025-09-01",70,70.512,0.5348,0,TRUE,TRUE
"gear",277,"2025-09-03",33,32.563,0.5603,0,TRUE,TRUE
"gear",277,"2025-09-03",37,32.563,0.6932,0,TRUE,TRUE
"gear",277,"2025-09-03",26,32.563,0.2939,0,TRUE,TRUE
"gear",278,"2025-09-04",54,41.65,0.831,0,FALSE,TRUE
"gear",278,"2025-09-04",42,41.65,0.5547,0,TRUE,TRUE
"gear",278,"2025-09-04",30,41.65,0.1938,0,FALSE,TRUE
"gear",280,"2025-09-06",101,101.85,0.5333,0,TRUE,TRUE
"gear",280,"2025-09-06",115,101.85,0.7046,0,TRUE,TRUE
"gear",280,"2025-09-06",87,101.85,0.3367,0,TRUE,TRUE
"gear",283,"2025-09-09",36,41.011,0.3852,0,TRUE,TRUE
"gear",283,"2025-09-09",43,41.011,0.6023,0,TRUE,TRUE
"gear",283,"2025-09-09",45,41.011,0.6574,0,TRUE,TRUE
"gear",284,"2025-09-10",35,38.598,0.4246,0,TRUE,TRUE
"gear",284,"2025-09-10",44,38.598,0.7003,0,TRUE,TRUE
"gear",284,"2025-09-10",39,38.598,0.5563,0,TRUE,TRUE
"gear",285,"2025-09-11",26,27.024,0.5006,0,TRUE,TRUE
"gear",285,"2025-09-11",27,27.024,0.544,0,TRUE,TRUE
"gear",285,"2025-09-11",20,27.024,0.2372,0,FALSE,TRUE
"gear",286,"2025-09-12",40,42.156,0.4764,0,TRUE,TRUE
"gear",286,"2025-09-12",42,42.156,0.5377,0,TRUE,TRUE
"gear",286,"2025-09-12",49,42.156,0.7248,0,TRUE,TRUE
"gear",287,"2025-09-13",95,100.386,0.4665,0,TRUE,TRUE
"gear",287,"2025-09-13",93,100.386,0.4376,0,TRUE,TRUE
"gear",287,"2025-09-13",110,100.386,0.6664,0,TRUE,TRUE
"catch",126,"2025-04-05",0,0.697,0.2993,0.59858,TRUE,TRUE
"catch",1,"2024-12-01",8,4.403,0.8235,0.19874,FALSE,TRUE
"catch",1,"2024-12-01",4,8.805,0.3992,0.11338,TRUE,TRUE
"catch",1,"2024-12-01",0,1.101,0.2432,0.48634,FALSE,TRUE
"catch",1,"2024-12-01",1,2.201,0.432,0.32587,TRUE,TRUE
"catch",1,"2024-12-01",0,2.201,0.1629,0.32587,FALSE,TRUE
"catch",1,"2024-12-01",0,1.101,0.2432,0.48634,FALSE,TRUE
"catch",1,"2024-12-01",2,2.201,0.6096,0.32587,TRUE,TRUE
"catch",1,"2024-12-01",5,4.403,0.6806,0.19874,TRUE,TRUE
"catch",1,"2024-12-01",3,4.403,0.5215,0.19874,TRUE,TRUE
"catch",1,"2024-12-01",7,6.604,0.6597,0.14402,TRUE,TRUE
"catch",1,"2024-12-01",1,6.604,0.2029,0.14402,FALSE,TRUE
"catch",1,"2024-12-01",0,3.302,0.1232,0.24641,FALSE,TRUE
"catch",1,"2024-12-01",3,2.201,0.7299,0.32587,TRUE,TRUE
"catch",1,"2024-12-01",0,1.101,0.2432,0.48634,FALSE,TRUE
"catch",1,"2024-12-01",4,1.101,0.94,0.48634,FALSE,TRUE
"catch",1,"2024-12-01",12,4.403,0.9184,0.19874,FALSE,TRUE
"catch",1,"2024-12-01",0,1.101,0.2432,0.48634,FALSE,TRUE
"catch",1,"2024-12-01",3,1.101,0.889,0.48634,FALSE,TRUE
"catch",1,"2024-12-01",4,2.201,0.8121,0.32587,FALSE,TRUE
"catch",1,"2024-12-01",1,1.101,0.6079,0.48634,TRUE,TRUE
"catch",1,"2024-12-01",3,4.403,0.5215,0.19874,TRUE,TRUE
"catch",1,"2024-12-01",4,1.101,0.94,0.48634,FALSE,TRUE
"catch",1,"2024-12-01",4,1.101,0.94,0.48634,FALSE,TRUE
"catch",1,"2024-12-01",0,1.101,0.2432,0.48634,FALSE,TRUE
"catch",1,"2024-12-01",2,2.201,0.6096,0.32587,TRUE,TRUE
"catch",1,"2024-12-01",0,3.302,0.1232,0.24641,FALSE,TRUE
"catch",1,"2024-12-01",6,2.201,0.908,0.32587,FALSE,TRUE
"catch",1,"2024-12-01",4,2.201,0.8121,0.32587,FALSE,TRUE
"catch",1,"2024-12-01",12,8.805,0.7429,0.11338,TRUE,TRUE
"catch",1,"2024-12-01",1,2.201,0.432,0.32587,TRUE,TRUE
"catch",1,"2024-12-01",0,4.403,0.0994,0.19874,FALSE,TRUE
"catch",2,"2024-12-02",0,3.131,0.1301,0.26015,FALSE,TRUE
"catch",3,"2024-12-03",3,3.278,0.6135,0.24926,TRUE,TRUE
"catch",3,"2024-12-03",0,1.639,0.1965,0.39301,FALSE,TRUE
"catch",3,"2024-12-03",6,3.278,0.8218,0.24926,FALSE,TRUE
"catch",3,"2024-12-03",10,6.557,0.7772,0.14604,FALSE,TRUE
"catch",3,"2024-12-03",1,1.639,0.5083,0.39301,TRUE,TRUE
"catch",3,"2024-12-03",11,6.557,0.8054,0.14604,FALSE,TRUE
"catch",3,"2024-12-03",0,3.278,0.1246,0.24926,FALSE,TRUE
"catch",3,"2024-12-03",4,3.278,0.7024,0.24926,TRUE,TRUE
"catch",3,"2024-12-03",3,3.278,0.6135,0.24926,TRUE,TRUE
"catch",3,"2024-12-03",6,3.278,0.8218,0.24926,FALSE,TRUE
"catch",3,"2024-12-03",5,6.557,0.5549,0.14604,TRUE,TRUE
"catch",4,"2024-12-04",3,3.23,0.6171,0.25111,TRUE,TRUE
"catch",4,"2024-12-04",5,1.615,0.9243,0.39555,FALSE,TRUE
"catch",4,"2024-12-04",2,6.461,0.3175,0.14721,TRUE,TRUE
"catch",4,"2024-12-04",2,4.846,0.3879,0.18518,TRUE,TRUE
"catch",4,"2024-12-04",6,3.23,0.8254,0.25111,FALSE,TRUE
"catch",4,"2024-12-04",8,6.461,0.711,0.14721,TRUE,TRUE
"catch",4,"2024-12-04",6,3.23,0.8254,0.25111,FALSE,TRUE
"catch",4,"2024-12-04",2,3.23,0.4992,0.25111,TRUE,TRUE
"catch",4,"2024-12-04",12,6.461,0.8336,0.14721,FALSE,TRUE
"catch",4,"2024-12-04",12,6.461,0.8336,0.14721,FALSE,TRUE
"catch",4,"2024-12-04",3,6.461,0.4108,0.14721,TRUE,TRUE
